#Average black hole merger rate (BHMR) as a function of halo peak mass (Mpeak) and redshift (z) from Trinity.
#Ref: Zhang et al. (2021)
#z log10(Mpeak)[Msun] log10(BHMR)[Msun]
1.368521 11.750000 -5.273193
1.368521 11.800000 -5.134114
1.368521 11.850000 -5.028936
1.368521 11.900000 -4.944329
1.368521 11.950000 -4.770458
1.368521 12.000000 -4.646634
1.368521 12.050000 -4.550395
1.368521 12.100000 -4.471661
1.368521 12.150000 -4.326148
1.368521 12.200000 -4.217345
1.368521 12.250000 -4.130413
1.368521 12.300000 -4.058013
1.368521 12.350000 -3.937875
1.368521 12.400000 -3.843871
1.368521 12.450000 -3.766638
1.368521 12.500000 -3.701088
1.368521 12.550000 -3.604028
1.368521 12.600000 -3.524746
1.368521 12.650000 -3.457727
1.368521 12.700000 -3.399681
1.368521 12.750000 -3.323969
1.368521 12.800000 -3.259517
1.368521 12.850000 -3.203406
1.368521 12.900000 -3.153722
1.368521 12.950000 -3.099168
1.368521 13.000000 -3.050709
1.368521 13.050000 -3.007118
1.368521 13.100000 -2.967506
1.368521 13.150000 -2.930964
1.368521 13.200000 -2.897259
1.368521 13.250000 -2.865983
1.368521 13.300000 -2.836809
1.368521 13.350000 -2.800810
1.368521 13.400000 -2.767569
1.368521 13.450000 -2.736691
1.368521 13.500000 -2.707864
1.368521 13.550000 -2.633187
1.368521 13.600000 -2.569487
1.368521 13.650000 -2.513945
1.368521 13.700000 -2.464708
1.368521 13.750000 -2.348899
1.368521 13.800000 -2.257560
1.368521 13.850000 -2.182133
1.368521 13.900000 -2.117888
1.368521 13.950000 -2.005060
1.368521 14.000000 -1.915582
1.368521 14.050000 -1.841427
1.368521 14.100000 -1.778107
1.368521 14.150000 -1.683552
1.368521 14.200000 -1.605948
1.368521 14.250000 -1.540132
1.368521 14.300000 -1.482990
1.368521 14.350000 -1.403422
1.368521 14.400000 -1.336199
1.368521 14.450000 -1.278001
1.368521 14.500000 -1.226688
1.368521 14.550000 -1.157021
1.368521 14.600000 -1.097000
1.368521 14.650000 -1.044276
1.356323 11.000000 -7.421920
1.356323 11.050000 -7.316597
1.356323 11.100000 -7.231897
1.356323 11.150000 -7.002123
1.356323 11.200000 -6.852643
1.356323 11.250000 -6.741647
1.356323 11.300000 -6.653322
1.356323 11.350000 -6.412773
1.356323 11.400000 -6.258871
1.356323 11.450000 -6.145467
1.356323 11.500000 -6.055628
1.356323 11.550000 -5.824837
1.356323 11.600000 -5.674932
1.356323 11.650000 -5.563704
1.356323 11.700000 -5.475233
1.356323 11.750000 -5.269766
1.356323 11.800000 -5.130852
1.356323 11.850000 -5.025769
1.356323 11.900000 -4.941222
1.356323 11.950000 -4.767831
1.356323 12.000000 -4.644248
1.356323 12.050000 -4.548154
1.356323 12.100000 -4.469518
1.356323 12.150000 -4.324486
1.356323 12.200000 -4.215951
1.356323 12.250000 -4.129190
1.356323 12.300000 -4.056908
1.356323 12.350000 -3.937219
1.356323 12.400000 -3.843489
1.356323 12.450000 -3.766441
1.356323 12.500000 -3.701024
1.356323 12.550000 -3.604380
1.356323 12.600000 -3.525375
1.356323 12.650000 -3.458555
1.356323 12.700000 -3.400658
1.356323 12.750000 -3.325328
1.356323 12.800000 -3.261154
1.356323 12.850000 -3.205253
1.356323 12.900000 -3.155733
1.356323 12.950000 -3.101467
1.356323 13.000000 -3.053234
1.356323 13.050000 -3.009827
1.356323 13.100000 -2.970367
1.356323 13.150000 -2.933772
1.356323 13.200000 -2.900022
1.356323 13.250000 -2.868708
1.356323 13.300000 -2.839500
1.356323 13.350000 -2.802633
1.356323 13.400000 -2.768652
1.356323 13.450000 -2.737138
1.356323 13.500000 -2.707757
1.356323 13.550000 -2.631929
1.356323 13.600000 -2.567393
1.356323 13.650000 -2.511218
1.356323 13.700000 -2.461484
1.356323 13.750000 -2.346039
1.356323 13.800000 -2.254926
1.356323 13.850000 -2.179653
1.356323 13.900000 -2.115519
1.356323 13.950000 -2.003655
1.356323 14.000000 -1.914783
1.356323 14.050000 -1.841045
1.356323 14.100000 -1.778028
1.356323 14.150000 -1.684205
1.356323 14.200000 -1.607094
1.356323 14.250000 -1.541632
1.356323 14.300000 -1.484757
1.356323 14.350000 -1.405671
1.356323 14.400000 -1.338793
1.356323 14.450000 -1.280852
1.356323 14.500000 -1.229740
1.356323 14.550000 -1.160397
1.356323 14.600000 -1.100617
1.356323 14.650000 -1.048079
1.356323 14.700000 -1.001217
1.344126 11.000000 -7.419723
1.344126 11.050000 -7.314263
1.344126 11.100000 -7.229474
1.344126 11.150000 -6.999209
1.344126 11.200000 -6.849523
1.344126 11.250000 -6.738415
1.344126 11.300000 -6.650020
1.344126 11.350000 -6.409161
1.344126 11.400000 -6.255134
1.344126 11.450000 -6.141663
1.344126 11.500000 -6.051782
1.344126 11.550000 -5.821039
1.344126 11.600000 -5.671155
1.344126 11.650000 -5.559938
1.344126 11.700000 -5.471474
1.344126 11.750000 -5.266366
1.344126 11.800000 -5.127615
1.344126 11.850000 -5.022624
1.344126 11.900000 -4.938138
1.344126 11.950000 -4.765219
1.344126 12.000000 -4.641876
1.344126 12.050000 -4.545925
1.344126 12.100000 -4.467385
1.344126 12.150000 -4.322830
1.344126 12.200000 -4.214561
1.344126 12.250000 -4.127970
1.344126 12.300000 -4.055806
1.344126 12.350000 -3.936563
1.344126 12.400000 -3.843107
1.344126 12.450000 -3.766244
1.344126 12.500000 -3.700960
1.344126 12.550000 -3.604732
1.344126 12.600000 -3.526006
1.344126 12.650000 -3.459384
1.344126 12.700000 -3.401636
1.344126 12.750000 -3.326692
1.344126 12.800000 -3.262796
1.344126 12.850000 -3.207107
1.344126 12.900000 -3.157754
1.344126 12.950000 -3.103778
1.344126 13.000000 -3.055775
1.344126 13.050000 -3.012553
1.344126 13.100000 -2.973247
1.344126 13.150000 -2.936598
1.344126 13.200000 -2.902803
1.344126 13.250000 -2.871449
1.344126 13.300000 -2.842207
1.344126 13.350000 -2.804462
1.344126 13.400000 -2.769737
1.344126 13.450000 -2.737585
1.344126 13.500000 -2.707649
1.344126 13.550000 -2.630674
1.344126 13.600000 -2.565309
1.344126 13.650000 -2.508508
1.344126 13.700000 -2.458284
1.344126 13.750000 -2.343197
1.344126 13.800000 -2.252307
1.344126 13.850000 -2.177186
1.344126 13.900000 -2.113163
1.344126 13.950000 -2.002255
1.344126 14.000000 -1.913986
1.344126 14.050000 -1.840663
1.344126 14.100000 -1.777949
1.344126 14.150000 -1.684859
1.344126 14.200000 -1.608243
1.344126 14.250000 -1.543137
1.344126 14.300000 -1.486532
1.344126 14.350000 -1.407933
1.344126 14.400000 -1.341402
1.344126 14.450000 -1.283723
1.344126 14.500000 -1.232813
1.344126 14.550000 -1.163800
1.344126 14.600000 -1.104265
1.344126 14.650000 -1.051916
1.344126 14.700000 -1.005204
1.332116 11.000000 -7.417921
1.332116 11.050000 -7.312317
1.332116 11.100000 -7.227435
1.332116 11.150000 -6.996647
1.332116 11.200000 -6.846744
1.332116 11.250000 -6.735517
1.332116 11.300000 -6.647046
1.332116 11.350000 -6.405856
1.332116 11.400000 -6.251695
1.332116 11.450000 -6.138152
1.332116 11.500000 -6.048225
1.332116 11.550000 -5.817526
1.332116 11.600000 -5.667660
1.332116 11.650000 -5.556453
1.332116 11.700000 -5.467995
1.332116 11.750000 -5.263237
1.332116 11.800000 -5.124645
1.332116 11.850000 -5.019744
1.332116 11.900000 -4.935316
1.332116 11.950000 -4.762847
1.332116 12.000000 -4.639730
1.332116 12.050000 -4.543917
1.332116 12.100000 -4.465469
1.332116 12.150000 -4.321369
1.332116 12.200000 -4.213355
1.332116 12.250000 -4.126926
1.332116 12.300000 -4.054875
1.332116 12.350000 -3.936068
1.332116 12.400000 -3.842878
1.332116 12.450000 -3.766195
1.332116 12.500000 -3.701042
1.332116 12.550000 -3.605226
1.332116 12.600000 -3.526775
1.332116 12.650000 -3.460351
1.332116 12.700000 -3.402752
1.332116 12.750000 -3.328191
1.332116 12.800000 -3.264575
1.332116 12.850000 -3.209098
1.332116 12.900000 -3.159912
1.332116 12.950000 -3.106223
1.332116 13.000000 -3.058447
1.332116 13.050000 -3.015409
1.332116 13.100000 -2.976255
1.332116 13.150000 -2.939542
1.332116 13.200000 -2.905692
1.332116 13.250000 -2.874290
1.332116 13.300000 -2.845007
1.332116 13.350000 -2.806390
1.332116 13.400000 -2.770928
1.332116 13.450000 -2.738144
1.332116 13.500000 -2.707663
1.332116 13.550000 -2.629614
1.332116 13.600000 -2.563479
1.332116 13.650000 -2.506096
1.332116 13.700000 -2.455418
1.332116 13.750000 -2.340697
1.332116 13.800000 -2.250035
1.332116 13.850000 -2.175069
1.332116 13.900000 -2.111159
1.332116 13.950000 -2.001143
1.332116 14.000000 -1.913440
1.332116 14.050000 -1.840506
1.332116 14.100000 -1.778078
1.332116 14.150000 -1.685665
1.332116 14.200000 -1.609509
1.332116 14.250000 -1.544735
1.332116 14.300000 -1.488380
1.332116 14.350000 -1.410227
1.332116 14.400000 -1.344017
1.332116 14.450000 -1.286578
1.332116 14.500000 -1.235856
1.332116 14.550000 -1.167155
1.332116 14.600000 -1.107852
1.332116 14.650000 -1.055682
1.332116 14.700000 -1.009113
1.320107 11.000000 -7.416127
1.320107 11.050000 -7.310380
1.320107 11.100000 -7.225405
1.320107 11.150000 -6.994101
1.320107 11.200000 -6.843983
1.320107 11.250000 -6.732637
1.320107 11.300000 -6.644092
1.320107 11.350000 -6.402575
1.320107 11.400000 -6.248283
1.320107 11.450000 -6.134669
1.320107 11.500000 -6.044698
1.320107 11.550000 -5.814042
1.320107 11.600000 -5.664193
1.320107 11.650000 -5.552995
1.320107 11.700000 -5.464543
1.320107 11.750000 -5.260130
1.320107 11.800000 -5.121694
1.320107 11.850000 -5.016883
1.320107 11.900000 -4.932513
1.320107 11.950000 -4.760487
1.320107 12.000000 -4.637596
1.320107 12.050000 -4.541918
1.320107 12.100000 -4.463561
1.320107 12.150000 -4.319913
1.320107 12.200000 -4.212152
1.320107 12.250000 -4.125885
1.320107 12.300000 -4.053946
1.320107 12.350000 -3.935572
1.320107 12.400000 -3.842650
1.320107 12.450000 -3.766147
1.320107 12.500000 -3.701124
1.320107 12.550000 -3.605720
1.320107 12.600000 -3.527546
1.320107 12.650000 -3.461321
1.320107 12.700000 -3.403870
1.320107 12.750000 -3.329696
1.320107 12.800000 -3.266361
1.320107 12.850000 -3.211098
1.320107 12.900000 -3.162080
1.320107 12.950000 -3.108681
1.320107 13.000000 -3.061135
1.320107 13.050000 -3.018284
1.320107 13.100000 -2.979284
1.320107 13.150000 -2.942505
1.320107 13.200000 -2.908599
1.320107 13.250000 -2.877150
1.320107 13.300000 -2.847824
1.320107 13.350000 -2.808326
1.320107 13.400000 -2.772122
1.320107 13.450000 -2.738705
1.320107 13.500000 -2.707676
1.320107 13.550000 -2.628558
1.320107 13.600000 -2.561656
1.320107 13.650000 -2.503697
1.320107 13.700000 -2.452571
1.320107 13.750000 -2.338211
1.320107 13.800000 -2.247774
1.320107 13.850000 -2.172963
1.320107 13.900000 -2.109164
1.320107 13.950000 -2.000035
1.320107 14.000000 -1.912894
1.320107 14.050000 -1.840350
1.320107 14.100000 -1.778207
1.320107 14.150000 -1.686474
1.320107 14.200000 -1.610778
1.320107 14.250000 -1.546338
1.320107 14.300000 -1.490236
1.320107 14.350000 -1.412534
1.320107 14.400000 -1.346647
1.320107 14.450000 -1.289452
1.320107 14.500000 -1.238920
1.320107 14.550000 -1.170535
1.320107 14.600000 -1.111468
1.320107 14.650000 -1.059481
1.320107 14.700000 -1.013057
1.308097 11.000000 -7.414341
1.308097 11.050000 -7.308451
1.308097 11.100000 -7.223385
1.308097 11.150000 -6.991569
1.308097 11.200000 -6.841239
1.308097 11.250000 -6.729777
1.308097 11.300000 -6.641159
1.308097 11.350000 -6.399319
1.308097 11.400000 -6.244898
1.308097 11.450000 -6.131213
1.308097 11.500000 -6.041199
1.308097 11.550000 -5.810584
1.308097 11.600000 -5.660753
1.308097 11.650000 -5.549565
1.308097 11.700000 -5.461119
1.308097 11.750000 -5.257046
1.308097 11.800000 -5.118764
1.308097 11.850000 -5.014041
1.308097 11.900000 -4.929727
1.308097 11.950000 -4.758140
1.308097 12.000000 -4.635471
1.308097 12.050000 -4.539929
1.308097 12.100000 -4.461662
1.308097 12.150000 -4.318461
1.308097 12.200000 -4.210952
1.308097 12.250000 -4.124846
1.308097 12.300000 -4.053019
1.308097 12.350000 -3.935078
1.308097 12.400000 -3.842421
1.308097 12.450000 -3.766099
1.308097 12.500000 -3.701205
1.308097 12.550000 -3.606215
1.308097 12.600000 -3.528319
1.308097 12.650000 -3.462292
1.308097 12.700000 -3.404992
1.308097 12.750000 -3.331206
1.308097 12.800000 -3.268155
1.308097 12.850000 -3.213107
1.308097 12.900000 -3.164259
1.308097 12.950000 -3.111153
1.308097 13.000000 -3.063840
1.308097 13.050000 -3.021178
1.308097 13.100000 -2.982335
1.308097 13.150000 -2.945489
1.308097 13.200000 -2.911526
1.308097 13.250000 -2.880028
1.308097 13.300000 -2.850661
1.308097 13.350000 -2.810270
1.308097 13.400000 -2.773318
1.308097 13.450000 -2.739266
1.308097 13.500000 -2.707690
1.308097 13.550000 -2.627504
1.308097 13.600000 -2.559840
1.308097 13.650000 -2.501312
1.308097 13.700000 -2.449742
1.308097 13.750000 -2.335739
1.308097 13.800000 -2.245525
1.308097 13.850000 -2.170866
1.308097 13.900000 -2.107179
1.308097 13.950000 -1.998929
1.308097 14.000000 -1.912350
1.308097 14.050000 -1.840194
1.308097 14.100000 -1.778337
1.308097 14.150000 -1.687284
1.308097 14.200000 -1.612051
1.308097 14.250000 -1.547947
1.308097 14.300000 -1.492100
1.308097 14.350000 -1.414853
1.308097 14.400000 -1.349293
1.308097 14.450000 -1.292345
1.308097 14.500000 -1.242005
1.308097 14.550000 -1.173942
1.308097 14.600000 -1.115114
1.308097 14.650000 -1.063313
1.308097 14.700000 -1.017037
1.296272 11.000000 -7.412449
1.296272 11.050000 -7.306412
1.296272 11.100000 -7.221251
1.296272 11.150000 -6.988913
1.296272 11.200000 -6.838366
1.296272 11.250000 -6.726785
1.296272 11.300000 -6.638092
1.296272 11.350000 -6.395938
1.296272 11.400000 -6.241390
1.296272 11.450000 -6.127637
1.296272 11.500000 -6.037580
1.296272 11.550000 -5.807035
1.296272 11.600000 -5.657232
1.296272 11.650000 -5.546060
1.296272 11.700000 -5.457624
1.296272 11.750000 -5.253916
1.296272 11.800000 -5.115801
1.296272 11.850000 -5.011173
1.296272 11.900000 -4.926921
1.296272 11.950000 -4.755790
1.296272 12.000000 -4.633353
1.296272 12.050000 -4.537951
1.296272 12.100000 -4.459777
1.296272 12.150000 -4.317035
1.296272 12.200000 -4.209783
1.296272 12.250000 -4.123841
1.296272 12.300000 -4.052130
1.296272 12.350000 -3.934623
1.296272 12.400000 -3.842234
1.296272 12.450000 -3.766093
1.296272 12.500000 -3.701331
1.296272 12.550000 -3.606750
1.296272 12.600000 -3.529129
1.296272 12.650000 -3.463300
1.296272 12.700000 -3.406148
1.296272 12.750000 -3.332738
1.296272 12.800000 -3.269961
1.296272 12.850000 -3.215123
1.296272 12.900000 -3.166439
1.296272 12.950000 -3.113598
1.296272 13.000000 -3.066495
1.296272 13.050000 -3.024004
1.296272 13.100000 -2.985302
1.296272 13.150000 -2.948341
1.296272 13.200000 -2.914281
1.296272 13.250000 -2.882699
1.296272 13.300000 -2.853259
1.296272 13.350000 -2.811960
1.296272 13.400000 -2.774249
1.296272 13.450000 -2.739553
1.296272 13.500000 -2.707425
1.296272 13.550000 -2.626279
1.296272 13.600000 -2.557934
1.296272 13.650000 -2.498896
1.296272 13.700000 -2.446932
1.296272 13.750000 -2.333350
1.296272 13.800000 -2.243399
1.296272 13.850000 -2.168920
1.296272 13.900000 -2.105363
1.296272 13.950000 -1.997967
1.296272 14.000000 -1.911933
1.296272 14.050000 -1.840156
1.296272 14.100000 -1.778577
1.296272 14.150000 -1.688167
1.296272 14.200000 -1.613374
1.296272 14.250000 -1.549589
1.296272 14.300000 -1.493984
1.296272 14.350000 -1.417164
1.296272 14.400000 -1.351912
1.296272 14.450000 -1.295196
1.296272 14.500000 -1.245038
1.296272 14.550000 -1.177275
1.296272 14.600000 -1.118672
1.296272 14.650000 -1.067044
1.296272 14.700000 -1.020907
1.284447 11.000000 -7.410565
1.284447 11.050000 -7.304383
1.284447 11.100000 -7.219128
1.284447 11.150000 -6.986272
1.284447 11.200000 -6.835511
1.284447 11.250000 -6.723814
1.284447 11.300000 -6.635047
1.284447 11.350000 -6.392582
1.284447 11.400000 -6.237910
1.284447 11.450000 -6.124090
1.284447 11.500000 -6.033991
1.284447 11.550000 -5.803514
1.284447 11.600000 -5.653740
1.284447 11.650000 -5.542583
1.284447 11.700000 -5.454157
1.284447 11.750000 -5.250809
1.284447 11.800000 -5.112858
1.284447 11.850000 -5.008324
1.284447 11.900000 -4.924133
1.284447 11.950000 -4.753452
1.284447 12.000000 -4.631245
1.284447 12.050000 -4.535981
1.284447 12.100000 -4.457901
1.284447 12.150000 -4.315613
1.284447 12.200000 -4.208617
1.284447 12.250000 -4.122839
1.284447 12.300000 -4.051242
1.284447 12.350000 -3.934168
1.284447 12.400000 -3.842047
1.284447 12.450000 -3.766088
1.284447 12.500000 -3.701457
1.284447 12.550000 -3.607286
1.284447 12.600000 -3.529941
1.284447 12.650000 -3.464310
1.284447 12.700000 -3.407307
1.284447 12.750000 -3.334276
1.284447 12.800000 -3.271775
1.284447 12.850000 -3.217148
1.284447 12.900000 -3.168631
1.284447 12.950000 -3.116057
1.284447 13.000000 -3.069166
1.284447 13.050000 -3.026848
1.284447 13.100000 -2.988289
1.284447 13.150000 -2.951213
1.284447 13.200000 -2.917054
1.284447 13.250000 -2.885387
1.284447 13.300000 -2.855873
1.284447 13.350000 -2.813656
1.284447 13.400000 -2.775182
1.284447 13.450000 -2.739841
1.284447 13.500000 -2.707160
1.284447 13.550000 -2.625057
1.284447 13.600000 -2.556036
1.284447 13.650000 -2.496494
1.284447 13.700000 -2.444140
1.284447 13.750000 -2.330973
1.284447 13.800000 -2.241282
1.284447 13.850000 -2.166982
1.284447 13.900000 -2.103555
1.284447 13.950000 -1.997006
1.284447 14.000000 -1.911516
1.284447 14.050000 -1.840119
1.284447 14.100000 -1.778818
1.284447 14.150000 -1.689053
1.284447 14.200000 -1.614702
1.284447 14.250000 -1.551238
1.284447 14.300000 -1.495876
1.284447 14.350000 -1.419488
1.284447 14.400000 -1.354547
1.284447 14.450000 -1.298065
1.284447 14.500000 -1.248091
1.284447 14.550000 -1.180633
1.284447 14.600000 -1.122258
1.284447 14.650000 -1.070808
1.284447 14.700000 -1.024812
1.272622 11.000000 -7.408690
1.272622 11.050000 -7.302363
1.272622 11.100000 -7.217015
1.272622 11.150000 -6.983648
1.272622 11.200000 -6.832676
1.272622 11.250000 -6.720863
1.272622 11.300000 -6.632024
1.272622 11.350000 -6.389253
1.272622 11.400000 -6.234458
1.272622 11.450000 -6.120572
1.272622 11.500000 -6.030431
1.272622 11.550000 -5.800021
1.272622 11.600000 -5.650275
1.272622 11.650000 -5.539134
1.272622 11.700000 -5.450717
1.272622 11.750000 -5.247725
1.272622 11.800000 -5.109935
1.272622 11.850000 -5.005494
1.272622 11.900000 -4.921363
1.272622 11.950000 -4.751127
1.272622 12.000000 -4.629147
1.272622 12.050000 -4.534021
1.272622 12.100000 -4.456033
1.272622 12.150000 -4.314196
1.272622 12.200000 -4.207454
1.272622 12.250000 -4.121840
1.272622 12.300000 -4.050355
1.272622 12.350000 -3.933714
1.272622 12.400000 -3.841860
1.272622 12.450000 -3.766082
1.272622 12.500000 -3.701583
1.272622 12.550000 -3.607822
1.272622 12.600000 -3.530754
1.272622 12.650000 -3.465322
1.272622 12.700000 -3.408470
1.272622 12.750000 -3.335819
1.272622 12.800000 -3.273597
1.272622 12.850000 -3.219182
1.272622 12.900000 -3.170833
1.272622 12.950000 -3.118530
1.272622 13.000000 -3.071853
1.272622 13.050000 -3.029710
1.272622 13.100000 -2.991298
1.272622 13.150000 -2.954103
1.272622 13.200000 -2.919844
1.272622 13.250000 -2.888091
1.272622 13.300000 -2.858503
1.272622 13.350000 -2.815359
1.272622 13.400000 -2.776117
1.272622 13.450000 -2.740128
1.272622 13.500000 -2.706895
1.272622 13.550000 -2.623839
1.272622 13.600000 -2.554146
1.272622 13.650000 -2.494105
1.272622 13.700000 -2.441366
1.272622 13.750000 -2.328610
1.272622 13.800000 -2.239176
1.272622 13.850000 -2.165052
1.272622 13.900000 -2.101754
1.272622 13.950000 -1.996048
1.272622 14.000000 -1.911100
1.272622 14.050000 -1.840081
1.272622 14.100000 -1.779059
1.272622 14.150000 -1.689941
1.272622 14.200000 -1.616033
1.272622 14.250000 -1.552892
1.272622 14.300000 -1.497777
1.272622 14.350000 -1.421824
1.272622 14.400000 -1.357197
1.272622 14.450000 -1.300954
1.272622 14.500000 -1.251166
1.272622 14.550000 -1.184018
1.272622 14.600000 -1.125874
1.272622 14.650000 -1.074604
1.272622 14.700000 -1.028753
1.272622 14.750000 -0.967435
1.260978 11.000000 -7.406279
1.260978 11.050000 -7.299801
1.260978 11.100000 -7.214357
1.260978 11.150000 -6.980472
1.260978 11.200000 -6.829287
1.260978 11.250000 -6.717358
1.260978 11.300000 -6.628445
1.260978 11.350000 -6.385387
1.260978 11.400000 -6.230477
1.260978 11.450000 -6.116530
1.260978 11.500000 -6.026351
1.260978 11.550000 -5.796053
1.260978 11.600000 -5.646353
1.260978 11.650000 -5.535237
1.260978 11.700000 -5.446837
1.260978 11.750000 -5.244250
1.260978 11.800000 -5.106646
1.260978 11.850000 -5.002311
1.260978 11.900000 -4.918249
1.260978 11.950000 -4.748504
1.260978 12.000000 -4.626774
1.260978 12.050000 -4.531800
1.260978 12.100000 -4.453915
1.260978 12.150000 -4.312559
1.260978 12.200000 -4.206088
1.260978 12.250000 -4.120648
1.260978 12.300000 -4.049285
1.260978 12.350000 -3.933088
1.260978 12.400000 -3.841509
1.260978 12.450000 -3.765918
1.260978 12.500000 -3.701555
1.260978 12.550000 -3.608202
1.260978 12.600000 -3.531409
1.260978 12.650000 -3.466176
1.260978 12.700000 -3.409474
1.260978 12.750000 -3.337184
1.260978 12.800000 -3.275227
1.260978 12.850000 -3.221016
1.260978 12.900000 -3.172827
1.260978 12.950000 -3.120752
1.260978 13.000000 -3.074257
1.260978 13.050000 -3.032263
1.260978 13.100000 -2.993973
1.260978 13.150000 -2.956598
1.260978 13.200000 -2.922186
1.260978 13.250000 -2.890301
1.260978 13.300000 -2.860598
1.260978 13.350000 -2.816515
1.260978 13.400000 -2.776497
1.260978 13.450000 -2.739857
1.260978 13.500000 -2.706070
1.260978 13.550000 -2.622201
1.260978 13.600000 -2.551936
1.260978 13.650000 -2.491472
1.260978 13.700000 -2.438407
1.260978 13.750000 -2.326153
1.260978 13.800000 -2.237035
1.260978 13.850000 -2.163128
1.260978 13.900000 -2.099987
1.260978 13.950000 -1.995117
1.260978 14.000000 -1.910708
1.260978 14.050000 -1.840066
1.260978 14.100000 -1.779323
1.260978 14.150000 -1.690824
1.260978 14.200000 -1.617342
1.260978 14.250000 -1.554512
1.260978 14.300000 -1.499634
1.260978 14.350000 -1.424092
1.260978 14.400000 -1.359764
1.260978 14.450000 -1.303746
1.260978 14.500000 -1.254136
1.260978 14.550000 -1.187278
1.260978 14.600000 -1.129352
1.260978 14.650000 -1.078252
1.260978 14.700000 -1.032536
1.260978 14.750000 -0.971432
1.249335 11.000000 -7.403881
1.249335 11.050000 -7.297255
1.249335 11.100000 -7.211715
1.249335 11.150000 -6.977320
1.249335 11.200000 -6.825924
1.249335 11.250000 -6.713880
1.249335 11.300000 -6.624895
1.249335 11.350000 -6.381556
1.249335 11.400000 -6.226533
1.249335 11.450000 -6.112525
1.249335 11.500000 -6.022308
1.249335 11.550000 -5.792120
1.249335 11.600000 -5.642467
1.249335 11.650000 -5.531376
1.249335 11.700000 -5.442992
1.249335 11.750000 -5.240804
1.249335 11.800000 -5.103382
1.249335 11.850000 -4.999151
1.249335 11.900000 -4.915156
1.249335 11.950000 -4.745896
1.249335 12.000000 -4.624414
1.249335 12.050000 -4.529591
1.249335 12.100000 -4.451807
1.249335 12.150000 -4.310927
1.249335 12.200000 -4.204726
1.249335 12.250000 -4.119459
1.249335 12.300000 -4.048217
1.249335 12.350000 -3.932463
1.249335 12.400000 -3.841158
1.249335 12.450000 -3.765755
1.249335 12.500000 -3.701526
1.249335 12.550000 -3.608582
1.249335 12.600000 -3.532065
1.249335 12.650000 -3.467032
1.249335 12.700000 -3.410480
1.249335 12.750000 -3.338554
1.249335 12.800000 -3.276864
1.249335 12.850000 -3.222857
1.249335 12.900000 -3.174830
1.249335 12.950000 -3.122985
1.249335 13.000000 -3.076675
1.249335 13.050000 -3.034830
1.249335 13.100000 -2.996666
1.249335 13.150000 -2.959107
1.249335 13.200000 -2.924540
1.249335 13.250000 -2.892522
1.249335 13.300000 -2.862703
1.249335 13.350000 -2.817674
1.249335 13.400000 -2.776878
1.249335 13.450000 -2.739587
1.249335 13.500000 -2.705246
1.249335 13.550000 -2.620568
1.249335 13.600000 -2.549738
1.249335 13.650000 -2.488855
1.249335 13.700000 -2.435468
1.249335 13.750000 -2.323710
1.249335 13.800000 -2.234905
1.249335 13.850000 -2.161212
1.249335 13.900000 -2.098228
1.249335 13.950000 -1.994188
1.249335 14.000000 -1.910317
1.249335 14.050000 -1.840052
1.249335 14.100000 -1.779587
1.249335 14.150000 -1.691709
1.249335 14.200000 -1.618655
1.249335 14.250000 -1.556138
1.249335 14.300000 -1.501498
1.249335 14.350000 -1.426373
1.249335 14.400000 -1.362346
1.249335 14.450000 -1.306557
1.249335 14.500000 -1.257126
1.249335 14.550000 -1.190562
1.249335 14.600000 -1.132858
1.249335 14.650000 -1.081930
1.249335 14.700000 -1.036352
1.249335 14.750000 -0.975466
1.237691 11.000000 -7.401496
1.237691 11.050000 -7.294723
1.237691 11.100000 -7.209089
1.237691 11.150000 -6.974190
1.237691 11.200000 -6.822587
1.237691 11.250000 -6.710430
1.237691 11.300000 -6.621374
1.237691 11.350000 -6.377758
1.237691 11.400000 -6.222625
1.237691 11.450000 -6.108557
1.237691 11.500000 -6.018303
1.237691 11.550000 -5.788223
1.237691 11.600000 -5.638614
1.237691 11.650000 -5.527548
1.237691 11.700000 -5.439180
1.237691 11.750000 -5.237384
1.237691 11.800000 -5.100142
1.237691 11.850000 -4.996014
1.237691 11.900000 -4.912086
1.237691 11.950000 -4.743304
1.237691 12.000000 -4.622067
1.237691 12.050000 -4.527393
1.237691 12.100000 -4.449709
1.237691 12.150000 -4.309301
1.237691 12.200000 -4.203368
1.237691 12.250000 -4.118274
1.237691 12.300000 -4.047152
1.237691 12.350000 -3.931839
1.237691 12.400000 -3.840808
1.237691 12.450000 -3.765591
1.237691 12.500000 -3.701498
1.237691 12.550000 -3.608963
1.237691 12.600000 -3.532723
1.237691 12.650000 -3.467889
1.237691 12.700000 -3.411489
1.237691 12.750000 -3.339928
1.237691 12.800000 -3.278507
1.237691 12.850000 -3.224706
1.237691 12.900000 -3.176842
1.237691 12.950000 -3.125230
1.237691 13.000000 -3.079106
1.237691 13.050000 -3.037413
1.237691 13.100000 -2.999375
1.237691 13.150000 -2.961631
1.237691 13.200000 -2.926906
1.237691 13.250000 -2.894754
1.237691 13.300000 -2.864819
1.237691 13.350000 -2.818836
1.237691 13.400000 -2.777258
1.237691 13.450000 -2.739316
1.237691 13.500000 -2.704424
1.237691 13.550000 -2.618942
1.237691 13.600000 -2.547550
1.237691 13.650000 -2.486254
1.237691 13.700000 -2.432549
1.237691 13.750000 -2.321281
1.237691 13.800000 -2.232784
