#Average black hole merger rate (BHMR) as a function of halo peak mass (Mpeak) and redshift (z) from Trinity,
#with the "instant merger" assumption.
#Ref: Zhang et al. (2021)
#z log10(Mpeak)[Msun] log10(BHMR)[Msun]
2.084136 12.900000 -1.898684
2.084136 12.950000 -1.813896
2.084136 13.000000 -1.714570
2.084136 13.050000 -1.633786
2.084136 13.100000 -1.540643
2.084136 13.150000 -1.463991
2.084136 13.200000 -1.375784
2.084136 13.250000 -1.302503
2.084136 13.300000 -1.249717
2.084136 13.350000 -1.202657
2.084136 13.400000 -1.216456
2.084136 13.450000 -1.230708
2.084136 13.500000 -1.226055
2.084136 13.550000 -1.221451
2.084136 13.600000 -1.195880
2.084136 13.650000 -1.171731
2.084136 13.700000 -1.127627
2.084136 13.750000 -1.087591
2.084136 13.800000 -1.030721
2.084136 13.850000 -0.980443
2.084136 13.900000 -0.916493
2.084136 13.950000 -0.860762
2.084136 14.000000 -0.793645
2.084136 14.050000 -0.735525
2.084136 14.100000 -0.667753
2.084136 14.150000 -0.609143
2.084136 14.200000 -0.541971
2.084136 14.250000 -0.483810
2.084136 14.300000 -0.417825
2.073903 11.000000 -7.379374
2.073903 11.050000 -7.254207
2.073903 11.100000 -7.077582
2.073903 11.150000 -6.952377
2.073903 11.200000 -6.767962
2.073903 11.250000 -6.638921
2.073903 11.300000 -6.452653
2.073903 11.350000 -6.322714
2.073903 11.400000 -6.135131
2.073903 11.450000 -6.004558
2.073903 11.500000 -5.809508
2.073903 11.550000 -5.675391
2.073903 11.600000 -5.482705
2.073903 11.650000 -5.349700
2.073903 11.700000 -5.151335
2.073903 11.750000 -5.015673
2.073903 11.800000 -4.820171
2.073903 11.850000 -4.685843
2.073903 11.900000 -4.494996
2.073903 11.950000 -4.362864
2.073903 12.000000 -4.172564
2.073903 12.050000 -4.040692
2.073903 12.100000 -3.861428
2.073903 12.150000 -3.734912
2.073903 12.200000 -3.561462
2.073903 12.250000 -3.437850
2.073903 12.300000 -3.276523
2.073903 12.350000 -3.159159
2.073903 12.400000 -3.009530
2.073903 12.450000 -2.898453
2.073903 12.500000 -2.757665
2.073903 12.550000 -2.651516
2.073903 12.600000 -2.521968
2.073903 12.650000 -2.422315
2.073903 12.700000 -2.300842
2.073903 12.750000 -2.206025
2.073903 12.800000 -2.093217
2.073903 12.850000 -2.003752
2.073903 12.900000 -1.898490
2.073903 12.950000 -1.813829
2.073903 13.000000 -1.714690
2.073903 13.050000 -1.634029
2.073903 13.100000 -1.541058
2.073903 13.150000 -1.464522
2.073903 13.200000 -1.376477
2.073903 13.250000 -1.303308
2.073903 13.300000 -1.252881
2.073903 13.350000 -1.207705
2.073903 13.400000 -1.220855
2.073903 13.450000 -1.234416
2.073903 13.500000 -1.229079
2.073903 13.550000 -1.223806
2.073903 13.600000 -1.197707
2.073903 13.650000 -1.173088
2.073903 13.700000 -1.128729
2.073903 13.750000 -1.088484
2.073903 13.800000 -1.031607
2.073903 13.850000 -0.981324
2.073903 13.900000 -0.917524
2.073903 13.950000 -0.861908
2.073903 14.000000 -0.795021
2.073903 14.050000 -0.737074
2.073903 14.100000 -0.669542
2.073903 14.150000 -0.611112
2.073903 14.200000 -0.544169
2.073903 14.250000 -0.486179
2.073903 14.300000 -0.420405
2.063771 11.000000 -7.377882
2.063771 11.050000 -7.252722
2.063771 11.100000 -7.076080
2.063771 11.150000 -6.950866
2.063771 11.200000 -6.766391
2.063771 11.250000 -6.637320
2.063771 11.300000 -6.450960
2.063771 11.350000 -6.320976
2.063771 11.400000 -6.133275
2.063771 11.450000 -6.002646
2.063771 11.500000 -5.807442
2.063771 11.550000 -5.673254
2.063771 11.600000 -5.480415
2.063771 11.650000 -5.347338
2.063771 11.700000 -5.148814
2.063771 11.750000 -5.013078
2.063771 11.800000 -4.817451
2.063771 11.850000 -4.683065
2.063771 11.900000 -4.492148
2.063771 11.950000 -4.359982
2.063771 12.000000 -4.169680
2.063771 12.050000 -4.037807
2.063771 12.100000 -3.858620
2.063771 12.150000 -3.732143
2.063771 12.200000 -3.558847
2.063771 12.250000 -3.435313
2.063771 12.300000 -3.274189
2.063771 12.350000 -3.156932
2.063771 12.400000 -3.007528
2.063771 12.450000 -2.896574
2.063771 12.500000 -2.756028
2.063771 12.550000 -2.650015
2.063771 12.600000 -2.520698
2.063771 12.650000 -2.421182
2.063771 12.700000 -2.299936
2.063771 12.750000 -2.205257
2.063771 12.800000 -2.092660
2.063771 12.850000 -2.003328
2.063771 12.900000 -1.898263
2.063771 12.950000 -1.813729
2.063771 13.000000 -1.714776
2.063771 13.050000 -1.634237
2.063771 13.100000 -1.541437
2.063771 13.150000 -1.465018
2.063771 13.200000 -1.377132
2.063771 13.250000 -1.304074
2.063771 13.300000 -1.256009
2.063771 13.350000 -1.212738
2.063771 13.400000 -1.225273
2.063771 13.450000 -1.238182
2.063771 13.500000 -1.232196
2.063771 13.550000 -1.226292
2.063771 13.600000 -1.199693
2.063771 13.650000 -1.174628
2.063771 13.700000 -1.130022
2.063771 13.750000 -1.089573
2.063771 13.800000 -1.032679
2.063771 13.850000 -0.982383
2.063771 13.900000 -0.918712
2.063771 13.950000 -0.863194
2.063771 14.000000 -0.796517
2.063771 14.050000 -0.738727
2.063771 14.100000 -0.671416
2.063771 14.150000 -0.613152
2.063771 14.200000 -0.546418
2.063771 14.250000 -0.488587
2.063771 14.300000 -0.423007
2.053639 11.000000 -7.376395
2.053639 11.050000 -7.251242
2.053639 11.100000 -7.074583
2.053639 11.150000 -6.949361
2.053639 11.200000 -6.764826
2.053639 11.250000 -6.635726
2.053639 11.300000 -6.449274
2.053639 11.350000 -6.319246
2.053639 11.400000 -6.131428
2.053639 11.450000 -6.000742
2.053639 11.500000 -5.805386
2.053639 11.550000 -5.671127
2.053639 11.600000 -5.478137
2.053639 11.650000 -5.344989
2.053639 11.700000 -5.146307
2.053639 11.750000 -5.010499
2.053639 11.800000 -4.814749
2.053639 11.850000 -4.680304
2.053639 11.900000 -4.489318
2.053639 11.950000 -4.357119
2.053639 12.000000 -4.166815
2.053639 12.050000 -4.034940
2.053639 12.100000 -3.855831
2.053639 12.150000 -3.729391
2.053639 12.200000 -3.556249
2.053639 12.250000 -3.432792
2.053639 12.300000 -3.271868
2.053639 12.350000 -3.154716
2.053639 12.400000 -3.005535
2.053639 12.450000 -2.894703
2.053639 12.500000 -2.754396
2.053639 12.550000 -2.648520
2.053639 12.600000 -2.519432
2.053639 12.650000 -2.420051
2.053639 12.700000 -2.299031
2.053639 12.750000 -2.204490
2.053639 12.800000 -2.092104
2.053639 12.850000 -2.002904
2.053639 12.900000 -1.898036
2.053639 12.950000 -1.813629
2.053639 13.000000 -1.714862
2.053639 13.050000 -1.634446
2.053639 13.100000 -1.541818
2.053639 13.150000 -1.465514
2.053639 13.200000 -1.377789
2.053639 13.250000 -1.304841
2.053639 13.300000 -1.259160
2.053639 13.350000 -1.217830
2.053639 13.400000 -1.229737
2.053639 13.450000 -1.241980
2.053639 13.500000 -1.235336
2.053639 13.550000 -1.228793
2.053639 13.600000 -1.201687
2.053639 13.650000 -1.176174
2.053639 13.700000 -1.131318
2.053639 13.750000 -1.090665
2.053639 13.800000 -1.033754
2.053639 13.850000 -0.983445
2.053639 13.900000 -0.919904
2.053639 13.950000 -0.864484
2.053639 14.000000 -0.798018
2.053639 14.050000 -0.740387
2.053639 14.100000 -0.673299
2.053639 14.150000 -0.615201
2.053639 14.200000 -0.548680
2.053639 14.250000 -0.491007
2.053639 14.300000 -0.425624
2.043507 11.000000 -7.374914
2.043507 11.050000 -7.249767
2.043507 11.100000 -7.073091
2.043507 11.150000 -6.947860
2.043507 11.200000 -6.763266
2.043507 11.250000 -6.634137
2.043507 11.300000 -6.447594
2.043507 11.350000 -6.317522
2.043507 11.400000 -6.129588
2.043507 11.450000 -5.998847
2.043507 11.500000 -5.803340
2.043507 11.550000 -5.669010
2.043507 11.600000 -5.475871
2.043507 11.650000 -5.342653
2.043507 11.700000 -5.143815
2.043507 11.750000 -5.007935
2.043507 11.800000 -4.812063
2.043507 11.850000 -4.677562
2.043507 11.900000 -4.486507
2.043507 11.950000 -4.354275
2.043507 12.000000 -4.163968
2.043507 12.050000 -4.032092
2.043507 12.100000 -3.853059
2.043507 12.150000 -3.726657
2.043507 12.200000 -3.553665
2.043507 12.250000 -3.430285
2.043507 12.300000 -3.269559
2.043507 12.350000 -3.152511
2.043507 12.400000 -3.003551
2.043507 12.450000 -2.892840
2.043507 12.500000 -2.752771
2.043507 12.550000 -2.647029
2.043507 12.600000 -2.518169
2.043507 12.650000 -2.418924
2.043507 12.700000 -2.298129
2.043507 12.750000 -2.203724
2.043507 12.800000 -2.091549
2.043507 12.850000 -2.002481
2.043507 12.900000 -1.897810
2.043507 12.950000 -1.813530
2.043507 13.000000 -1.714948
2.043507 13.050000 -1.634656
2.043507 13.100000 -1.542198
2.043507 13.150000 -1.466011
2.043507 13.200000 -1.378446
2.043507 13.250000 -1.305609
2.043507 13.300000 -1.262334
2.043507 13.350000 -1.222982
2.043507 13.400000 -1.234247
2.043507 13.450000 -1.245812
2.043507 13.500000 -1.238499
2.043507 13.550000 -1.231308
2.043507 13.600000 -1.203691
2.043507 13.650000 -1.177725
2.043507 13.700000 -1.132618
2.043507 13.750000 -1.091759
2.043507 13.800000 -1.034832
2.043507 13.850000 -0.984509
2.043507 13.900000 -0.921099
2.043507 13.950000 -0.865778
2.043507 14.000000 -0.799525
2.043507 14.050000 -0.742053
2.043507 14.100000 -0.675190
2.043507 14.150000 -0.617260
2.043507 14.200000 -0.550953
2.043507 14.250000 -0.493442
2.043507 14.300000 -0.428258
2.033475 11.000000 -7.373535
2.033475 11.050000 -7.248395
2.033475 11.100000 -7.071704
2.033475 11.150000 -6.946465
2.033475 11.200000 -6.761813
2.033475 11.250000 -6.632656
2.033475 11.300000 -6.446022
2.033475 11.350000 -6.315907
2.033475 11.400000 -6.127857
2.033475 11.450000 -5.997060
2.033475 11.500000 -5.801403
2.033475 11.550000 -5.667002
2.033475 11.600000 -5.473715
2.033475 11.650000 -5.340426
2.033475 11.700000 -5.141435
2.033475 11.750000 -5.005484
2.033475 11.800000 -4.809494
2.033475 11.850000 -4.674938
2.033475 11.900000 -4.483821
2.033475 11.950000 -4.351560
2.033475 12.000000 -4.161259
2.033475 12.050000 -4.029387
2.033475 12.100000 -3.850438
2.033475 12.150000 -3.724078
2.033475 12.200000 -3.551246
2.033475 12.250000 -3.427946
2.033475 12.300000 -3.267423
2.033475 12.350000 -3.150483
2.033475 12.400000 -3.001745
2.033475 12.450000 -2.891157
2.033475 12.500000 -2.751324
2.033475 12.550000 -2.645717
2.033475 12.600000 -2.517083
2.033475 12.650000 -2.417971
2.033475 12.700000 -2.297397
2.033475 12.750000 -2.203127
2.033475 12.800000 -2.091157
2.033475 12.850000 -2.002219
2.033475 12.900000 -1.897739
2.033475 12.950000 -1.813583
2.033475 13.000000 -1.715181
2.033475 13.050000 -1.635008
2.033475 13.100000 -1.542716
2.033475 13.150000 -1.466641
2.033475 13.200000 -1.379232
2.033475 13.250000 -1.306502
2.033475 13.300000 -1.265285
2.033475 13.350000 -1.227642
2.033475 13.400000 -1.238292
2.033475 13.450000 -1.249209
2.033475 13.500000 -1.241274
2.033475 13.550000 -1.233482
2.033475 13.600000 -1.205406
2.033475 13.650000 -1.179035
2.033475 13.700000 -1.133722
2.033475 13.750000 -1.092694
2.033475 13.800000 -1.035779
2.033475 13.850000 -0.985465
2.033475 13.900000 -0.922201
2.033475 13.950000 -0.866991
2.033475 14.000000 -0.800952
2.033475 14.050000 -0.743642
2.033475 14.100000 -0.676999
2.033475 14.150000 -0.619235
2.033475 14.200000 -0.553141
2.033475 14.250000 -0.495789
2.033475 14.300000 -0.430801
2.023444 11.000000 -7.372160
2.023444 11.050000 -7.247028
2.023444 11.100000 -7.070321
2.023444 11.150000 -6.945075
2.023444 11.200000 -6.760365
2.023444 11.250000 -6.631180
2.023444 11.300000 -6.444456
2.023444 11.350000 -6.314298
2.023444 11.400000 -6.126132
2.023444 11.450000 -5.995280
2.023444 11.500000 -5.799474
2.023444 11.550000 -5.665004
2.023444 11.600000 -5.471569
2.023444 11.650000 -5.338212
2.023444 11.700000 -5.139069
2.023444 11.750000 -5.003047
2.023444 11.800000 -4.806941
2.023444 11.850000 -4.672330
2.023444 11.900000 -4.481152
2.023444 11.950000 -4.348861
2.023444 12.000000 -4.158567
2.023444 12.050000 -4.026697
2.023444 12.100000 -3.847833
2.023444 12.150000 -3.721515
2.023444 12.200000 -3.548840
2.023444 12.250000 -3.425620
2.023444 12.300000 -3.265298
2.023444 12.350000 -3.148463
2.023444 12.400000 -2.999946
2.023444 12.450000 -2.889480
2.023444 12.500000 -2.749883
2.023444 12.550000 -2.644409
2.023444 12.600000 -2.516000
2.023444 12.650000 -2.417020
2.023444 12.700000 -2.296666
2.023444 12.750000 -2.202530
2.023444 12.800000 -2.090766
2.023444 12.850000 -2.001957
2.023444 12.900000 -1.897668
2.023444 12.950000 -1.813636
2.023444 13.000000 -1.715414
2.023444 13.050000 -1.635360
2.023444 13.100000 -1.543235
2.023444 13.150000 -1.467273
2.023444 13.200000 -1.380019
2.023444 13.250000 -1.307397
2.023444 13.300000 -1.268256
2.023444 13.350000 -1.232352
2.023444 13.400000 -1.242374
2.023444 13.450000 -1.252633
2.023444 13.500000 -1.244067
2.023444 13.550000 -1.235666
2.023444 13.600000 -1.207128
2.023444 13.650000 -1.180350
2.023444 13.700000 -1.134829
2.023444 13.750000 -1.093631
2.023444 13.800000 -1.036727
2.023444 13.850000 -0.986423
2.023444 13.900000 -0.923306
2.023444 13.950000 -0.868208
2.023444 14.000000 -0.802384
2.023444 14.050000 -0.745237
2.023444 14.100000 -0.678816
2.023444 14.150000 -0.621219
2.023444 14.200000 -0.555339
2.023444 14.250000 -0.498150
2.023444 14.300000 -0.433359
2.013412 11.000000 -7.370789
2.013412 11.050000 -7.245664
2.013412 11.100000 -7.068942
2.013412 11.150000 -6.943689
2.013412 11.200000 -6.758921
2.013412 11.250000 -6.629708
2.013412 11.300000 -6.442896
2.013412 11.350000 -6.312694
2.013412 11.400000 -6.124415
2.013412 11.450000 -5.993508
2.013412 11.500000 -5.797554
2.013412 11.550000 -5.663015
2.013412 11.600000 -5.469434
2.013412 11.650000 -5.336008
2.013412 11.700000 -5.136715
2.013412 11.750000 -5.000624
2.013412 11.800000 -4.804402
2.013412 11.850000 -4.669738
2.013412 11.900000 -4.478499
2.013412 11.950000 -4.346179
2.013412 12.000000 -4.155891
2.013412 12.050000 -4.024025
2.013412 12.100000 -3.845244
2.013412 12.150000 -3.718966
2.013412 12.200000 -3.546447
2.013412 12.250000 -3.423305
2.013412 12.300000 -3.263182
2.013412 12.350000 -3.146454
2.013412 12.400000 -2.998155
2.013412 12.450000 -2.887809
2.013412 12.500000 -2.748446
2.013412 12.550000 -2.643105
2.013412 12.600000 -2.514919
2.013412 12.650000 -2.416072
2.013412 12.700000 -2.295937
2.013412 12.750000 -2.201934
2.013412 12.800000 -2.090375
2.013412 12.850000 -2.001695
2.013412 12.900000 -1.897597
2.013412 12.950000 -1.813689
2.013412 13.000000 -1.715647
2.013412 13.050000 -1.635713
2.013412 13.100000 -1.543754
2.013412 13.150000 -1.467905
2.013412 13.200000 -1.380808
2.013412 13.250000 -1.308294
2.013412 13.300000 -1.271247
2.013412 13.350000 -1.237114
2.013412 13.400000 -1.246496
2.013412 13.450000 -1.256085
2.013412 13.500000 -1.246878
2.013412 13.550000 -1.237862
2.013412 13.600000 -1.208857
2.013412 13.650000 -1.181668
2.013412 13.700000 -1.135939
2.013412 13.750000 -1.094570
2.013412 13.800000 -1.037678
2.013412 13.850000 -0.987384
2.013412 13.900000 -0.924414
2.013412 13.950000 -0.869428
2.013412 14.000000 -0.803821
2.013412 14.050000 -0.746837
2.013412 14.100000 -0.680640
2.013412 14.150000 -0.623212
2.013412 14.200000 -0.557549
2.013412 14.250000 -0.500523
2.013412 14.300000 -0.435932
2.003479 11.000000 -7.369315
2.003479 11.050000 -7.244193
2.003479 11.100000 -7.067446
2.003479 11.150000 -6.942180
2.003479 11.200000 -6.757343
2.003479 11.250000 -6.628097
2.003479 11.300000 -6.441183
2.003479 11.350000 -6.310932
2.003479 11.400000 -6.122527
2.003479 11.450000 -5.991559
2.003479 11.500000 -5.795445
2.003479 11.550000 -5.660830
2.003479 11.600000 -5.467093
2.003479 11.650000 -5.333593
2.003479 11.700000 -5.134139
2.003479 11.750000 -4.997975
2.003479 11.800000 -4.801632
2.003479 11.850000 -4.666911
2.003479 11.900000 -4.475611
2.003479 11.950000 -4.343262
2.003479 12.000000 -4.152985
2.003479 12.050000 -4.021124
2.003479 12.100000 -3.842434
2.003479 12.150000 -3.716202
2.003479 12.200000 -3.543849
2.003479 12.250000 -3.420792
2.003479 12.300000 -3.260878
2.003479 12.350000 -3.144260
2.003479 12.400000 -2.996189
2.003479 12.450000 -2.885969
2.003479 12.500000 -2.746847
2.003479 12.550000 -2.641644
2.003479 12.600000 -2.513686
2.003479 12.650000 -2.414975
2.003479 12.700000 -2.295064
2.003479 12.750000 -2.201199
2.003479 12.800000 -2.089848
2.003479 12.850000 -2.001299
2.003479 12.900000 -1.897394
2.003479 12.950000 -1.813611
2.003479 13.000000 -1.715752
2.003479 13.050000 -1.635939
2.003479 13.100000 -1.544148
2.003479 13.150000 -1.468413
2.003479 13.200000 -1.381472
2.003479 13.250000 -1.309066
2.003479 13.300000 -1.274085
2.003479 13.350000 -1.241712
2.003479 13.400000 -1.250485
2.003479 13.450000 -1.259439
2.003479 13.500000 -1.249629
2.003479 13.550000 -1.240035
2.003479 13.600000 -1.210594
2.003479 13.650000 -1.183023
2.003479 13.700000 -1.137100
2.003479 13.750000 -1.095573
2.003479 13.800000 -1.038693
2.003479 13.850000 -0.988408
2.003479 13.900000 -0.925575
2.003479 13.950000 -0.870694
2.003479 14.000000 -0.805285
2.003479 14.050000 -0.748450
2.003479 14.100000 -0.682468
2.003479 14.150000 -0.625202
2.003479 14.200000 -0.559741
2.003479 14.250000 -0.502867
2.003479 14.300000 -0.438463
2.003479 14.350000 -0.382388
1.993547 11.000000 -7.367846
1.993547 11.050000 -7.242727
1.993547 11.100000 -7.065955
1.993547 11.150000 -6.940676
1.993547 11.200000 -6.755771
1.993547 11.250000 -6.626491
1.993547 11.300000 -6.439477
1.993547 11.350000 -6.309178
1.993547 11.400000 -6.120647
1.993547 11.450000 -5.989620
1.993547 11.500000 -5.793346
1.993547 11.550000 -5.658657
1.993547 11.600000 -5.464764
1.993547 11.650000 -5.331191
1.993547 11.700000 -5.131579
1.993547 11.750000 -4.995341
1.993547 11.800000 -4.798880
1.993547 11.850000 -4.664103
1.993547 11.900000 -4.472742
1.993547 11.950000 -4.340365
1.993547 12.000000 -4.150099
1.993547 12.050000 -4.018242
1.993547 12.100000 -3.839643
1.993547 12.150000 -3.713455
1.993547 12.200000 -3.541267
1.993547 12.250000 -3.418293
1.993547 12.300000 -3.258586
1.993547 12.350000 -3.142078
1.993547 12.400000 -2.994232
1.993547 12.450000 -2.884137
1.993547 12.500000 -2.745254
1.993547 12.550000 -2.640187
1.993547 12.600000 -2.512457
1.993547 12.650000 -2.413882
1.993547 12.700000 -2.294193
1.993547 12.750000 -2.200464
1.993547 12.800000 -2.089321
1.993547 12.850000 -2.000903
1.993547 12.900000 -1.897191
1.993547 12.950000 -1.813534
1.993547 13.000000 -1.715857
1.993547 13.050000 -1.636165
1.993547 13.100000 -1.544541
1.993547 13.150000 -1.468921
1.993547 13.200000 -1.382137
1.993547 13.250000 -1.309840
1.993547 13.300000 -1.276941
1.993547 13.350000 -1.246360
1.993547 13.400000 -1.254512
1.993547 13.450000 -1.262820
1.993547 13.500000 -1.252398
1.993547 13.550000 -1.242220
1.993547 13.600000 -1.212339
1.993547 13.650000 -1.184382
1.993547 13.700000 -1.138265
1.993547 13.750000 -1.096578
1.993547 13.800000 -1.039711
1.993547 13.850000 -0.989435
1.993547 13.900000 -0.926739
1.993547 13.950000 -0.871963
1.993547 14.000000 -0.806754
1.993547 14.050000 -0.750069
1.993547 14.100000 -0.684304
1.993547 14.150000 -0.627201
1.993547 14.200000 -0.561944
1.993547 14.250000 -0.505223
1.993547 14.300000 -0.441009
1.993547 14.350000 -0.385078
1.983614 11.000000 -7.366382
1.983614 11.050000 -7.241265
1.983614 11.100000 -7.064469
1.983614 11.150000 -6.939178
1.983614 11.200000 -6.754205
1.983614 11.250000 -6.624892
1.983614 11.300000 -6.437778
1.983614 11.350000 -6.307431
1.983614 11.400000 -6.118775
1.983614 11.450000 -5.987688
1.983614 11.500000 -5.791256
1.983614 11.550000 -5.656494
1.983614 11.600000 -5.462448
1.983614 11.650000 -5.328802
1.983614 11.700000 -5.129034
1.983614 11.750000 -4.992724
1.983614 11.800000 -4.796144
1.983614 11.850000 -4.661313
1.983614 11.900000 -4.469892
1.983614 11.950000 -4.337487
1.983614 12.000000 -4.147231
1.983614 12.050000 -4.015379
1.983614 12.100000 -3.836869
1.983614 12.150000 -3.710726
1.983614 12.200000 -3.538700
1.983614 12.250000 -3.415808
1.983614 12.300000 -3.256306
1.983614 12.350000 -3.139906
1.983614 12.400000 -2.992284
1.983614 12.450000 -2.882312
1.983614 12.500000 -2.743666
1.983614 12.550000 -2.638735
1.983614 12.600000 -2.511232
1.983614 12.650000 -2.412790
1.983614 12.700000 -2.293324
1.983614 12.750000 -2.199730
1.983614 12.800000 -2.088794
1.983614 12.850000 -2.000508
1.983614 12.900000 -1.896989
1.983614 12.950000 -1.813457
1.983614 13.000000 -1.715962
1.983614 13.050000 -1.636391
1.983614 13.100000 -1.544936
1.983614 13.150000 -1.469429
1.983614 13.200000 -1.382803
1.983614 13.250000 -1.310616
1.983614 13.300000 -1.279816
1.983614 13.350000 -1.251058
1.983614 13.400000 -1.258576
1.983614 13.450000 -1.266227
1.983614 13.500000 -1.255184
1.983614 13.550000 -1.244415
1.983614 13.600000 -1.214090
1.983614 13.650000 -1.185745
1.983614 13.700000 -1.139432
1.983614 13.750000 -1.097585
1.983614 13.800000 -1.040730
1.983614 13.850000 -0.990464
1.983614 13.900000 -0.927907
1.983614 13.950000 -0.873237
1.983614 14.000000 -0.808227
1.983614 14.050000 -0.751694
1.983614 14.100000 -0.686148
1.983614 14.150000 -0.629209
1.983614 14.200000 -0.564158
1.983614 14.250000 -0.507593
1.983614 14.300000 -0.443570
1.983614 14.350000 -0.387784
1.973780 11.000000 -7.364848
1.973780 11.050000 -7.239731
1.973780 11.100000 -7.062902
1.973780 11.150000 -6.937595
1.973780 11.200000 -6.752545
1.973780 11.250000 -6.623195
1.973780 11.300000 -6.435971
1.973780 11.350000 -6.305571
1.973780 11.400000 -6.116782
1.973780 11.450000 -5.985630
1.973780 11.500000 -5.789030
1.973780 11.550000 -5.654189
1.973780 11.600000 -5.459980
1.973780 11.650000 -5.326259
1.973780 11.700000 -5.126327
1.973780 11.750000 -4.989942
1.973780 11.800000 -4.793241
1.973780 11.850000 -4.658353
1.973780 11.900000 -4.466874
1.973780 11.950000 -4.334441
1.973780 12.000000 -4.144202
1.973780 12.050000 -4.012359
1.973780 12.100000 -3.833946
1.973780 12.150000 -3.707852
1.973780 12.200000 -3.535998
1.973780 12.250000 -3.413194
1.973780 12.300000 -3.253907
1.973780 12.350000 -3.137620
1.973780 12.400000 -2.990229
1.973780 12.450000 -2.880385
1.973780 12.500000 -2.741982
1.973780 12.550000 -2.637190
1.973780 12.600000 -2.509917
1.973780 12.650000 -2.411613
1.973780 12.700000 -2.292371
1.973780 12.750000 -2.198915
1.973780 12.800000 -2.088188
1.973780 12.850000 -2.000033
1.973780 12.900000 -1.896708
1.973780 12.950000 -1.813303
1.973780 13.000000 -1.715990
1.973780 13.050000 -1.636541
1.973780 13.100000 -1.545253
1.973780 13.150000 -1.469861
1.973780 13.200000 -1.383392
1.973780 13.250000 -1.311313
1.973780 13.300000 -1.282659
1.973780 13.350000 -1.255780
1.973780 13.400000 -1.262697
1.973780 13.450000 -1.269726
1.973780 13.500000 -1.258093
1.973780 13.550000 -1.246764
1.973780 13.600000 -1.216014
1.973780 13.650000 -1.187298
1.973780 13.700000 -1.140790
1.973780 13.750000 -1.098784
1.973780 13.800000 -1.041929
1.973780 13.850000 -0.991662
1.973780 13.900000 -0.929223
1.973780 13.950000 -0.874643
1.973780 14.000000 -0.809810
1.973780 14.050000 -0.753409
1.973780 14.100000 -0.688067
1.973780 14.150000 -0.631283
1.973780 14.200000 -0.566419
1.973780 14.250000 -0.509997
1.973780 14.300000 -0.446150
1.973780 14.350000 -0.390498
1.963945 11.000000 -7.363320
1.963945 11.050000 -7.238202
1.963945 11.100000 -7.061341
1.963945 11.150000 -6.936018
1.963945 11.200000 -6.750891
1.963945 11.250000 -6.621504
1.963945 11.300000 -6.434171
1.963945 11.350000 -6.303719
1.963945 11.400000 -6.114797
1.963945 11.450000 -5.983582
1.963945 11.500000 -5.786815
1.963945 11.550000 -5.651897
1.963945 11.600000 -5.457527
1.963945 11.650000 -5.323730
1.963945 11.700000 -5.123637
1.963945 11.750000 -4.987177
1.963945 11.800000 -4.790357
1.963945 11.850000 -4.655414
1.963945 11.900000 -4.463877
1.963945 11.950000 -4.331416
1.963945 12.000000 -4.141194
1.963945 12.050000 -4.009359
1.963945 12.100000 -3.831043
1.963945 12.150000 -3.704996
1.963945 12.200000 -3.533314
1.963945 12.250000 -3.410596
1.963945 12.300000 -3.251520
1.963945 12.350000 -3.135346
1.963945 12.400000 -2.988184
1.963945 12.450000 -2.878466
1.963945 12.500000 -2.740305
1.963945 12.550000 -2.635650
1.963945 12.600000 -2.508606
1.963945 12.650000 -2.410438
1.963945 12.700000 -2.291420
1.963945 12.750000 -2.198101
1.963945 12.800000 -2.087582
1.963945 12.850000 -1.999559
1.963945 12.900000 -1.896428
1.963945 12.950000 -1.813148
1.963945 13.000000 -1.716018
1.963945 13.050000 -1.636690
1.963945 13.100000 -1.545571
1.963945 13.150000 -1.470293
1.963945 13.200000 -1.383981
1.963945 13.250000 -1.312012
1.963945 13.300000 -1.285521
1.963945 13.350000 -1.260553
1.963945 13.400000 -1.266857
1.963945 13.450000 -1.273253
1.963945 13.500000 -1.261022
1.963945 13.550000 -1.249126
1.963945 13.600000 -1.217946
1.963945 13.650000 -1.188855
1.963945 13.700000 -1.142152
1.963945 13.750000 -1.099987
1.963945 13.800000 -1.043131
1.963945 13.850000 -0.992864
1.963945 13.900000 -0.930544
1.963945 13.950000 -0.876054
1.963945 14.000000 -0.811398
1.963945 14.050000 -0.755132
1.963945 14.100000 -0.689995
1.963945 14.150000 -0.633366
1.963945 14.200000 -0.568693
1.963945 14.250000 -0.512414
1.963945 14.300000 -0.448745
1.963945 14.350000 -0.393229
1.954111 11.000000 -7.361797
1.954111 11.050000 -7.236679
1.954111 11.100000 -7.059786
1.954111 11.150000 -6.934447
1.954111 11.200000 -6.749244
1.954111 11.250000 -6.619820
1.954111 11.300000 -6.432379
1.954111 11.350000 -6.301875
1.954111 11.400000 -6.112821
1.954111 11.450000 -5.981543
1.954111 11.500000 -5.784612
1.954111 11.550000 -5.649616
1.954111 11.600000 -5.455088
1.954111 11.650000 -5.321216
1.954111 11.700000 -5.120963
1.954111 11.750000 -4.984430
1.954111 11.800000 -4.787492
1.954111 11.850000 -4.652494
1.954111 11.900000 -4.460900
1.954111 11.950000 -4.328413
1.954111 12.000000 -4.138207
1.954111 12.050000 -4.006379
1.954111 12.100000 -3.828159
1.954111 12.150000 -3.702160
1.954111 12.200000 -3.530646
1.954111 12.250000 -3.408014
1.954111 12.300000 -3.249147
1.954111 12.350000 -3.133084
1.954111 12.400000 -2.986148
1.954111 12.450000 -2.876555
