#Average black hole Eddington ratio (eta_avg) as a function of halo peak mass (Mpeak) and redshift (z) from Trinity,
#with the "no mergers" assumption.
#Ref: Zhang et al. (2021)
#z log10(Mpeak)[Msun] log10(eta_avg)[Msun]
3.981609 12.450000 -0.539166
3.981609 12.500000 -0.550236
3.981609 12.550000 -0.573870
3.981609 12.600000 -0.597504
3.981609 12.650000 -0.621138
3.981609 12.700000 -0.644772
3.981609 12.750000 -0.680683
3.981609 12.800000 -0.716594
3.981609 12.850000 -0.752505
3.981609 12.900000 -0.788416
3.981609 12.950000 -0.832811
3.981609 13.000000 -0.877205
3.981609 13.050000 -0.921599
3.981609 13.100000 -0.965993
3.981609 13.150000 -1.016249
3.981609 13.200000 -1.066505
3.981609 13.250000 -1.116761
3.981609 13.300000 -1.167017
3.981609 13.350000 -1.224330
3.981609 13.400000 -1.281644
3.955956 11.000000 -0.583922
3.955956 11.050000 -0.581408
3.955956 11.100000 -0.578895
3.955956 11.150000 -0.575268
3.955956 11.200000 -0.571641
3.955956 11.250000 -0.568014
3.955956 11.300000 -0.564388
3.955956 11.350000 -0.559971
3.955956 11.400000 -0.555554
3.955956 11.450000 -0.551137
3.955956 11.500000 -0.546720
3.955956 11.550000 -0.542006
3.955956 11.600000 -0.537291
3.955956 11.650000 -0.532577
3.955956 11.700000 -0.527863
3.955956 11.750000 -0.523635
3.955956 11.800000 -0.519407
3.955956 11.850000 -0.515179
3.955956 11.900000 -0.510951
3.955956 11.950000 -0.508652
3.955956 12.000000 -0.506352
3.955956 12.050000 -0.504052
3.955956 12.100000 -0.501753
3.955956 12.150000 -0.504161
3.955956 12.200000 -0.506569
3.955956 12.250000 -0.508977
3.955956 12.300000 -0.511386
3.955956 12.350000 -0.522814
3.955956 12.400000 -0.534243
3.955956 12.450000 -0.545671
3.955956 12.500000 -0.557100
3.955956 12.550000 -0.581130
3.955956 12.600000 -0.605161
3.955956 12.650000 -0.629192
3.955956 12.700000 -0.653223
3.955956 12.750000 -0.689381
3.955956 12.800000 -0.725540
3.955956 12.850000 -0.761698
3.955956 12.900000 -0.797857
3.955956 12.950000 -0.842308
3.955956 13.000000 -0.886759
3.955956 13.050000 -0.931210
3.955956 13.100000 -0.975661
3.955956 13.150000 -1.025840
3.955956 13.200000 -1.076020
3.955956 13.250000 -1.126199
3.955956 13.300000 -1.176379
3.955956 13.350000 -1.233528
3.955956 13.400000 -1.290677
3.930302 11.000000 -0.588286
3.930302 11.050000 -0.585723
3.930302 11.100000 -0.583161
3.930302 11.150000 -0.579493
3.930302 11.200000 -0.575825
3.930302 11.250000 -0.572156
3.930302 11.300000 -0.568488
3.930302 11.350000 -0.564045
3.930302 11.400000 -0.559601
3.930302 11.450000 -0.555158
3.930302 11.500000 -0.550714
3.930302 11.550000 -0.545998
3.930302 11.600000 -0.541282
3.930302 11.650000 -0.536565
3.930302 11.700000 -0.531849
3.930302 11.750000 -0.527658
3.930302 11.800000 -0.523467
3.930302 11.850000 -0.519276
3.930302 11.900000 -0.515084
3.930302 11.950000 -0.512889
3.930302 12.000000 -0.510694
3.930302 12.050000 -0.508499
3.930302 12.100000 -0.506304
3.930302 12.150000 -0.508931
3.930302 12.200000 -0.511559
3.930302 12.250000 -0.514187
3.930302 12.300000 -0.516815
3.930302 12.350000 -0.528602
3.930302 12.400000 -0.540389
3.930302 12.450000 -0.552176
3.930302 12.500000 -0.563963
3.930302 12.550000 -0.588391
3.930302 12.600000 -0.612818
3.930302 12.650000 -0.637246
3.930302 12.700000 -0.661673
3.930302 12.750000 -0.698079
3.930302 12.800000 -0.734485
3.930302 12.850000 -0.770891
3.930302 12.900000 -0.807297
3.930302 12.950000 -0.851805
3.930302 13.000000 -0.896313
3.930302 13.050000 -0.940820
3.930302 13.100000 -0.985328
3.930302 13.150000 -1.035431
3.930302 13.200000 -1.085535
3.930302 13.250000 -1.135638
3.930302 13.300000 -1.185741
3.930302 13.350000 -1.242726
3.930302 13.400000 -1.299710
3.905042 11.000000 -0.596517
3.905042 11.050000 -0.593893
3.905042 11.100000 -0.591269
3.905042 11.150000 -0.587514
3.905042 11.200000 -0.583760
3.905042 11.250000 -0.580006
3.905042 11.300000 -0.576252
3.905042 11.350000 -0.571710
3.905042 11.400000 -0.567167
3.905042 11.450000 -0.562625
3.905042 11.500000 -0.558083
3.905042 11.550000 -0.553271
3.905042 11.600000 -0.548460
3.905042 11.650000 -0.543648
3.905042 11.700000 -0.538837
3.905042 11.750000 -0.534579
3.905042 11.800000 -0.530322
3.905042 11.850000 -0.526064
3.905042 11.900000 -0.521806
3.905042 11.950000 -0.519614
3.905042 12.000000 -0.517421
3.905042 12.050000 -0.515229
3.905042 12.100000 -0.513036
3.905042 12.150000 -0.515791
3.905042 12.200000 -0.518546
3.905042 12.250000 -0.521301
3.905042 12.300000 -0.524055
3.905042 12.350000 -0.536109
3.905042 12.400000 -0.548162
3.905042 12.450000 -0.560215
3.905042 12.500000 -0.572269
3.905042 12.550000 -0.596988
3.905042 12.600000 -0.621707
3.905042 12.650000 -0.646426
3.905042 12.700000 -0.671145
3.905042 12.750000 -0.707704
3.905042 12.800000 -0.744262
3.905042 12.850000 -0.780821
3.905042 12.900000 -0.817379
3.905042 12.950000 -0.861894
3.905042 13.000000 -0.906408
3.905042 13.050000 -0.950923
3.905042 13.100000 -0.995437
3.905042 13.150000 -1.045437
3.905042 13.200000 -1.095436
3.905042 13.250000 -1.145436
3.905042 13.300000 -1.195435
3.905042 13.350000 -1.252252
3.905042 13.400000 -1.309069
3.905042 13.450000 -1.365886
3.879783 11.000000 -0.604748
3.879783 11.050000 -0.602062
3.879783 11.100000 -0.599376
3.879783 11.150000 -0.595536
3.879783 11.200000 -0.591696
3.879783 11.250000 -0.587856
3.879783 11.300000 -0.584016
3.879783 11.350000 -0.579375
3.879783 11.400000 -0.574734
3.879783 11.450000 -0.570092
3.879783 11.500000 -0.565451
3.879783 11.550000 -0.560545
3.879783 11.600000 -0.555638
3.879783 11.650000 -0.550731
3.879783 11.700000 -0.545825
3.879783 11.750000 -0.541501
3.879783 11.800000 -0.537177
3.879783 11.850000 -0.532853
3.879783 11.900000 -0.528529
3.879783 11.950000 -0.526339
3.879783 12.000000 -0.524149
3.879783 12.050000 -0.521959
3.879783 12.100000 -0.519769
3.879783 12.150000 -0.522650
3.879783 12.200000 -0.525532
3.879783 12.250000 -0.528414
3.879783 12.300000 -0.531296
3.879783 12.350000 -0.543615
3.879783 12.400000 -0.555935
3.879783 12.450000 -0.568255
3.879783 12.500000 -0.580575
3.879783 12.550000 -0.605585
3.879783 12.600000 -0.630596
3.879783 12.650000 -0.655607
3.879783 12.700000 -0.680618
3.879783 12.750000 -0.717329
3.879783 12.800000 -0.754040
3.879783 12.850000 -0.790751
3.879783 12.900000 -0.827462
3.879783 12.950000 -0.871983
3.879783 13.000000 -0.916504
3.879783 13.050000 -0.961025
3.879783 13.100000 -1.005546
3.879783 13.150000 -1.055442
3.879783 13.200000 -1.105338
3.879783 13.250000 -1.155234
3.879783 13.300000 -1.205130
3.879783 13.350000 -1.261779
3.879783 13.400000 -1.318428
3.879783 13.450000 -1.375077
3.854523 11.000000 -0.612980
3.854523 11.050000 -0.610232
3.854523 11.100000 -0.607483
3.854523 11.150000 -0.603558
3.854523 11.200000 -0.599632
3.854523 11.250000 -0.595706
3.854523 11.300000 -0.591780
3.854523 11.350000 -0.587040
3.854523 11.400000 -0.582300
3.854523 11.450000 -0.577560
3.854523 11.500000 -0.572820
3.854523 11.550000 -0.567818
3.854523 11.600000 -0.562816
3.854523 11.650000 -0.557815
3.854523 11.700000 -0.552813
3.854523 11.750000 -0.548422
3.854523 11.800000 -0.544032
3.854523 11.850000 -0.539641
3.854523 11.900000 -0.535251
3.854523 11.950000 -0.533063
3.854523 12.000000 -0.530876
3.854523 12.050000 -0.528689
3.854523 12.100000 -0.526501
3.854523 12.150000 -0.529510
3.854523 12.200000 -0.532519
3.854523 12.250000 -0.535527
3.854523 12.300000 -0.538536
3.854523 12.350000 -0.551122
3.854523 12.400000 -0.563708
3.854523 12.450000 -0.576294
3.854523 12.500000 -0.588880
3.854523 12.550000 -0.614183
3.854523 12.600000 -0.639485
3.854523 12.650000 -0.664788
3.854523 12.700000 -0.690090
3.854523 12.750000 -0.726954
3.854523 12.800000 -0.763817
3.854523 12.850000 -0.800681
3.854523 12.900000 -0.837544
3.854523 12.950000 -0.882072
3.854523 13.000000 -0.926600
3.854523 13.050000 -0.971127
3.854523 13.100000 -1.015655
3.854523 13.150000 -1.065447
3.854523 13.200000 -1.115239
3.854523 13.250000 -1.165032
3.854523 13.300000 -1.214824
3.854523 13.350000 -1.271305
3.854523 13.400000 -1.327786
3.854523 13.450000 -1.384267
3.829652 11.000000 -0.621274
3.829652 11.050000 -0.618444
3.829652 11.100000 -0.615613
3.829652 11.150000 -0.611576
3.829652 11.200000 -0.607538
3.829652 11.250000 -0.603501
3.829652 11.300000 -0.599464
3.829652 11.350000 -0.594596
3.829652 11.400000 -0.589728
3.829652 11.450000 -0.584860
3.829652 11.500000 -0.579992
3.829652 11.550000 -0.574865
3.829652 11.600000 -0.569738
3.829652 11.650000 -0.564612
3.829652 11.700000 -0.559485
3.829652 11.750000 -0.555001
3.829652 11.800000 -0.550517
3.829652 11.850000 -0.546033
3.829652 11.900000 -0.541549
3.829652 11.950000 -0.539345
3.829652 12.000000 -0.537141
3.829652 12.050000 -0.534938
3.829652 12.100000 -0.532734
3.829652 12.150000 -0.535862
3.829652 12.200000 -0.538991
3.829652 12.250000 -0.542120
3.829652 12.300000 -0.545249
3.829652 12.350000 -0.558104
3.829652 12.400000 -0.570960
3.829652 12.450000 -0.583815
3.829652 12.500000 -0.596671
3.829652 12.550000 -0.622272
3.829652 12.600000 -0.647872
3.829652 12.650000 -0.673473
3.829652 12.700000 -0.699073
3.829652 12.750000 -0.736098
3.829652 12.800000 -0.773124
3.829652 12.850000 -0.810149
3.829652 12.900000 -0.847174
3.829652 12.950000 -0.891714
3.829652 13.000000 -0.936255
3.829652 13.050000 -0.980795
3.829652 13.100000 -1.025336
3.829652 13.150000 -1.075044
3.829652 13.200000 -1.124751
3.829652 13.250000 -1.174459
3.829652 13.300000 -1.224167
3.829652 13.350000 -1.280503
3.829652 13.400000 -1.336838
3.829652 13.450000 -1.393174
3.804780 11.000000 -0.629568
3.804780 11.050000 -0.626656
3.804780 11.100000 -0.623743
3.804780 11.150000 -0.619594
3.804780 11.200000 -0.615445
3.804780 11.250000 -0.611296
3.804780 11.300000 -0.607147
3.804780 11.350000 -0.602151
3.804780 11.400000 -0.597155
3.804780 11.450000 -0.592160
3.804780 11.500000 -0.587164
3.804780 11.550000 -0.581912
3.804780 11.600000 -0.576660
3.804780 11.650000 -0.571409
3.804780 11.700000 -0.566157
3.804780 11.750000 -0.561580
3.804780 11.800000 -0.557002
3.804780 11.850000 -0.552425
3.804780 11.900000 -0.547848
3.804780 11.950000 -0.545627
3.804780 12.000000 -0.543407
3.804780 12.050000 -0.541187
3.804780 12.100000 -0.538966
3.804780 12.150000 -0.542215
3.804780 12.200000 -0.545464
3.804780 12.250000 -0.548712
3.804780 12.300000 -0.551961
3.804780 12.350000 -0.565086
3.804780 12.400000 -0.578211
3.804780 12.450000 -0.591337
3.804780 12.500000 -0.604462
3.804780 12.550000 -0.630360
3.804780 12.600000 -0.656259
3.804780 12.650000 -0.682158
3.804780 12.700000 -0.708056
3.804780 12.750000 -0.745243
3.804780 12.800000 -0.782430
3.804780 12.850000 -0.819617
3.804780 12.900000 -0.856803
3.804780 12.950000 -0.901357
3.804780 13.000000 -0.945910
3.804780 13.050000 -0.990464
3.804780 13.100000 -1.035017
3.804780 13.150000 -1.084640
3.804780 13.200000 -1.134263
3.804780 13.250000 -1.183886
3.804780 13.300000 -1.233510
3.804780 13.350000 -1.289700
3.804780 13.400000 -1.345891
3.804780 13.450000 -1.402081
3.779909 11.000000 -0.637862
3.779909 11.050000 -0.634867
3.779909 11.100000 -0.631873
3.779909 11.150000 -0.627612
3.779909 11.200000 -0.623352
3.779909 11.250000 -0.619091
3.779909 11.300000 -0.614831
3.779909 11.350000 -0.609707
3.779909 11.400000 -0.604583
3.779909 11.450000 -0.599459
3.779909 11.500000 -0.594336
3.779909 11.550000 -0.588959
3.779909 11.600000 -0.583582
3.779909 11.650000 -0.578206
3.779909 11.700000 -0.572829
3.779909 11.750000 -0.568158
3.779909 11.800000 -0.563488
3.779909 11.850000 -0.558817
3.779909 11.900000 -0.554146
3.779909 11.950000 -0.551910
3.779909 12.000000 -0.549673
3.779909 12.050000 -0.547436
3.779909 12.100000 -0.545199
3.779909 12.150000 -0.548568
3.779909 12.200000 -0.551936
3.779909 12.250000 -0.555305
3.779909 12.300000 -0.558674
3.779909 12.350000 -0.572068
3.779909 12.400000 -0.585463
3.779909 12.450000 -0.598858
3.779909 12.500000 -0.612252
3.779909 12.550000 -0.638449
3.779909 12.600000 -0.664646
3.779909 12.650000 -0.690843
3.779909 12.700000 -0.717039
3.779909 12.750000 -0.754388
3.779909 12.800000 -0.791736
3.779909 12.850000 -0.829085
3.779909 12.900000 -0.866433
3.779909 12.950000 -0.910999
3.779909 13.000000 -0.955566
3.779909 13.050000 -1.000132
3.779909 13.100000 -1.044698
3.779909 13.150000 -1.094237
3.779909 13.200000 -1.143775
3.779909 13.250000 -1.193314
3.779909 13.300000 -1.242852
3.779909 13.350000 -1.298898
3.779909 13.400000 -1.354943
3.779909 13.450000 -1.410988
3.779909 13.500000 -1.467034
3.755420 11.000000 -0.642801
3.755420 11.050000 -0.639748
3.755420 11.100000 -0.636695
3.755420 11.150000 -0.632376
3.755420 11.200000 -0.628057
3.755420 11.250000 -0.623739
3.755420 11.300000 -0.619420
3.755420 11.350000 -0.614249
3.755420 11.400000 -0.609077
3.755420 11.450000 -0.603905
3.755420 11.500000 -0.598734
3.755420 11.550000 -0.593333
3.755420 11.600000 -0.587932
3.755420 11.650000 -0.582532
3.755420 11.700000 -0.577131
3.755420 11.750000 -0.572480
3.755420 11.800000 -0.567829
3.755420 11.850000 -0.563178
3.755420 11.900000 -0.558527
3.755420 11.950000 -0.556390
3.755420 12.000000 -0.554253
3.755420 12.050000 -0.552116
3.755420 12.100000 -0.549979
3.755420 12.150000 -0.553579
3.755420 12.200000 -0.557178
3.755420 12.250000 -0.560778
3.755420 12.300000 -0.564378
3.755420 12.350000 -0.578135
3.755420 12.400000 -0.591893
3.755420 12.450000 -0.605650
3.755420 12.500000 -0.619408
3.755420 12.550000 -0.645965
3.755420 12.600000 -0.672522
3.755420 12.650000 -0.699079
3.755420 12.700000 -0.725635
3.755420 12.750000 -0.763176
3.755420 12.800000 -0.800717
3.755420 12.850000 -0.838258
3.755420 12.900000 -0.875799
3.755420 12.950000 -0.920388
3.755420 13.000000 -0.964977
3.755420 13.050000 -1.009566
3.755420 13.100000 -1.054154
3.755420 13.150000 -1.103629
3.755420 13.200000 -1.153104
3.755420 13.250000 -1.202579
3.755420 13.300000 -1.252054
3.755420 13.350000 -1.307982
3.755420 13.400000 -1.363911
3.755420 13.450000 -1.419839
3.755420 13.500000 -1.475768
3.730931 11.000000 -0.647740
3.730931 11.050000 -0.644628
3.730931 11.100000 -0.641517
3.730931 11.150000 -0.637140
3.730931 11.200000 -0.632763
3.730931 11.250000 -0.628386
3.730931 11.300000 -0.624009
3.730931 11.350000 -0.618790
3.730931 11.400000 -0.613571
3.730931 11.450000 -0.608351
3.730931 11.500000 -0.603132
3.730931 11.550000 -0.597707
3.730931 11.600000 -0.592282
3.730931 11.650000 -0.586857
3.730931 11.700000 -0.581432
3.730931 11.750000 -0.576801
3.730931 11.800000 -0.572170
3.730931 11.850000 -0.567539
3.730931 11.900000 -0.562907
3.730931 11.950000 -0.560870
3.730931 12.000000 -0.558833
3.730931 12.050000 -0.556796
3.730931 12.100000 -0.554759
3.730931 12.150000 -0.558590
3.730931 12.200000 -0.562421
3.730931 12.250000 -0.566251
3.730931 12.300000 -0.570082
3.730931 12.350000 -0.584203
3.730931 12.400000 -0.598323
3.730931 12.450000 -0.612443
3.730931 12.500000 -0.626563
3.730931 12.550000 -0.653480
3.730931 12.600000 -0.680398
3.730931 12.650000 -0.707315
3.730931 12.700000 -0.734232
3.730931 12.750000 -0.771965
3.730931 12.800000 -0.809698
3.730931 12.850000 -0.847431
3.730931 12.900000 -0.885165
3.730931 12.950000 -0.929776
3.730931 13.000000 -0.974388
3.730931 13.050000 -1.018999
3.730931 13.100000 -1.063611
3.730931 13.150000 -1.113022
3.730931 13.200000 -1.162433
3.730931 13.250000 -1.211844
3.730931 13.300000 -1.261255
3.730931 13.350000 -1.317067
3.730931 13.400000 -1.372878
3.730931 13.450000 -1.428690
3.730931 13.500000 -1.484502
3.706442 11.000000 -0.652679
3.706442 11.050000 -0.649509
3.706442 11.100000 -0.646339
3.706442 11.150000 -0.641904
3.706442 11.200000 -0.637469
3.706442 11.250000 -0.633034
3.706442 11.300000 -0.628599
3.706442 11.350000 -0.623332
3.706442 11.400000 -0.618065
3.706442 11.450000 -0.612797
3.706442 11.500000 -0.607530
3.706442 11.550000 -0.602081
3.706442 11.600000 -0.596632
3.706442 11.650000 -0.591183
3.706442 11.700000 -0.585734
3.706442 11.750000 -0.581123
3.706442 11.800000 -0.576511
3.706442 11.850000 -0.571899
3.706442 11.900000 -0.567288
3.706442 11.950000 -0.565351
3.706442 12.000000 -0.563413
3.706442 12.050000 -0.561476
3.706442 12.100000 -0.559539
3.706442 12.150000 -0.563601
3.706442 12.200000 -0.567663
3.706442 12.250000 -0.571725
3.706442 12.300000 -0.575787
3.706442 12.350000 -0.590270
3.706442 12.400000 -0.604753
3.706442 12.450000 -0.619236
3.706442 12.500000 -0.633719
3.706442 12.550000 -0.660996
3.706442 12.600000 -0.688273
3.706442 12.650000 -0.715551
3.706442 12.700000 -0.742828
3.706442 12.750000 -0.780753
3.706442 12.800000 -0.818679
3.706442 12.850000 -0.856605
3.706442 12.900000 -0.894530
3.706442 12.950000 -0.939165
3.706442 13.000000 -0.983799
3.706442 13.050000 -1.028433
3.706442 13.100000 -1.073067
3.706442 13.150000 -1.122414
3.706442 13.200000 -1.171762
3.706442 13.250000 -1.221109
3.706442 13.300000 -1.270456
3.706442 13.350000 -1.326151
3.706442 13.400000 -1.381846
3.706442 13.450000 -1.437541
3.706442 13.500000 -1.493236
3.682330 11.000000 -0.659865
3.682330 11.050000 -0.656633
3.682330 11.100000 -0.653400
3.682330 11.150000 -0.648884
3.682330 11.200000 -0.644368
3.682330 11.250000 -0.639852
3.682330 11.300000 -0.635336
3.682330 11.350000 -0.629982
3.682330 11.400000 -0.624628
3.682330 11.450000 -0.619274
3.682330 11.500000 -0.613920
3.682330 11.550000 -0.608396
3.682330 11.600000 -0.602872
3.682330 11.650000 -0.597349
3.682330 11.700000 -0.591825
3.682330 11.750000 -0.587178
3.682330 11.800000 -0.582531
3.682330 11.850000 -0.577884
3.682330 11.900000 -0.573238
3.682330 11.950000 -0.571349
3.682330 12.000000 -0.569460
3.682330 12.050000 -0.567572
3.682330 12.100000 -0.565683
3.682330 12.150000 -0.569930
3.682330 12.200000 -0.574177
3.682330 12.250000 -0.578425
3.682330 12.300000 -0.582672
3.682330 12.350000 -0.597466
3.682330 12.400000 -0.612260
3.682330 12.450000 -0.627053
3.682330 12.500000 -0.641847
3.682330 12.550000 -0.669417
3.682330 12.600000 -0.696986
3.682330 12.650000 -0.724556
3.682330 12.700000 -0.752125
3.682330 12.750000 -0.790183
3.682330 12.800000 -0.828242
3.682330 12.850000 -0.866300
3.682330 12.900000 -0.904359
3.682330 12.950000 -0.948981
3.682330 13.000000 -0.993603
3.682330 13.050000 -1.038226
3.682330 13.100000 -1.082848
3.682330 13.150000 -1.132128
3.682330 13.200000 -1.181407
3.682330 13.250000 -1.230687
3.682330 13.300000 -1.279967
3.682330 13.350000 -1.335551
3.682330 13.400000 -1.391136
3.682330 13.450000 -1.446720
3.682330 13.500000 -1.502304
3.658217 11.000000 -0.667052
3.658217 11.050000 -0.663757
3.658217 11.100000 -0.660461
3.658217 11.150000 -0.655864
3.658217 11.200000 -0.651267
3.658217 11.250000 -0.646670
3.658217 11.300000 -0.642073
3.658217 11.350000 -0.636632
3.658217 11.400000 -0.631191
3.658217 11.450000 -0.625750
3.658217 11.500000 -0.620309
3.658217 11.550000 -0.614711
3.658217 11.600000 -0.609113
3.658217 11.650000 -0.603514
3.658217 11.700000 -0.597916
3.658217 11.750000 -0.593234
3.658217 11.800000 -0.588552
3.658217 11.850000 -0.583870
3.658217 11.900000 -0.579188
3.658217 11.950000 -0.577347
3.658217 12.000000 -0.575507
3.658217 12.050000 -0.573667
3.658217 12.100000 -0.571826
3.658217 12.150000 -0.576259
3.658217 12.200000 -0.580692
3.658217 12.250000 -0.585125
3.658217 12.300000 -0.589557
3.658217 12.350000 -0.604662
3.658217 12.400000 -0.619767
3.658217 12.450000 -0.634871
3.658217 12.500000 -0.649976
3.658217 12.550000 -0.677837
3.658217 12.600000 -0.705699
3.658217 12.650000 -0.733560
3.658217 12.700000 -0.761422
3.658217 12.750000 -0.799613
3.658217 12.800000 -0.837805
3.658217 12.850000 -0.875996
3.658217 12.900000 -0.914187
3.658217 12.950000 -0.958798
3.658217 13.000000 -1.003408
3.658217 13.050000 -1.048018
3.658217 13.100000 -1.092629
3.658217 13.150000 -1.141841
3.658217 13.200000 -1.191053
3.658217 13.250000 -1.240266
3.658217 13.300000 -1.289478
3.658217 13.350000 -1.344952
3.658217 13.400000 -1.400425
3.658217 13.450000 -1.455899
3.658217 13.500000 -1.511373
3.658217 13.550000 -1.578000
3.634104 11.000000 -0.674239
3.634104 11.050000 -0.670881
3.634104 11.100000 -0.667523
3.634104 11.150000 -0.662844
3.634104 11.200000 -0.658166
3.634104 11.250000 -0.653488
3.634104 11.300000 -0.648810
3.634104 11.350000 -0.643282
3.634104 11.400000 -0.637754
3.634104 11.450000 -0.632226
3.634104 11.500000 -0.626699
3.634104 11.550000 -0.621026
3.634104 11.600000 -0.615353
3.634104 11.650000 -0.609680
3.634104 11.700000 -0.604007
3.634104 11.750000 -0.599289
3.634104 11.800000 -0.594572
3.634104 11.850000 -0.589855
3.634104 11.900000 -0.585138
3.634104 11.950000 -0.583346
3.634104 12.000000 -0.581554
3.634104 12.050000 -0.579762
3.634104 12.100000 -0.577970
3.634104 12.150000 -0.582588
3.634104 12.200000 -0.587206
3.634104 12.250000 -0.591824
3.634104 12.300000 -0.596443
3.634104 12.350000 -0.611858
3.634104 12.400000 -0.627273
3.634104 12.450000 -0.642689
3.634104 12.500000 -0.658104
3.634104 12.550000 -0.686258
3.634104 12.600000 -0.714412
3.634104 12.650000 -0.742565
3.634104 12.700000 -0.770719
3.634104 12.750000 -0.809043
3.634104 12.800000 -0.847367
3.634104 12.850000 -0.885692
3.634104 12.900000 -0.924016
3.634104 12.950000 -0.968614
3.634104 13.000000 -1.013212
3.634104 13.050000 -1.057811
3.634104 13.100000 -1.102409
3.634104 13.150000 -1.151554
3.634104 13.200000 -1.200699
3.634104 13.250000 -1.249844
3.634104 13.300000 -1.298989
3.634104 13.350000 -1.354352
3.634104 13.400000 -1.409715
3.634104 13.450000 -1.465078
3.634104 13.500000 -1.520441
3.634104 13.550000 -1.586884
3.610362 11.000000 -0.682234
3.610362 11.050000 -0.678793
3.610362 11.100000 -0.675352
3.610362 11.150000 -0.670562
3.610362 11.200000 -0.665771
3.610362 11.250000 -0.660981
3.610362 11.300000 -0.656191
3.610362 11.350000 -0.650538
3.610362 11.400000 -0.644884
3.610362 11.450000 -0.639230
3.610362 11.500000 -0.633577
3.610362 11.550000 -0.627786
3.610362 11.600000 -0.621996
3.610362 11.650000 -0.616205
3.610362 11.700000 -0.610415
3.610362 11.750000 -0.605621
3.610362 11.800000 -0.600827
3.610362 11.850000 -0.596033
3.610362 11.900000 -0.591239
3.610362 11.950000 -0.589463
3.610362 12.000000 -0.587686
3.610362 12.050000 -0.585910
3.610362 12.100000 -0.584133
3.610362 12.150000 -0.588916
3.610362 12.200000 -0.593698
3.610362 12.250000 -0.598481
3.610362 12.300000 -0.603264
3.610362 12.350000 -0.618975
3.610362 12.400000 -0.634686
3.610362 12.450000 -0.650397
3.610362 12.500000 -0.666108
3.610362 12.550000 -0.694539
3.610362 12.600000 -0.722969
3.610362 12.650000 -0.751399
3.610362 12.700000 -0.779830
3.610362 12.750000 -0.818279
3.610362 12.800000 -0.856727
3.610362 12.850000 -0.895176
3.610362 12.900000 -0.933625
3.610362 12.950000 -0.978213
3.610362 13.000000 -1.022801
3.610362 13.050000 -1.067388
3.610362 13.100000 -1.111976
3.610362 13.150000 -1.161064
3.610362 13.200000 -1.210152
3.610362 13.250000 -1.259239
3.610362 13.300000 -1.308327
3.610362 13.350000 -1.363601
3.610362 13.400000 -1.418876
3.610362 13.450000 -1.474150
3.610362 13.500000 -1.529425
3.610362 13.550000 -1.595712
3.586620 11.000000 -0.690228
3.586620 11.050000 -0.686704
3.586620 11.100000 -0.683181
3.586620 11.150000 -0.678279
3.586620 11.200000 -0.673377
3.586620 11.250000 -0.668475
3.586620 11.300000 -0.663572
3.586620 11.350000 -0.657793
3.586620 11.400000 -0.652014
3.586620 11.450000 -0.646234
3.586620 11.500000 -0.640455
3.586620 11.550000 -0.634547
3.586620 11.600000 -0.628639
3.586620 11.650000 -0.622731
3.586620 11.700000 -0.616822
3.586620 11.750000 -0.611952
3.586620 11.800000 -0.607082
3.586620 11.850000 -0.602211
3.586620 11.900000 -0.597341
3.586620 11.950000 -0.595580
3.586620 12.000000 -0.593818
3.586620 12.050000 -0.592057
3.586620 12.100000 -0.590296
3.586620 12.150000 -0.595243
3.586620 12.200000 -0.600190
3.586620 12.250000 -0.605137
3.586620 12.300000 -0.610085
3.586620 12.350000 -0.626091
3.586620 12.400000 -0.642098
3.586620 12.450000 -0.658105
3.586620 12.500000 -0.674112
3.586620 12.550000 -0.702819
3.586620 12.600000 -0.731526
3.586620 12.650000 -0.760233
3.586620 12.700000 -0.788940
3.586620 12.750000 -0.827514
3.586620 12.800000 -0.866087
3.586620 12.850000 -0.904661
3.586620 12.900000 -0.943234
3.586620 12.950000 -0.987811
3.586620 13.000000 -1.032389
3.586620 13.050000 -1.076966
3.586620 13.100000 -1.121543
3.586620 13.150000 -1.170574
3.586620 13.200000 -1.219604
3.586620 13.250000 -1.268635
3.586620 13.300000 -1.317665
3.586620 13.350000 -1.372851
3.586620 13.400000 -1.428037
3.586620 13.450000 -1.483223
3.586620 13.500000 -1.538408
3.586620 13.550000 -1.604541
3.562878 11.000000 -0.698223
3.562878 11.050000 -0.694616
3.562878 11.100000 -0.691010
3.562878 11.150000 -0.685996
3.562878 11.200000 -0.680982
3.562878 11.250000 -0.675968
3.562878 11.300000 -0.670954
3.562878 11.350000 -0.665049
3.562878 11.400000 -0.659144
3.562878 11.450000 -0.653238
3.562878 11.500000 -0.647333
3.562878 11.550000 -0.641307
3.562878 11.600000 -0.635282
3.562878 11.650000 -0.629256
3.562878 11.700000 -0.623230
3.562878 11.750000 -0.618283
3.562878 11.800000 -0.613337
3.562878 11.850000 -0.608390
3.562878 11.900000 -0.603443
3.562878 11.950000 -0.601697
3.562878 12.000000 -0.599951
3.562878 12.050000 -0.598205
3.562878 12.100000 -0.596459
3.562878 12.150000 -0.601570
3.562878 12.200000 -0.606682
3.562878 12.250000 -0.611794
3.562878 12.300000 -0.616906
3.562878 12.350000 -0.633208
3.562878 12.400000 -0.649511
3.562878 12.450000 -0.665813
3.562878 12.500000 -0.682116
3.562878 12.550000 -0.711100
3.562878 12.600000 -0.740083
3.562878 12.650000 -0.769067
3.562878 12.700000 -0.798051
3.562878 12.750000 -0.836749
