#Median black hole mass (Mbh_median) as a function of halo peak mass (Mpeak) and redshift (z) from Trinity,
#with a redshift-independent black hole mass--galaxy bulge mass relation.
#Ref: Zhang et al. (2021)
#z log10(Mpeak)[Msun] log10(Mbh_median)[Msun]
2.066145 11.350000 5.741211
2.066145 11.400000 5.891688
2.066145 11.450000 6.042166
2.066145 11.500000 6.192644
2.066145 11.550000 6.339616
2.066145 11.600000 6.486588
2.066145 11.650000 6.633560
2.066145 11.700000 6.780532
2.066145 11.750000 6.917311
2.066145 11.800000 7.054090
2.066145 11.850000 7.190870
2.066145 11.900000 7.327649
2.066145 11.950000 7.441488
2.066145 12.000000 7.555327
2.066145 12.050000 7.669166
2.066145 12.100000 7.783005
2.066145 12.150000 7.860736
2.066145 12.200000 7.938467
2.066145 12.250000 8.016198
2.066145 12.300000 8.093928
2.066145 12.350000 8.139815
2.066145 12.400000 8.185702
2.066145 12.450000 8.231588
2.066145 12.500000 8.277475
2.066145 12.550000 8.305546
2.066145 12.600000 8.333617
2.066145 12.650000 8.361687
2.066145 12.700000 8.389758
2.066145 12.750000 8.409336
2.066145 12.800000 8.428915
2.066145 12.850000 8.448493
2.066145 12.900000 8.468072
2.066145 12.950000 8.484103
2.066145 13.000000 8.500134
2.066145 13.050000 8.516166
2.066145 13.100000 8.532197
2.066145 13.150000 8.547253
2.066145 13.200000 8.562310
2.066145 13.250000 8.577366
2.066145 13.300000 8.592422
2.066145 13.350000 8.607828
2.066145 13.400000 8.623234
2.066145 13.450000 8.638640
2.066145 13.500000 8.654045
2.066145 13.550000 8.670495
2.066145 13.600000 8.686946
2.066145 13.650000 8.703396
2.066145 13.700000 8.719846
2.066145 13.750000 8.737742
2.066145 13.800000 8.755639
2.066145 13.850000 8.773535
2.066145 13.900000 8.791432
2.066145 13.950000 8.810866
2.066145 14.000000 8.830301
2.066145 14.050000 8.849735
2.066145 14.100000 8.869169
2.066145 14.150000 8.890044
2.066145 14.200000 8.910918
2.066145 14.250000 8.931793
2.066145 14.300000 8.952668
2.050273 11.000000 4.695566
2.050273 11.050000 4.843838
2.050273 11.100000 4.992110
2.050273 11.150000 5.142829
2.050273 11.200000 5.293547
2.050273 11.250000 5.444266
2.050273 11.300000 5.594984
2.050273 11.350000 5.745805
2.050273 11.400000 5.896626
2.050273 11.450000 6.047447
2.050273 11.500000 6.198268
2.050273 11.550000 6.345476
2.050273 11.600000 6.492683
2.050273 11.650000 6.639891
2.050273 11.700000 6.787098
2.050273 11.750000 6.923848
2.050273 11.800000 7.060597
2.050273 11.850000 7.197346
2.050273 11.900000 7.334095
2.050273 11.950000 7.447442
2.050273 12.000000 7.560788
2.050273 12.050000 7.674135
2.050273 12.100000 7.787481
2.050273 12.150000 7.864475
2.050273 12.200000 7.941469
2.050273 12.250000 8.018463
2.050273 12.300000 8.095457
2.050273 12.350000 8.140856
2.050273 12.400000 8.186254
2.050273 12.450000 8.231653
2.050273 12.500000 8.277052
2.050273 12.550000 8.304876
2.050273 12.600000 8.332701
2.050273 12.650000 8.360526
2.050273 12.700000 8.388351
2.050273 12.750000 8.407809
2.050273 12.800000 8.427268
2.050273 12.850000 8.446727
2.050273 12.900000 8.466185
2.050273 12.950000 8.482163
2.050273 13.000000 8.498141
2.050273 13.050000 8.514119
2.050273 13.100000 8.530097
2.050273 13.150000 8.545140
2.050273 13.200000 8.560183
2.050273 13.250000 8.575226
2.050273 13.300000 8.590269
2.050273 13.350000 8.605689
2.050273 13.400000 8.621110
2.050273 13.450000 8.636530
2.050273 13.500000 8.651951
2.050273 13.550000 8.668438
2.050273 13.600000 8.684925
2.050273 13.650000 8.701412
2.050273 13.700000 8.717899
2.050273 13.750000 8.735850
2.050273 13.800000 8.753801
2.050273 13.850000 8.771752
2.050273 13.900000 8.789702
2.050273 13.950000 8.809218
2.050273 14.000000 8.828734
2.050273 14.050000 8.848250
2.050273 14.100000 8.867766
2.050273 14.150000 8.888728
2.050273 14.200000 8.909689
2.050273 14.250000 8.930651
2.050273 14.300000 8.951612
2.034646 11.000000 4.697891
2.034646 11.050000 4.846527
2.034646 11.100000 4.995164
2.034646 11.150000 5.146259
2.034646 11.200000 5.297353
2.034646 11.250000 5.448448
2.034646 11.300000 5.599542
2.034646 11.350000 5.750703
2.034646 11.400000 5.901864
2.034646 11.450000 6.053026
2.034646 11.500000 6.204187
2.034646 11.550000 6.351615
2.034646 11.600000 6.499043
2.034646 11.650000 6.646471
2.034646 11.700000 6.793900
2.034646 11.750000 6.930587
2.034646 11.800000 7.067274
2.034646 11.850000 7.203961
2.034646 11.900000 7.340648
2.034646 11.950000 7.453465
2.034646 12.000000 7.566283
2.034646 12.050000 7.679101
2.034646 12.100000 7.791918
2.034646 12.150000 7.868180
2.034646 12.200000 7.944441
2.034646 12.250000 8.020702
2.034646 12.300000 8.096964
2.034646 12.350000 8.141892
2.034646 12.400000 8.186820
2.034646 12.450000 8.231748
2.034646 12.500000 8.276677
2.034646 12.550000 8.304263
2.034646 12.600000 8.331850
2.034646 12.650000 8.359437
2.034646 12.700000 8.387023
2.034646 12.750000 8.406365
2.034646 12.800000 8.425707
2.034646 12.850000 8.445049
2.034646 12.900000 8.464390
2.034646 12.950000 8.480316
2.034646 13.000000 8.496243
2.034646 13.050000 8.512169
2.034646 13.100000 8.528095
2.034646 13.150000 8.543126
2.034646 13.200000 8.558156
2.034646 13.250000 8.573187
2.034646 13.300000 8.588218
2.034646 13.350000 8.603655
2.034646 13.400000 8.619091
2.034646 13.450000 8.634528
2.034646 13.500000 8.649965
2.034646 13.550000 8.666491
2.034646 13.600000 8.683016
2.034646 13.650000 8.699542
2.034646 13.700000 8.716067
2.034646 13.750000 8.734074
2.034646 13.800000 8.752080
2.034646 13.850000 8.770086
2.034646 13.900000 8.788092
2.034646 13.950000 8.807690
2.034646 14.000000 8.827288
2.034646 14.050000 8.846886
2.034646 14.100000 8.866483
2.034646 14.150000 8.887533
2.034646 14.200000 8.908584
2.034646 14.250000 8.929634
2.034646 14.300000 8.950684
2.019018 11.000000 4.700215
2.019018 11.050000 4.849216
2.019018 11.100000 4.998218
2.019018 11.150000 5.149689
2.019018 11.200000 5.301159
2.019018 11.250000 5.452630
2.019018 11.300000 5.604101
2.019018 11.350000 5.755602
2.019018 11.400000 5.907103
2.019018 11.450000 6.058604
2.019018 11.500000 6.210105
2.019018 11.550000 6.357754
2.019018 11.600000 6.505403
2.019018 11.650000 6.653052
2.019018 11.700000 6.800701
2.019018 11.750000 6.937326
2.019018 11.800000 7.073950
2.019018 11.850000 7.210575
2.019018 11.900000 7.347200
2.019018 11.950000 7.459489
2.019018 12.000000 7.571778
2.019018 12.050000 7.684066
2.019018 12.100000 7.796355
2.019018 12.150000 7.871884
2.019018 12.200000 7.947413
2.019018 12.250000 8.022941
2.019018 12.300000 8.098470
2.019018 12.350000 8.142928
2.019018 12.400000 8.187386
2.019018 12.450000 8.231844
2.019018 12.500000 8.276302
2.019018 12.550000 8.303650
2.019018 12.600000 8.330999
2.019018 12.650000 8.358347
2.019018 12.700000 8.385696
2.019018 12.750000 8.404921
2.019018 12.800000 8.424146
2.019018 12.850000 8.443371
2.019018 12.900000 8.462596
2.019018 12.950000 8.478470
2.019018 13.000000 8.494344
2.019018 13.050000 8.510218
2.019018 13.100000 8.526093
2.019018 13.150000 8.541111
2.019018 13.200000 8.556130
2.019018 13.250000 8.571149
2.019018 13.300000 8.586167
2.019018 13.350000 8.601620
2.019018 13.400000 8.617073
2.019018 13.450000 8.632526
2.019018 13.500000 8.647979
2.019018 13.550000 8.664543
2.019018 13.600000 8.681107
2.019018 13.650000 8.697671
2.019018 13.700000 8.714235
2.019018 13.750000 8.732297
2.019018 13.800000 8.750359
2.019018 13.850000 8.768420
2.019018 13.900000 8.786482
2.019018 13.950000 8.806162
2.019018 14.000000 8.825841
2.019018 14.050000 8.845521
2.019018 14.100000 8.865201
2.019018 14.150000 8.886339
2.019018 14.200000 8.907478
2.019018 14.250000 8.928617
2.019018 14.300000 8.949755
2.003391 11.000000 4.702540
2.003391 11.050000 4.851906
2.003391 11.100000 5.001272
2.003391 11.150000 5.153119
2.003391 11.200000 5.304966
2.003391 11.250000 5.456813
2.003391 11.300000 5.608660
2.003391 11.350000 5.760500
2.003391 11.400000 5.912341
2.003391 11.450000 6.064182
2.003391 11.500000 6.216023
2.003391 11.550000 6.363893
2.003391 11.600000 6.511763
2.003391 11.650000 6.659633
2.003391 11.700000 6.807502
2.003391 11.750000 6.944065
2.003391 11.800000 7.080627
2.003391 11.850000 7.217190
2.003391 11.900000 7.353752
2.003391 11.950000 7.465512
2.003391 12.000000 7.577272
2.003391 12.050000 7.689032
2.003391 12.100000 7.800792
2.003391 12.150000 7.875588
2.003391 12.200000 7.950384
2.003391 12.250000 8.025181
2.003391 12.300000 8.099977
2.003391 12.350000 8.143964
2.003391 12.400000 8.187952
2.003391 12.450000 8.231940
2.003391 12.500000 8.275927
2.003391 12.550000 8.303037
2.003391 12.600000 8.330148
2.003391 12.650000 8.357258
2.003391 12.700000 8.384368
2.003391 12.750000 8.403476
2.003391 12.800000 8.422585
2.003391 12.850000 8.441693
2.003391 12.900000 8.460801
2.003391 12.950000 8.476623
2.003391 13.000000 8.492446
2.003391 13.050000 8.508268
2.003391 13.100000 8.524091
2.003391 13.150000 8.539097
2.003391 13.200000 8.554104
2.003391 13.250000 8.569110
2.003391 13.300000 8.584117
2.003391 13.350000 8.599586
2.003391 13.400000 8.615055
2.003391 13.450000 8.630524
2.003391 13.500000 8.645993
2.003391 13.550000 8.662596
2.003391 13.600000 8.679198
2.003391 13.650000 8.695801
2.003391 13.700000 8.712403
2.003391 13.750000 8.730520
2.003391 13.800000 8.748638
2.003391 13.850000 8.766755
2.003391 13.900000 8.784872
2.003391 13.950000 8.804633
2.003391 14.000000 8.824395
2.003391 14.050000 8.844156
2.003391 14.100000 8.863918
2.003391 14.150000 8.885145
2.003391 14.200000 8.906372
2.003391 14.250000 8.927600
2.003391 14.300000 8.948827
2.003391 14.350000 8.971433
1.988003 11.000000 4.705057
1.988003 11.050000 4.854792
1.988003 11.100000 5.004526
1.988003 11.150000 5.156748
1.988003 11.200000 5.308971
1.988003 11.250000 5.461194
1.988003 11.300000 5.613416
1.988003 11.350000 5.765590
1.988003 11.400000 5.917764
1.988003 11.450000 6.069937
1.988003 11.500000 6.222111
1.988003 11.550000 6.370184
1.988003 11.600000 6.518257
1.988003 11.650000 6.666330
1.988003 11.700000 6.814402
1.988003 11.750000 6.950868
1.988003 11.800000 7.087334
1.988003 11.850000 7.223800
1.988003 11.900000 7.360266
1.988003 11.950000 7.471464
1.988003 12.000000 7.582662
1.988003 12.050000 7.693861
1.988003 12.100000 7.805059
1.988003 12.150000 7.879136
1.988003 12.200000 7.953212
1.988003 12.250000 8.027289
1.988003 12.300000 8.101365
1.988003 12.350000 8.144907
1.988003 12.400000 8.188448
1.988003 12.450000 8.231989
1.988003 12.500000 8.275530
1.988003 12.550000 8.302415
1.988003 12.600000 8.329300
1.988003 12.650000 8.356184
1.988003 12.700000 8.383069
1.988003 12.750000 8.402066
1.988003 12.800000 8.421063
1.988003 12.850000 8.440060
1.988003 12.900000 8.459057
1.988003 12.950000 8.474831
1.988003 13.000000 8.490604
1.988003 13.050000 8.506377
1.988003 13.100000 8.522150
1.988003 13.150000 8.537145
1.988003 13.200000 8.552141
1.988003 13.250000 8.567136
1.988003 13.300000 8.582131
1.988003 13.350000 8.597617
1.988003 13.400000 8.613103
1.988003 13.450000 8.628588
1.988003 13.500000 8.644074
1.988003 13.550000 8.660715
1.988003 13.600000 8.677356
1.988003 13.650000 8.693997
1.988003 13.700000 8.710638
1.988003 13.750000 8.728810
1.988003 13.800000 8.746982
1.988003 13.850000 8.765154
1.988003 13.900000 8.783327
1.988003 13.950000 8.803167
1.988003 14.000000 8.823008
1.988003 14.050000 8.842849
1.988003 14.100000 8.862689
1.988003 14.150000 8.884003
1.988003 14.200000 8.905317
1.988003 14.250000 8.926631
1.988003 14.300000 8.947946
1.988003 14.350000 8.970636
1.972616 11.000000 4.707575
1.972616 11.050000 4.857678
1.972616 11.100000 5.007780
1.972616 11.150000 5.160378
1.972616 11.200000 5.312976
1.972616 11.250000 5.465575
1.972616 11.300000 5.618173
1.972616 11.350000 5.770679
1.972616 11.400000 5.923186
1.972616 11.450000 6.075692
1.972616 11.500000 6.228199
1.972616 11.550000 6.376475
1.972616 11.600000 6.524751
1.972616 11.650000 6.673027
1.972616 11.700000 6.821303
1.972616 11.750000 6.957672
1.972616 11.800000 7.094041
1.972616 11.850000 7.230410
1.972616 11.900000 7.366779
1.972616 11.950000 7.477416
1.972616 12.000000 7.588053
1.972616 12.050000 7.698690
1.972616 12.100000 7.809326
1.972616 12.150000 7.882683
1.972616 12.200000 7.956040
1.972616 12.250000 8.029397
1.972616 12.300000 8.102754
1.972616 12.350000 8.145849
1.972616 12.400000 8.188944
1.972616 12.450000 8.232039
1.972616 12.500000 8.275134
1.972616 12.550000 8.301793
1.972616 12.600000 8.328452
1.972616 12.650000 8.355111
1.972616 12.700000 8.381770
1.972616 12.750000 8.400656
1.972616 12.800000 8.419542
1.972616 12.850000 8.438428
1.972616 12.900000 8.457314
1.972616 12.950000 8.473038
1.972616 13.000000 8.488761
1.972616 13.050000 8.504485
1.972616 13.100000 8.520209
1.972616 13.150000 8.535193
1.972616 13.200000 8.550178
1.972616 13.250000 8.565162
1.972616 13.300000 8.580146
1.972616 13.350000 8.595648
1.972616 13.400000 8.611150
1.972616 13.450000 8.626652
1.972616 13.500000 8.642155
1.972616 13.550000 8.658834
1.972616 13.600000 8.675514
1.972616 13.650000 8.692193
1.972616 13.700000 8.708873
1.972616 13.750000 8.727100
1.972616 13.800000 8.745327
1.972616 13.850000 8.763554
1.972616 13.900000 8.781781
1.972616 13.950000 8.801701
1.972616 14.000000 8.821621
1.972616 14.050000 8.841541
1.972616 14.100000 8.861461
1.972616 14.150000 8.882862
1.972616 14.200000 8.904262
1.972616 14.250000 8.925663
1.972616 14.300000 8.947064
1.972616 14.350000 8.969839
1.957229 11.000000 4.710093
1.957229 11.050000 4.860563
1.957229 11.100000 5.011034
1.957229 11.150000 5.164008
1.957229 11.200000 5.316982
1.957229 11.250000 5.469956
1.957229 11.300000 5.622930
1.957229 11.350000 5.775769
1.957229 11.400000 5.928608
1.957229 11.450000 6.081447
1.957229 11.500000 6.234287
1.957229 11.550000 6.382766
1.957229 11.600000 6.531245
1.957229 11.650000 6.679724
1.957229 11.700000 6.828203
1.957229 11.750000 6.964475
1.957229 11.800000 7.100748
1.957229 11.850000 7.237020
1.957229 11.900000 7.373293
1.957229 11.950000 7.483368
1.957229 12.000000 7.593443
1.957229 12.050000 7.703518
1.957229 12.100000 7.813594
1.957229 12.150000 7.886231
1.957229 12.200000 7.958868
1.957229 12.250000 8.031505
1.957229 12.300000 8.104142
1.957229 12.350000 8.146791
1.957229 12.400000 8.189440
1.957229 12.450000 8.232088
1.957229 12.500000 8.274737
1.957229 12.550000 8.301171
1.957229 12.600000 8.327604
1.957229 12.650000 8.354037
1.957229 12.700000 8.380471
1.957229 12.750000 8.399246
1.957229 12.800000 8.418021
1.957229 12.850000 8.436795
1.957229 12.900000 8.455570
1.957229 12.950000 8.471245
1.957229 13.000000 8.486919
1.957229 13.050000 8.502594
1.957229 13.100000 8.518268
1.957229 13.150000 8.533241
1.957229 13.200000 8.548215
1.957229 13.250000 8.563188
1.957229 13.300000 8.578161
1.957229 13.350000 8.593679
1.957229 13.400000 8.609198
1.957229 13.450000 8.624717
1.957229 13.500000 8.640235
1.957229 13.550000 8.656953
1.957229 13.600000 8.673671
1.957229 13.650000 8.690389
1.957229 13.700000 8.707107
1.957229 13.750000 8.725389
1.957229 13.800000 8.743671
1.957229 13.850000 8.761953
1.957229 13.900000 8.780236
1.957229 13.950000 8.800235
1.957229 14.000000 8.820234
1.957229 14.050000 8.840233
1.957229 14.100000 8.860232
1.957229 14.150000 8.881720
1.957229 14.200000 8.903208
1.957229 14.250000 8.924695
1.957229 14.300000 8.946183
1.957229 14.350000 8.969041
1.942078 11.000000 4.712926
1.942078 11.050000 4.863771
1.942078 11.100000 5.014616
1.942078 11.150000 5.167967
1.942078 11.200000 5.321319
1.942078 11.250000 5.474671
1.942078 11.300000 5.628022
1.942078 11.350000 5.781189
1.942078 11.400000 5.934356
1.942078 11.450000 6.087524
1.942078 11.500000 6.240691
1.942078 11.550000 6.389356
1.942078 11.600000 6.538021
1.942078 11.650000 6.686687
1.942078 11.700000 6.835352
1.942078 11.750000 6.971494
1.942078 11.800000 7.107636
1.942078 11.850000 7.243778
1.942078 11.900000 7.379920
1.942078 11.950000 7.489402
1.942078 12.000000 7.598884
1.942078 12.050000 7.708367
1.942078 12.100000 7.817849
1.942078 12.150000 7.889774
1.942078 12.200000 7.961700
1.942078 12.250000 8.033626
1.942078 12.300000 8.105551
1.942078 12.350000 8.147767
1.942078 12.400000 8.189983
1.942078 12.450000 8.232199
1.942078 12.500000 8.274415
1.942078 12.550000 8.300628
1.942078 12.600000 8.326842
1.942078 12.650000 8.353055
1.942078 12.700000 8.379268
1.942078 12.750000 8.397933
1.942078 12.800000 8.416599
1.942078 12.850000 8.435265
1.942078 12.900000 8.453931
1.942078 12.950000 8.469557
1.942078 13.000000 8.485184
1.942078 13.050000 8.500810
1.942078 13.100000 8.516437
1.942078 13.150000 8.531400
1.942078 13.200000 8.546364
1.942078 13.250000 8.561327
1.942078 13.300000 8.576291
1.942078 13.350000 8.591827
1.942078 13.400000 8.607364
1.942078 13.450000 8.622901
1.942078 13.500000 8.638438
1.942078 13.550000 8.655197
1.942078 13.600000 8.671955
1.942078 13.650000 8.688714
1.942078 13.700000 8.705473
1.942078 13.750000 8.723812
1.942078 13.800000 8.742152
1.942078 13.850000 8.760492
1.942078 13.900000 8.778831
1.942078 13.950000 8.798907
1.942078 14.000000 8.818983
1.942078 14.050000 8.839059
1.942078 14.100000 8.859136
1.942078 14.150000 8.880716
1.942078 14.200000 8.902296
1.942078 14.250000 8.923876
1.942078 14.300000 8.945456
1.942078 14.350000 8.968402
1.926927 11.000000 4.715759
1.926927 11.050000 4.866978
1.926927 11.100000 5.018198
1.926927 11.150000 5.171927
1.926927 11.200000 5.325656
1.926927 11.250000 5.479385
1.926927 11.300000 5.633115
1.926927 11.350000 5.786610
1.926927 11.400000 5.940105
1.926927 11.450000 6.093600
1.926927 11.500000 6.247095
1.926927 11.550000 6.395946
1.926927 11.600000 6.544798
1.926927 11.650000 6.693650
1.926927 11.700000 6.842501
1.926927 11.750000 6.978513
1.926927 11.800000 7.114524
1.926927 11.850000 7.250535
1.926927 11.900000 7.386546
1.926927 11.950000 7.495436
1.926927 12.000000 7.604325
1.926927 12.050000 7.713215
1.926927 12.100000 7.822104
1.926927 12.150000 7.893318
1.926927 12.200000 7.964532
1.926927 12.250000 8.035746
1.926927 12.300000 8.106960
1.926927 12.350000 8.148744
1.926927 12.400000 8.190527
1.926927 12.450000 8.232310
1.926927 12.500000 8.274094
1.926927 12.550000 8.300086
1.926927 12.600000 8.326079
1.926927 12.650000 8.352072
1.926927 12.700000 8.378064
1.926927 12.750000 8.396621
1.926927 12.800000 8.415178
1.926927 12.850000 8.433734
1.926927 12.900000 8.452291
1.926927 12.950000 8.467869
1.926927 13.000000 8.483448
1.926927 13.050000 8.499026
1.926927 13.100000 8.514605
1.926927 13.150000 8.529559
1.926927 13.200000 8.544513
1.926927 13.250000 8.559466
1.926927 13.300000 8.574420
1.926927 13.350000 8.589975
1.926927 13.400000 8.605531
1.926927 13.450000 8.621086
1.926927 13.500000 8.636641
1.926927 13.550000 8.653440
1.926927 13.600000 8.670240
1.926927 13.650000 8.687039
1.926927 13.700000 8.703838
1.926927 13.750000 8.722235
1.926927 13.800000 8.740632
1.926927 13.850000 8.759030
1.926927 13.900000 8.777427
1.926927 13.950000 8.797580
1.926927 14.000000 8.817733
1.926927 14.050000 8.837886
1.926927 14.100000 8.858039
1.926927 14.150000 8.879712
1.926927 14.200000 8.901384
1.926927 14.250000 8.923057
1.926927 14.300000 8.944730
1.926927 14.350000 8.967763
1.911776 11.000000 4.718592
1.911776 11.050000 4.870186
1.911776 11.100000 5.021780
1.911776 11.150000 5.175887
1.911776 11.200000 5.329993
1.911776 11.250000 5.484100
1.911776 11.300000 5.638207
1.911776 11.350000 5.792030
1.911776 11.400000 5.945853
1.911776 11.450000 6.099676
1.911776 11.500000 6.253499
1.911776 11.550000 6.402537
1.911776 11.600000 6.551575
1.911776 11.650000 6.700613
1.911776 11.700000 6.849651
1.911776 11.750000 6.985531
1.911776 11.800000 7.121412
1.911776 11.850000 7.257293
1.911776 11.900000 7.393173
1.911776 11.950000 7.501470
1.911776 12.000000 7.609766
1.911776 12.050000 7.718063
1.911776 12.100000 7.826359
1.911776 12.150000 7.896862
1.911776 12.200000 7.967364
1.911776 12.250000 8.037867
1.911776 12.300000 8.108370
1.911776 12.350000 8.149720
1.911776 12.400000 8.191071
1.911776 12.450000 8.232421
1.911776 12.500000 8.273772
1.911776 12.550000 8.299544
1.911776 12.600000 8.325316
1.911776 12.650000 8.351089
1.911776 12.700000 8.376861
1.911776 12.750000 8.395309
1.911776 12.800000 8.413756
1.911776 12.850000 8.432204
1.911776 12.900000 8.450651
1.911776 12.950000 8.466182
1.911776 13.000000 8.481712
1.911776 13.050000 8.497243
1.911776 13.100000 8.512773
1.911776 13.150000 8.527718
1.911776 13.200000 8.542662
1.911776 13.250000 8.557606
1.911776 13.300000 8.572550
1.911776 13.350000 8.588124
1.911776 13.400000 8.603697
1.911776 13.450000 8.619270
1.911776 13.500000 8.634844
1.911776 13.550000 8.651684
1.911776 13.600000 8.668524
1.911776 13.650000 8.685364
1.911776 13.700000 8.702204
1.911776 13.750000 8.720658
1.911776 13.800000 8.739113
1.911776 13.850000 8.757568
1.911776 13.900000 8.776022
1.911776 13.950000 8.796252
1.911776 14.000000 8.816482
1.911776 14.050000 8.836712
1.911776 14.100000 8.856942
1.911776 14.150000 8.878707
1.911776 14.200000 8.900473
1.911776 14.250000 8.922238
1.911776 14.300000 8.944004
1.911776 14.350000 8.967123
1.896858 11.000000 4.721561
1.896858 11.050000 4.873530
1.896858 11.100000 5.025500
1.896858 11.150000 5.179981
1.896858 11.200000 5.334461
1.896858 11.250000 5.488942
1.896858 11.300000 5.643423
1.896858 11.350000 5.797563
1.896858 11.400000 5.951703
1.896858 11.450000 6.105843
1.896858 11.500000 6.259983
1.896858 11.550000 6.409186
1.896858 11.600000 6.558389
1.896858 11.650000 6.707591
1.896858 11.700000 6.856794
1.896858 11.750000 6.992508
1.896858 11.800000 7.128222
1.896858 11.850000 7.263936
1.896858 11.900000 7.399650
1.896858 11.950000 7.507328
1.896858 12.000000 7.615006
1.896858 12.050000 7.722685
1.896858 12.100000 7.830363
1.896858 12.150000 7.900176
1.896858 12.200000 7.969989
1.896858 12.250000 8.039801
1.896858 12.300000 8.109614
1.896858 12.350000 8.150559
1.896858 12.400000 8.191503
1.896858 12.450000 8.232448
1.896858 12.500000 8.273392
1.896858 12.550000 8.298959
1.896858 12.600000 8.324525
1.896858 12.650000 8.350091
1.896858 12.700000 8.375657
1.896858 12.750000 8.394003
1.896858 12.800000 8.412348
1.896858 12.850000 8.430693
1.896858 12.900000 8.449038
1.896858 12.950000 8.464524
1.896858 13.000000 8.480009
1.896858 13.050000 8.495495
1.896858 13.100000 8.510980
1.896858 13.150000 8.525916
1.896858 13.200000 8.540851
1.896858 13.250000 8.555786
1.896858 13.300000 8.570722
1.896858 13.350000 8.586313
1.896858 13.400000 8.601904
1.896858 13.450000 8.617496
1.896858 13.500000 8.633087
1.896858 13.550000 8.649967
1.896858 13.600000 8.666846
1.896858 13.650000 8.683726
1.896858 13.700000 8.700605
1.896858 13.750000 8.719116
1.896858 13.800000 8.737626
1.896858 13.850000 8.756137
1.896858 13.900000 8.774648
1.896858 13.950000 8.794949
1.896858 14.000000 8.815251
1.896858 14.050000 8.835552
1.896858 14.100000 8.855854
1.896858 14.150000 8.877708
1.896858 14.200000 8.899562
1.896858 14.250000 8.921416
1.896858 14.300000 8.943270
1.896858 14.350000 8.966473
1.896858 14.400000 8.989676
1.881940 11.000000 4.724530
1.881940 11.050000 4.876875
1.881940 11.100000 5.029220
1.881940 11.150000 5.184075
1.881940 11.200000 5.338929
1.881940 11.250000 5.493784
1.881940 11.300000 5.648638
1.881940 11.350000 5.803095
1.881940 11.400000 5.957553
1.881940 11.450000 6.112010
1.881940 11.500000 6.266468
1.881940 11.550000 6.415835
1.881940 11.600000 6.565203
1.881940 11.650000 6.714570
1.881940 11.700000 6.863938
1.881940 11.750000 6.999485
1.881940 11.800000 7.135032
1.881940 11.850000 7.270579
1.881940 11.900000 7.406126
1.881940 11.950000 7.513186
1.881940 12.000000 7.620246
1.881940 12.050000 7.727307
1.881940 12.100000 7.834367
1.881940 12.150000 7.903490
1.881940 12.200000 7.972613
1.881940 12.250000 8.041736
1.881940 12.300000 8.110859
1.881940 12.350000 8.151397
1.881940 12.400000 8.191936
1.881940 12.450000 8.232474
1.881940 12.500000 8.273013
1.881940 12.550000 8.298373
1.881940 12.600000 8.323733
1.881940 12.650000 8.349093
1.881940 12.700000 8.374454
1.881940 12.750000 8.392697
1.881940 12.800000 8.410940
1.881940 12.850000 8.429183
1.881940 12.900000 8.447426
1.881940 12.950000 8.462866
1.881940 13.000000 8.478306
1.881940 13.050000 8.493747
1.881940 13.100000 8.509187
1.881940 13.150000 8.524114
1.881940 13.200000 8.539040
1.881940 13.250000 8.553967
1.881940 13.300000 8.568893
1.881940 13.350000 8.584503
1.881940 13.400000 8.600112
1.881940 13.450000 8.615721
1.881940 13.500000 8.631331
1.881940 13.550000 8.648250
1.881940 13.600000 8.665169
1.881940 13.650000 8.682088
1.881940 13.700000 8.699007
1.881940 13.750000 8.717573
1.881940 13.800000 8.736140
1.881940 13.850000 8.754706
1.881940 13.900000 8.773273
1.881940 13.950000 8.793646
1.881940 14.000000 8.814019
1.881940 14.050000 8.834392
1.881940 14.100000 8.854765
1.881940 14.150000 8.876708
1.881940 14.200000 8.898651
1.881940 14.250000 8.920594
1.881940 14.300000 8.942536
1.881940 14.350000 8.965822
1.881940 14.400000 8.989108
1.867022 11.000000 4.727500
1.867022 11.050000 4.880220
1.867022 11.100000 5.032940
1.867022 11.150000 5.188169
1.867022 11.200000 5.343397
1.867022 11.250000 5.498625
1.867022 11.300000 5.653854
1.867022 11.350000 5.808628
1.867022 11.400000 5.963403
1.867022 11.450000 6.118178
1.867022 11.500000 6.272952
1.867022 11.550000 6.422484
1.867022 11.600000 6.572017
1.867022 11.650000 6.721549
1.867022 11.700000 6.871081
1.867022 11.750000 7.006462
1.867022 11.800000 7.141842
1.867022 11.850000 7.277222
1.867022 11.900000 7.412602
1.867022 11.950000 7.519045
1.867022 12.000000 7.625487
1.867022 12.050000 7.731929
1.867022 12.100000 7.838371
1.867022 12.150000 7.906804
1.867022 12.200000 7.975237
1.867022 12.250000 8.043670
1.867022 12.300000 8.112103
1.867022 12.350000 8.152236
1.867022 12.400000 8.192368
1.867022 12.450000 8.232501
1.867022 12.500000 8.272633
1.867022 12.550000 8.297787
1.867022 12.600000 8.322942
1.867022 12.650000 8.348096
1.867022 12.700000 8.373250
1.867022 12.750000 8.391391
1.867022 12.800000 8.409531
1.867022 12.850000 8.427672
1.867022 12.900000 8.445813
1.867022 12.950000 8.461208
1.867022 13.000000 8.476603
1.867022 13.050000 8.491999
1.867022 13.100000 8.507394
1.867022 13.150000 8.522312
1.867022 13.200000 8.537230
1.867022 13.250000 8.552147
1.867022 13.300000 8.567065
1.867022 13.350000 8.582692
1.867022 13.400000 8.598320
1.867022 13.450000 8.613947
