#Median black hole mass (Mbh_median) as a function of halo peak mass (Mpeak) and redshift (z) from Trinity.
#Ref: Zhang et al. (2021)
#z log10(Mpeak)[Msun] log10(Mbh_median)[Msun]
1.203298 14.250000 9.051157
1.203298 14.300000 9.064102
1.203298 14.350000 9.077232
1.203298 14.400000 9.090362
1.203298 14.450000 9.103492
1.203298 14.500000 9.116621
1.203298 14.550000 9.130115
1.203298 14.600000 9.143610
1.203298 14.650000 9.157104
1.203298 14.700000 9.170598
1.203298 14.750000 9.184386
1.192010 11.000000 5.045478
1.192010 11.050000 5.215462
1.192010 11.100000 5.385446
1.192010 11.150000 5.558807
1.192010 11.200000 5.732169
1.192010 11.250000 5.905530
1.192010 11.300000 6.078892
1.192010 11.350000 6.244938
1.192010 11.400000 6.410984
1.192010 11.450000 6.577030
1.192010 11.500000 6.743077
1.192010 11.550000 6.886560
1.192010 11.600000 7.030043
1.192010 11.650000 7.173525
1.192010 11.700000 7.317008
1.192010 11.750000 7.425825
1.192010 11.800000 7.534643
1.192010 11.850000 7.643460
1.192010 11.900000 7.752277
1.192010 11.950000 7.828324
1.192010 12.000000 7.904372
1.192010 12.050000 7.980419
1.192010 12.100000 8.056467
1.192010 12.150000 8.109897
1.192010 12.200000 8.163327
1.192010 12.250000 8.216757
1.192010 12.300000 8.270187
1.192010 12.350000 8.309292
1.192010 12.400000 8.348397
1.192010 12.450000 8.387502
1.192010 12.500000 8.426607
1.192010 12.550000 8.456476
1.192010 12.600000 8.486345
1.192010 12.650000 8.516214
1.192010 12.700000 8.546083
1.192010 12.750000 8.569856
1.192010 12.800000 8.593628
1.192010 12.850000 8.617400
1.192010 12.900000 8.641172
1.192010 12.950000 8.660883
1.192010 13.000000 8.680593
1.192010 13.050000 8.700303
1.192010 13.100000 8.720014
1.192010 13.150000 8.737015
1.192010 13.200000 8.754017
1.192010 13.250000 8.771019
1.192010 13.300000 8.788020
1.192010 13.350000 8.803228
1.192010 13.400000 8.818435
1.192010 13.450000 8.833642
1.192010 13.500000 8.848849
1.192010 13.550000 8.862896
1.192010 13.600000 8.876943
1.192010 13.650000 8.890990
1.192010 13.700000 8.905037
1.192010 13.750000 8.918388
1.192010 13.800000 8.931739
1.192010 13.850000 8.945090
1.192010 13.900000 8.958441
1.192010 13.950000 8.971455
1.192010 14.000000 8.984470
1.192010 14.050000 8.997485
1.192010 14.100000 9.010500
1.192010 14.150000 9.023467
1.192010 14.200000 9.036435
1.192010 14.250000 9.049403
1.192010 14.300000 9.062371
1.192010 14.350000 9.075527
1.192010 14.400000 9.088682
1.192010 14.450000 9.101837
1.192010 14.500000 9.114993
1.192010 14.550000 9.128514
1.192010 14.600000 9.142036
1.192010 14.650000 9.155557
1.192010 14.700000 9.169079
1.192010 14.750000 9.182902
1.180722 11.000000 5.052390
1.180722 11.050000 5.222606
1.180722 11.100000 5.392822
1.180722 11.150000 5.566311
1.180722 11.200000 5.739800
1.180722 11.250000 5.913288
1.180722 11.300000 6.086777
1.180722 11.350000 6.252713
1.180722 11.400000 6.418649
1.180722 11.450000 6.584586
1.180722 11.500000 6.750522
1.180722 11.550000 6.893574
1.180722 11.600000 7.036625
1.180722 11.650000 7.179677
1.180722 11.700000 7.322729
1.180722 11.750000 7.430959
1.180722 11.800000 7.539189
1.180722 11.850000 7.647419
1.180722 11.900000 7.755649
1.180722 11.950000 7.831222
1.180722 12.000000 7.906795
1.180722 12.050000 7.982368
1.180722 12.100000 8.057941
1.180722 12.150000 8.111058
1.180722 12.200000 8.164176
1.180722 12.250000 8.217293
1.180722 12.300000 8.270411
1.180722 12.350000 8.309312
1.180722 12.400000 8.348214
1.180722 12.450000 8.387116
1.180722 12.500000 8.426018
1.180722 12.550000 8.455752
1.180722 12.600000 8.485486
1.180722 12.650000 8.515220
1.180722 12.700000 8.544954
1.180722 12.750000 8.568637
1.180722 12.800000 8.592320
1.180722 12.850000 8.616003
1.180722 12.900000 8.639686
1.180722 12.950000 8.659339
1.180722 13.000000 8.678992
1.180722 13.050000 8.698646
1.180722 13.100000 8.718299
1.180722 13.150000 8.735267
1.180722 13.200000 8.752235
1.180722 13.250000 8.769203
1.180722 13.300000 8.786171
1.180722 13.350000 8.801362
1.180722 13.400000 8.816553
1.180722 13.450000 8.831744
1.180722 13.500000 8.846935
1.180722 13.550000 8.860979
1.180722 13.600000 8.875024
1.180722 13.650000 8.889069
1.180722 13.700000 8.903113
1.180722 13.750000 8.916472
1.180722 13.800000 8.929832
1.180722 13.850000 8.943191
1.180722 13.900000 8.956551
1.180722 13.950000 8.969582
1.180722 14.000000 8.982614
1.180722 14.050000 8.995645
1.180722 14.100000 9.008677
1.180722 14.150000 9.021668
1.180722 14.200000 9.034658
1.180722 14.250000 9.047649
1.180722 14.300000 9.060640
1.180722 14.350000 9.073821
1.180722 14.400000 9.087002
1.180722 14.450000 9.100183
1.180722 14.500000 9.113364
1.180722 14.550000 9.126913
1.180722 14.600000 9.140462
1.180722 14.650000 9.154011
1.180722 14.700000 9.167560
1.180722 14.750000 9.181417
1.180722 14.800000 9.195275
1.169434 11.000000 5.059303
1.169434 11.050000 5.229751
1.169434 11.100000 5.400198
1.169434 11.150000 5.573814
1.169434 11.200000 5.747430
1.169434 11.250000 5.921046
1.169434 11.300000 6.094663
1.169434 11.350000 6.260489
1.169434 11.400000 6.426315
1.169434 11.450000 6.592141
1.169434 11.500000 6.757967
1.169434 11.550000 6.900588
1.169434 11.600000 7.043208
1.169434 11.650000 7.185829
1.169434 11.700000 7.328450
1.169434 11.750000 7.436093
1.169434 11.800000 7.543736
1.169434 11.850000 7.651379
1.169434 11.900000 7.759022
1.169434 11.950000 7.834120
1.169434 12.000000 7.909218
1.169434 12.050000 7.984316
1.169434 12.100000 8.059415
1.169434 12.150000 8.112219
1.169434 12.200000 8.165024
1.169434 12.250000 8.217829
1.169434 12.300000 8.270634
1.169434 12.350000 8.309333
1.169434 12.400000 8.348031
1.169434 12.450000 8.386729
1.169434 12.500000 8.425428
1.169434 12.550000 8.455027
1.169434 12.600000 8.484626
1.169434 12.650000 8.514225
1.169434 12.700000 8.543824
1.169434 12.750000 8.567418
1.169434 12.800000 8.591012
1.169434 12.850000 8.614606
1.169434 12.900000 8.638199
1.169434 12.950000 8.657796
1.169434 13.000000 8.677392
1.169434 13.050000 8.696988
1.169434 13.100000 8.716584
1.169434 13.150000 8.733519
1.169434 13.200000 8.750453
1.169434 13.250000 8.767388
1.169434 13.300000 8.784322
1.169434 13.350000 8.799497
1.169434 13.400000 8.814672
1.169434 13.450000 8.829846
1.169434 13.500000 8.845021
1.169434 13.550000 8.859063
1.169434 13.600000 8.873105
1.169434 13.650000 8.887147
1.169434 13.700000 8.901189
1.169434 13.750000 8.914557
1.169434 13.800000 8.927925
1.169434 13.850000 8.941293
1.169434 13.900000 8.954660
1.169434 13.950000 8.967709
1.169434 14.000000 8.980757
1.169434 14.050000 8.993806
1.169434 14.100000 9.006854
1.169434 14.150000 9.019868
1.169434 14.200000 9.032882
1.169434 14.250000 9.045895
1.169434 14.300000 9.058909
1.169434 14.350000 9.072116
1.169434 14.400000 9.085323
1.169434 14.450000 9.098529
1.169434 14.500000 9.111736
1.169434 14.550000 9.125312
1.169434 14.600000 9.138888
1.169434 14.650000 9.152464
1.169434 14.700000 9.166041
1.169434 14.750000 9.179933
1.169434 14.800000 9.193825
1.158319 11.000000 5.066271
1.158319 11.050000 5.236947
1.158319 11.100000 5.407623
1.158319 11.150000 5.581355
1.158319 11.200000 5.755087
1.158319 11.250000 5.928818
1.158319 11.300000 6.102550
1.158319 11.350000 6.268247
1.158319 11.400000 6.433945
1.158319 11.450000 6.599642
1.158319 11.500000 6.765339
1.158319 11.550000 6.907516
1.158319 11.600000 7.049693
1.158319 11.650000 7.191870
1.158319 11.700000 7.334047
1.158319 11.750000 7.441109
1.158319 11.800000 7.548172
1.158319 11.850000 7.655235
1.158319 11.900000 7.762297
1.158319 11.950000 7.836936
1.158319 12.000000 7.911574
1.158319 12.050000 7.986213
1.158319 12.100000 8.060851
1.158319 12.150000 8.113354
1.158319 12.200000 8.165858
1.158319 12.250000 8.218361
1.158319 12.300000 8.270864
1.158319 12.350000 8.309366
1.158319 12.400000 8.347868
1.158319 12.450000 8.386370
1.158319 12.500000 8.424872
1.158319 12.550000 8.454341
1.158319 12.600000 8.483809
1.158319 12.650000 8.513278
1.158319 12.700000 8.542747
1.158319 12.750000 8.566254
1.158319 12.800000 8.589762
1.158319 12.850000 8.613269
1.158319 12.900000 8.636777
1.158319 12.950000 8.656318
1.158319 13.000000 8.675859
1.158319 13.050000 8.695400
1.158319 13.100000 8.714941
1.158319 13.150000 8.731843
1.158319 13.200000 8.748745
1.158319 13.250000 8.765647
1.158319 13.300000 8.782548
1.158319 13.350000 8.797708
1.158319 13.400000 8.812867
1.158319 13.450000 8.828026
1.158319 13.500000 8.843186
1.158319 13.550000 8.857226
1.158319 13.600000 8.871266
1.158319 13.650000 8.885306
1.158319 13.700000 8.899345
1.158319 13.750000 8.912722
1.158319 13.800000 8.926098
1.158319 13.850000 8.939474
1.158319 13.900000 8.952851
1.158319 13.950000 8.965916
1.158319 14.000000 8.978982
1.158319 14.050000 8.992047
1.158319 14.100000 9.005113
1.158319 14.150000 9.018150
1.158319 14.200000 9.031187
1.158319 14.250000 9.044224
1.158319 14.300000 9.057262
1.158319 14.350000 9.070495
1.158319 14.400000 9.083728
1.158319 14.450000 9.096961
1.158319 14.500000 9.110194
1.158319 14.550000 9.123796
1.158319 14.600000 9.137399
1.158319 14.650000 9.151001
1.158319 14.700000 9.164604
1.158319 14.750000 9.178532
1.158319 14.800000 9.192461
1.147204 11.000000 5.073239
1.147204 11.050000 5.244144
1.147204 11.100000 5.415049
1.147204 11.150000 5.588896
1.147204 11.200000 5.762743
1.147204 11.250000 5.936590
1.147204 11.300000 6.110437
1.147204 11.350000 6.276006
1.147204 11.400000 6.441574
1.147204 11.450000 6.607143
1.147204 11.500000 6.772712
1.147204 11.550000 6.914444
1.147204 11.600000 7.056177
1.147204 11.650000 7.197910
1.147204 11.700000 7.339643
1.147204 11.750000 7.446126
1.147204 11.800000 7.552608
1.147204 11.850000 7.659090
1.147204 11.900000 7.765573
1.147204 11.950000 7.839751
1.147204 12.000000 7.913930
1.147204 12.050000 7.988109
1.147204 12.100000 8.062288
1.147204 12.150000 8.114490
1.147204 12.200000 8.166691
1.147204 12.250000 8.218893
1.147204 12.300000 8.271095
1.147204 12.350000 8.309400
1.147204 12.400000 8.347705
1.147204 12.450000 8.386011
1.147204 12.500000 8.424316
1.147204 12.550000 8.453654
1.147204 12.600000 8.482992
1.147204 12.650000 8.512331
1.147204 12.700000 8.541669
1.147204 12.750000 8.565090
1.147204 12.800000 8.588511
1.147204 12.850000 8.611932
1.147204 12.900000 8.635354
1.147204 12.950000 8.654840
1.147204 13.000000 8.674326
1.147204 13.050000 8.693812
1.147204 13.100000 8.713297
1.147204 13.150000 8.730167
1.147204 13.200000 8.747036
1.147204 13.250000 8.763906
1.147204 13.300000 8.780775
1.147204 13.350000 8.795919
1.147204 13.400000 8.811063
1.147204 13.450000 8.826207
1.147204 13.500000 8.841350
1.147204 13.550000 8.855388
1.147204 13.600000 8.869426
1.147204 13.650000 8.883464
1.147204 13.700000 8.897502
1.147204 13.750000 8.910886
1.147204 13.800000 8.924271
1.147204 13.850000 8.937656
1.147204 13.900000 8.951041
1.147204 13.950000 8.964124
1.147204 14.000000 8.977206
1.147204 14.050000 8.990289
1.147204 14.100000 9.003372
1.147204 14.150000 9.016432
1.147204 14.200000 9.029493
1.147204 14.250000 9.042553
1.147204 14.300000 9.055614
1.147204 14.350000 9.068873
1.147204 14.400000 9.082133
1.147204 14.450000 9.095393
1.147204 14.500000 9.108652
1.147204 14.550000 9.122281
1.147204 14.600000 9.135910
1.147204 14.650000 9.149538
1.147204 14.700000 9.163167
1.147204 14.750000 9.177132
1.147204 14.800000 9.191096
1.136089 11.000000 5.080206
1.136089 11.050000 5.251340
1.136089 11.100000 5.422474
1.136089 11.150000 5.596437
1.136089 11.200000 5.770399
1.136089 11.250000 5.944362
1.136089 11.300000 6.118325
1.136089 11.350000 6.283765
1.136089 11.400000 6.449204
1.136089 11.450000 6.614644
1.136089 11.500000 6.780084
1.136089 11.550000 6.921373
1.136089 11.600000 7.062662
1.136089 11.650000 7.203951
1.136089 11.700000 7.345240
1.136089 11.750000 7.451142
1.136089 11.800000 7.557044
1.136089 11.850000 7.662946
1.136089 11.900000 7.768848
1.136089 11.950000 7.842567
1.136089 12.000000 7.916286
1.136089 12.050000 7.990005
1.136089 12.100000 8.063725
1.136089 12.150000 8.115625
1.136089 12.200000 8.167525
1.136089 12.250000 8.219425
1.136089 12.300000 8.271325
1.136089 12.350000 8.309434
1.136089 12.400000 8.347543
1.136089 12.450000 8.385651
1.136089 12.500000 8.423760
1.136089 12.550000 8.452968
1.136089 12.600000 8.482176
1.136089 12.650000 8.511383
1.136089 12.700000 8.540591
1.136089 12.750000 8.563926
1.136089 12.800000 8.587261
1.136089 12.850000 8.610596
1.136089 12.900000 8.633931
1.136089 12.950000 8.653362
1.136089 13.000000 8.672792
1.136089 13.050000 8.692223
1.136089 13.100000 8.711654
1.136089 13.150000 8.728491
1.136089 13.200000 8.745328
1.136089 13.250000 8.762165
1.136089 13.300000 8.779001
1.136089 13.350000 8.794130
1.136089 13.400000 8.809258
1.136089 13.450000 8.824387
1.136089 13.500000 8.839515
1.136089 13.550000 8.853551
1.136089 13.600000 8.867586
1.136089 13.650000 8.881622
1.136089 13.700000 8.895658
1.136089 13.750000 8.909051
1.136089 13.800000 8.922444
1.136089 13.850000 8.935838
1.136089 13.900000 8.949231
1.136089 13.950000 8.962331
1.136089 14.000000 8.975431
1.136089 14.050000 8.988531
1.136089 14.100000 9.001631
1.136089 14.150000 9.014715
1.136089 14.200000 9.027798
1.136089 14.250000 9.040882
1.136089 14.300000 9.053966
1.136089 14.350000 9.067252
1.136089 14.400000 9.080538
1.136089 14.450000 9.093824
1.136089 14.500000 9.107110
1.136089 14.550000 9.120765
1.136089 14.600000 9.134420
1.136089 14.650000 9.148075
1.136089 14.700000 9.161730
1.136089 14.750000 9.175731
1.136089 14.800000 9.189732
1.125146 11.000000 5.087179
1.125146 11.050000 5.258536
1.125146 11.100000 5.429893
1.125146 11.150000 5.603957
1.125146 11.200000 5.778021
1.125146 11.250000 5.952085
1.125146 11.300000 6.126149
1.125146 11.350000 6.291440
1.125146 11.400000 6.456732
1.125146 11.450000 6.622023
1.125146 11.500000 6.787315
1.125146 11.550000 6.928148
1.125146 11.600000 7.068982
1.125146 11.650000 7.209816
1.125146 11.700000 7.350649
1.125146 11.750000 7.455980
1.125146 11.800000 7.561312
1.125146 11.850000 7.666643
1.125146 11.900000 7.771974
1.125146 11.950000 7.845250
1.125146 12.000000 7.918527
1.125146 12.050000 7.991803
1.125146 12.100000 8.065080
1.125146 12.150000 8.116691
1.125146 12.200000 8.168301
1.125146 12.250000 8.219912
1.125146 12.300000 8.271523
1.125146 12.350000 8.309444
1.125146 12.400000 8.347364
1.125146 12.450000 8.385285
1.125146 12.500000 8.423206
1.125146 12.550000 8.452288
1.125146 12.600000 8.481371
1.125146 12.650000 8.510454
1.125146 12.700000 8.539536
1.125146 12.750000 8.562788
1.125146 12.800000 8.586041
1.125146 12.850000 8.609293
1.125146 12.900000 8.632545
1.125146 12.950000 8.651923
1.125146 13.000000 8.671301
1.125146 13.050000 8.690679
1.125146 13.100000 8.710057
1.125146 13.150000 8.726863
1.125146 13.200000 8.743669
1.125146 13.250000 8.760474
1.125146 13.300000 8.777280
1.125146 13.350000 8.792394
1.125146 13.400000 8.807508
1.125146 13.450000 8.822621
1.125146 13.500000 8.837735
1.125146 13.550000 8.851769
1.125146 13.600000 8.865803
1.125146 13.650000 8.879836
1.125146 13.700000 8.893870
1.125146 13.750000 8.907272
1.125146 13.800000 8.920674
1.125146 13.850000 8.934076
1.125146 13.900000 8.947478
1.125146 13.950000 8.960595
1.125146 14.000000 8.973712
1.125146 14.050000 8.986829
1.125146 14.100000 8.999945
1.125146 14.150000 9.013052
1.125146 14.200000 9.026159
1.125146 14.250000 9.039267
1.125146 14.300000 9.052374
1.125146 14.350000 9.065686
1.125146 14.400000 9.078998
1.125146 14.450000 9.092311
1.125146 14.500000 9.105623
1.125146 14.550000 9.119304
1.125146 14.600000 9.132985
1.125146 14.650000 9.146665
1.125146 14.700000 9.160346
1.125146 14.750000 9.174381
1.125146 14.800000 9.188417
1.114202 11.000000 5.094151
1.114202 11.050000 5.265731
1.114202 11.100000 5.437311
1.114202 11.150000 5.611477
1.114202 11.200000 5.785642
1.114202 11.250000 5.959807
1.114202 11.300000 6.133972
1.114202 11.350000 6.299116
1.114202 11.400000 6.464259
1.114202 11.450000 6.629402
1.114202 11.500000 6.794545
1.114202 11.550000 6.934924
1.114202 11.600000 7.075302
1.114202 11.650000 7.215680
1.114202 11.700000 7.356058
1.114202 11.750000 7.460819
1.114202 11.800000 7.565579
1.114202 11.850000 7.670340
1.114202 11.900000 7.775100
1.114202 11.950000 7.847934
1.114202 12.000000 7.920767
1.114202 12.050000 7.993601
1.114202 12.100000 8.066435
1.114202 12.150000 8.117756
1.114202 12.200000 8.169078
1.114202 12.250000 8.220400
1.114202 12.300000 8.271722
1.114202 12.350000 8.309454
1.114202 12.400000 8.347186
1.114202 12.450000 8.384919
1.114202 12.500000 8.422651
1.114202 12.550000 8.451608
1.114202 12.600000 8.480566
1.114202 12.650000 8.509524
1.114202 12.700000 8.538481
1.114202 12.750000 8.561651
1.114202 12.800000 8.584820
1.114202 12.850000 8.607990
1.114202 12.900000 8.631160
1.114202 12.950000 8.650485
1.114202 13.000000 8.669810
1.114202 13.050000 8.689135
1.114202 13.100000 8.708460
1.114202 13.150000 8.725235
1.114202 13.200000 8.742010
1.114202 13.250000 8.758784
1.114202 13.300000 8.775559
1.114202 13.350000 8.790658
1.114202 13.400000 8.805757
1.114202 13.450000 8.820856
1.114202 13.500000 8.835955
1.114202 13.550000 8.849987
1.114202 13.600000 8.864019
1.114202 13.650000 8.878051
1.114202 13.700000 8.892083
1.114202 13.750000 8.905493
1.114202 13.800000 8.918904
1.114202 13.850000 8.932314
1.114202 13.900000 8.945725
1.114202 13.950000 8.958859
1.114202 14.000000 8.971993
1.114202 14.050000 8.985126
1.114202 14.100000 8.998260
1.114202 14.150000 9.011390
1.114202 14.200000 9.024520
1.114202 14.250000 9.037651
1.114202 14.300000 9.050781
1.114202 14.350000 9.064120
1.114202 14.400000 9.077459
1.114202 14.450000 9.090797
1.114202 14.500000 9.104136
1.114202 14.550000 9.117842
1.114202 14.600000 9.131549
1.114202 14.650000 9.145255
1.114202 14.700000 9.158961
1.114202 14.750000 9.173031
1.114202 14.800000 9.187101
1.103258 11.000000 5.101123
1.103258 11.050000 5.272926
1.103258 11.100000 5.444730
1.103258 11.150000 5.618996
1.103258 11.200000 5.793263
1.103258 11.250000 5.967529
1.103258 11.300000 6.141796
1.103258 11.350000 6.306791
1.103258 11.400000 6.471786
1.103258 11.450000 6.636781
1.103258 11.500000 6.801776
1.103258 11.550000 6.941699
1.103258 11.600000 7.081622
1.103258 11.650000 7.221545
1.103258 11.700000 7.361468
1.103258 11.750000 7.465657
1.103258 11.800000 7.569847
1.103258 11.850000 7.674036
1.103258 11.900000 7.778226
1.103258 11.950000 7.850617
1.103258 12.000000 7.923008
1.103258 12.050000 7.995399
1.103258 12.100000 8.067790
1.103258 12.150000 8.118822
1.103258 12.200000 8.169855
1.103258 12.250000 8.220888
1.103258 12.300000 8.271921
1.103258 12.350000 8.309465
1.103258 12.400000 8.347008
1.103258 12.450000 8.384552
1.103258 12.500000 8.422096
1.103258 12.550000 8.450929
1.103258 12.600000 8.479761
1.103258 12.650000 8.508594
1.103258 12.700000 8.537426
1.103258 12.750000 8.560513
1.103258 12.800000 8.583600
1.103258 12.850000 8.606687
1.103258 12.900000 8.629774
1.103258 12.950000 8.649046
1.103258 13.000000 8.668319
1.103258 13.050000 8.687591
1.103258 13.100000 8.706863
1.103258 13.150000 8.723607
1.103258 13.200000 8.740350
1.103258 13.250000 8.757094
1.103258 13.300000 8.773838
1.103258 13.350000 8.788922
1.103258 13.400000 8.804006
1.103258 13.450000 8.819090
1.103258 13.500000 8.834175
1.103258 13.550000 8.848205
1.103258 13.600000 8.862235
1.103258 13.650000 8.876265
1.103258 13.700000 8.890295
1.103258 13.750000 8.903714
1.103258 13.800000 8.917134
1.103258 13.850000 8.930553
1.103258 13.900000 8.943972
1.103258 13.950000 8.957123
1.103258 14.000000 8.970273
1.103258 14.050000 8.983424
1.103258 14.100000 8.996575
1.103258 14.150000 9.009728
1.103258 14.200000 9.022881
1.103258 14.250000 9.036035
1.103258 14.300000 9.049188
1.103258 14.350000 9.062553
1.103258 14.400000 9.075919
1.103258 14.450000 9.089284
1.103258 14.500000 9.102649
1.103258 14.550000 9.116381
1.103258 14.600000 9.130113
1.103258 14.650000 9.143845
1.103258 14.700000 9.157577
1.103258 14.750000 9.171681
1.103258 14.800000 9.185785
1.103258 14.850000 9.199890
1.092482 11.000000 5.108079
1.092482 11.050000 5.280098
1.092482 11.100000 5.452117
1.092482 11.150000 5.626469
1.092482 11.200000 5.800821
1.092482 11.250000 5.975172
1.092482 11.300000 6.149524
1.092482 11.350000 6.314351
1.092482 11.400000 6.479178
1.092482 11.450000 6.644004
1.092482 11.500000 6.808831
1.092482 11.550000 6.948289
1.092482 11.600000 7.087746
1.092482 11.650000 7.227204
1.092482 11.700000 7.366661
1.092482 11.750000 7.470291
1.092482 11.800000 7.573921
1.092482 11.850000 7.677550
1.092482 11.900000 7.781180
1.092482 11.950000 7.853146
1.092482 12.000000 7.925111
1.092482 12.050000 7.997077
1.092482 12.100000 8.069042
1.092482 12.150000 8.119799
1.092482 12.200000 8.170555
1.092482 12.250000 8.221312
1.092482 12.300000 8.272068
1.092482 12.350000 8.309432
1.092482 12.400000 8.346796
1.092482 12.450000 8.384160
1.092482 12.500000 8.421524
1.092482 12.550000 8.450238
1.092482 12.600000 8.478951
1.092482 12.650000 8.507664
1.092482 12.700000 8.536377
1.092482 12.750000 8.559385
1.092482 12.800000 8.582393
1.092482 12.850000 8.605401
1.092482 12.900000 8.628409
1.092482 12.950000 8.647631
1.092482 13.000000 8.666853
1.092482 13.050000 8.686075
1.092482 13.100000 8.705297
1.092482 13.150000 8.722011
1.092482 13.200000 8.738725
1.092482 13.250000 8.755439
1.092482 13.300000 8.772153
1.092482 13.350000 8.787223
1.092482 13.400000 8.802294
1.092482 13.450000 8.817364
1.092482 13.500000 8.832434
1.092482 13.550000 8.846463
1.092482 13.600000 8.860491
1.092482 13.650000 8.874520
1.092482 13.700000 8.888548
1.092482 13.750000 8.901976
1.092482 13.800000 8.915403
1.092482 13.850000 8.928831
1.092482 13.900000 8.942258
1.092482 13.950000 8.955426
1.092482 14.000000 8.968593
1.092482 14.050000 8.981760
1.092482 14.100000 8.994927
1.092482 14.150000 9.008103
1.092482 14.200000 9.021279
1.092482 14.250000 9.034455
1.092482 14.300000 9.047630
1.092482 14.350000 9.061021
1.092482 14.400000 9.074412
1.092482 14.450000 9.087803
1.092482 14.500000 9.101194
1.092482 14.550000 9.114951
1.092482 14.600000 9.128707
1.092482 14.650000 9.142464
1.092482 14.700000 9.156221
1.092482 14.750000 9.170356
1.092482 14.800000 9.184492
1.092482 14.850000 9.198628
1.081706 11.000000 5.115035
1.081706 11.050000 5.287269
1.081706 11.100000 5.459504
1.081706 11.150000 5.633941
1.081706 11.200000 5.808378
1.081706 11.250000 5.982815
1.081706 11.300000 6.157252
1.081706 11.350000 6.321911
1.081706 11.400000 6.486569
1.081706 11.450000 6.651228
1.081706 11.500000 6.815886
1.081706 11.550000 6.954878
1.081706 11.600000 7.093870
1.081706 11.650000 7.232863
1.081706 11.700000 7.371855
1.081706 11.750000 7.474925
1.081706 11.800000 7.577994
1.081706 11.850000 7.681064
1.081706 11.900000 7.784134
1.081706 11.950000 7.855674
1.081706 12.000000 7.927214
1.081706 12.050000 7.998755
1.081706 12.100000 8.070295
1.081706 12.150000 8.120775
1.081706 12.200000 8.171256
1.081706 12.250000 8.221736
1.081706 12.300000 8.272216
1.081706 12.350000 8.309400
1.081706 12.400000 8.346584
1.081706 12.450000 8.383769
1.081706 12.500000 8.420953
1.081706 12.550000 8.449546
1.081706 12.600000 8.478140
1.081706 12.650000 8.506734
1.081706 12.700000 8.535328
1.081706 12.750000 8.558257
1.081706 12.800000 8.581186
1.081706 12.850000 8.604116
1.081706 12.900000 8.627045
1.081706 12.950000 8.646216
1.081706 13.000000 8.665388
1.081706 13.050000 8.684560
1.081706 13.100000 8.703731
1.081706 13.150000 8.720416
1.081706 13.200000 8.737100
1.081706 13.250000 8.753784
1.081706 13.300000 8.770468
1.081706 13.350000 8.785525
1.081706 13.400000 8.800581
1.081706 13.450000 8.815637
1.081706 13.500000 8.830694
1.081706 13.550000 8.844721
1.081706 13.600000 8.858747
1.081706 13.650000 8.872774
1.081706 13.700000 8.886801
1.081706 13.750000 8.900237
1.081706 13.800000 8.913673
1.081706 13.850000 8.927109
1.081706 13.900000 8.940545
1.081706 13.950000 8.953729
1.081706 14.000000 8.966912
1.081706 14.050000 8.980096
1.081706 14.100000 8.993279
1.081706 14.150000 9.006478
1.081706 14.200000 9.019676
1.081706 14.250000 9.032874
1.081706 14.300000 9.046073
1.081706 14.350000 9.059489
1.081706 14.400000 9.072906
1.081706 14.450000 9.086322
1.081706 14.500000 9.099739
1.081706 14.550000 9.113520
1.081706 14.600000 9.127302
1.081706 14.650000 9.141083
1.081706 14.700000 9.154864
1.081706 14.750000 9.169032
1.081706 14.800000 9.183199
1.081706 14.850000 9.197366
1.070931 11.000000 5.121990
1.070931 11.050000 5.294441
1.070931 11.100000 5.466891
1.070931 11.150000 5.641413
1.070931 11.200000 5.815936
1.070931 11.250000 5.990458
1.070931 11.300000 6.164981
1.070931 11.350000 6.329471
1.070931 11.400000 6.493961
1.070931 11.450000 6.658451
1.070931 11.500000 6.822941
1.070931 11.550000 6.961468
1.070931 11.600000 7.099995
1.070931 11.650000 7.238522
1.070931 11.700000 7.377048
1.070931 11.750000 7.479558
1.070931 11.800000 7.582068
1.070931 11.850000 7.684578
1.070931 11.900000 7.787088
1.070931 11.950000 7.858203
1.070931 12.000000 7.929318
1.070931 12.050000 8.000433
1.070931 12.100000 8.071548
1.070931 12.150000 8.121752
1.070931 12.200000 8.171956
1.070931 12.250000 8.222160
1.070931 12.300000 8.272364
1.070931 12.350000 8.309368
1.070931 12.400000 8.346372
1.070931 12.450000 8.383377
1.070931 12.500000 8.420381
1.070931 12.550000 8.448855
1.070931 12.600000 8.477330
1.070931 12.650000 8.505804
1.070931 12.700000 8.534279
1.070931 12.750000 8.557129
1.070931 12.800000 8.579980
1.070931 12.850000 8.602830
1.070931 12.900000 8.625680
1.070931 12.950000 8.644802
1.070931 13.000000 8.663923
1.070931 13.050000 8.683044
1.070931 13.100000 8.702165
1.070931 13.150000 8.718820
1.070931 13.200000 8.735475
1.070931 13.250000 8.752129
1.070931 13.300000 8.768784
1.070931 13.350000 8.783826
1.070931 13.400000 8.798869
1.070931 13.450000 8.813911
1.070931 13.500000 8.828953
1.070931 13.550000 8.842978
1.070931 13.600000 8.857004
1.070931 13.650000 8.871029
1.070931 13.700000 8.885054
1.070931 13.750000 8.898498
1.070931 13.800000 8.911943
1.070931 13.850000 8.925387
1.070931 13.900000 8.938831
1.070931 13.950000 8.952031
1.070931 14.000000 8.965231
1.070931 14.050000 8.978432
1.070931 14.100000 8.991632
1.070931 14.150000 9.004852
1.070931 14.200000 9.018073
1.070931 14.250000 9.031294
