#Average black hole accretion rate (BHAR) as a function of halo peak mass (Mpeak) and redshift (z) from Trinity,
#with a redshift-independent black hole mass--galaxy bulge mass relation
#Ref: Zhang et al. (2021)
#z log10(Mpeak)[Msun] log10(BHAR)[Msun]
4.410471 11.700000 -1.668421
4.410471 11.750000 -1.542865
4.410471 11.800000 -1.417309
4.410471 11.850000 -1.291753
4.410471 11.900000 -1.166197
4.410471 11.950000 -1.045452
4.410471 12.000000 -0.924706
4.410471 12.050000 -0.803960
4.410471 12.100000 -0.683215
4.410471 12.150000 -0.568500
4.410471 12.200000 -0.453785
4.410471 12.250000 -0.339070
4.410471 12.300000 -0.224355
4.410471 12.350000 -0.121198
4.410471 12.400000 -0.018041
4.410471 12.450000 0.085116
4.410471 12.500000 0.188272
4.410471 12.550000 0.257842
4.410471 12.600000 0.327412
4.410471 12.650000 0.396982
4.410471 12.700000 0.466551
4.410471 12.750000 0.461793
4.410471 12.800000 0.457035
4.410471 12.850000 0.452277
4.410471 12.900000 0.447519
4.410471 12.950000 0.365851
4.410471 13.000000 0.284183
4.410471 13.050000 0.202514
4.410471 13.100000 0.120846
4.410471 13.150000 -0.010225
4.410471 13.200000 -0.141295
4.382751 8.000000 nan
4.382751 8.050000 nan
4.382751 8.100000 nan
4.382751 8.150000 nan
4.382751 8.200000 nan
4.382751 8.250000 nan
4.382751 8.300000 nan
4.382751 8.350000 nan
4.382751 8.400000 nan
4.382751 8.450000 nan
4.382751 8.500000 nan
4.382751 8.550000 nan
4.382751 8.600000 nan
4.382751 8.650000 nan
4.382751 8.700000 -11.043694
4.382751 8.750000 -10.797671
4.382751 8.800000 -10.551647
4.382751 8.850000 -10.305623
4.382751 8.900000 -10.059600
4.382751 8.950000 -9.874412
4.382751 9.000000 -9.689224
4.382751 9.050000 -9.504036
4.382751 9.100000 -9.318848
4.382751 9.150000 -9.149713
4.382751 9.200000 -8.980578
4.382751 9.250000 -8.811443
4.382751 9.300000 -8.642308
4.382751 9.350000 -8.481237
4.382751 9.400000 -8.320165
4.382751 9.450000 -8.159094
4.382751 9.500000 -7.998022
4.382751 9.550000 -7.841920
4.382751 9.600000 -7.685818
4.382751 9.650000 -7.529716
4.382751 9.700000 -7.373614
4.382751 9.750000 -7.220983
4.382751 9.800000 -7.068351
4.382751 9.850000 -6.915719
4.382751 9.900000 -6.763088
4.382751 9.950000 -6.613069
4.382751 10.000000 -6.463051
4.382751 10.050000 -6.313033
4.382751 10.100000 -6.163015
4.382751 10.150000 -6.015133
4.382751 10.200000 -5.867251
4.382751 10.250000 -5.719369
4.382751 10.300000 -5.571486
4.382751 10.350000 -5.425513
4.382751 10.400000 -5.279539
4.382751 10.450000 -5.133566
4.382751 10.500000 -4.987592
4.382751 10.550000 -4.843478
4.382751 10.600000 -4.699364
4.382751 10.650000 -4.555249
4.382751 10.700000 -4.411135
4.382751 10.750000 -4.269004
4.382751 10.800000 -4.126873
4.382751 10.850000 -3.984741
4.382751 10.900000 -3.842610
4.382751 10.950000 -3.702740
4.382751 11.000000 -3.562869
4.382751 11.050000 -3.422999
4.382751 11.100000 -3.283128
4.382751 11.150000 -3.145936
4.382751 11.200000 -3.008743
4.382751 11.250000 -2.871550
4.382751 11.300000 -2.734358
4.382751 11.350000 -2.600368
4.382751 11.400000 -2.466378
4.382751 11.450000 -2.332387
4.382751 11.500000 -2.198397
4.382751 11.550000 -2.068177
4.382751 11.600000 -1.937956
4.382751 11.650000 -1.807736
4.382751 11.700000 -1.677515
4.382751 11.750000 -1.551598
4.382751 11.800000 -1.425681
4.382751 11.850000 -1.299764
4.382751 11.900000 -1.173846
4.382751 11.950000 -1.052785
4.382751 12.000000 -0.931723
4.382751 12.050000 -0.810662
4.382751 12.100000 -0.689601
4.382751 12.150000 -0.574692
4.382751 12.200000 -0.459783
4.382751 12.250000 -0.344875
4.382751 12.300000 -0.229966
4.382751 12.350000 -0.127024
4.382751 12.400000 -0.024083
4.382751 12.450000 0.078858
4.382751 12.500000 0.181800
4.382751 12.550000 0.250115
4.382751 12.600000 0.318429
4.382751 12.650000 0.386744
4.382751 12.700000 0.455059
4.382751 12.750000 0.448558
4.382751 12.800000 0.442056
4.382751 12.850000 0.435555
4.382751 12.900000 0.429053
4.382751 12.950000 0.346816
4.382751 13.000000 0.264580
4.382751 13.050000 0.182343
4.382751 13.100000 0.100107
4.382751 13.150000 -0.030371
4.382751 13.200000 -0.160849
4.382751 13.250000 -0.291327
4.355032 8.000000 nan
4.355032 8.050000 nan
4.355032 8.100000 nan
4.355032 8.150000 nan
4.355032 8.200000 nan
4.355032 8.250000 nan
4.355032 8.300000 nan
4.355032 8.350000 nan
4.355032 8.400000 nan
4.355032 8.450000 nan
4.355032 8.500000 nan
4.355032 8.550000 nan
4.355032 8.600000 nan
4.355032 8.650000 nan
4.355032 8.700000 -11.314348
4.355032 8.750000 -11.024561
4.355032 8.800000 -10.734773
4.355032 8.850000 -10.444986
4.355032 8.900000 -10.155199
4.355032 8.950000 -9.961535
4.355032 9.000000 -9.767871
4.355032 9.050000 -9.574207
4.355032 9.100000 -9.380543
4.355032 9.150000 -9.207612
4.355032 9.200000 -9.034682
4.355032 9.250000 -8.861751
4.355032 9.300000 -8.688820
4.355032 9.350000 -8.525554
4.355032 9.400000 -8.362287
4.355032 9.450000 -8.199021
4.355032 9.500000 -8.035754
4.355032 9.550000 -7.878197
4.355032 9.600000 -7.720640
4.355032 9.650000 -7.563083
4.355032 9.700000 -7.405526
4.355032 9.750000 -7.251841
4.355032 9.800000 -7.098156
4.355032 9.850000 -6.944471
4.355032 9.900000 -6.790787
4.355032 9.950000 -6.639954
4.355032 10.000000 -6.489121
4.355032 10.050000 -6.338288
4.355032 10.100000 -6.187454
4.355032 10.150000 -6.038907
4.355032 10.200000 -5.890360
4.355032 10.250000 -5.741813
4.355032 10.300000 -5.593266
4.355032 10.350000 -5.446725
4.355032 10.400000 -5.300184
4.355032 10.450000 -5.153643
4.355032 10.500000 -5.007101
4.355032 10.550000 -4.862483
4.355032 10.600000 -4.717865
4.355032 10.650000 -4.573246
4.355032 10.700000 -4.428628
4.355032 10.750000 -4.286035
4.355032 10.800000 -4.143442
4.355032 10.850000 -4.000849
4.355032 10.900000 -3.858256
4.355032 10.950000 -3.717950
4.355032 11.000000 -3.577645
4.355032 11.050000 -3.437340
4.355032 11.100000 -3.297034
4.355032 11.150000 -3.159425
4.355032 11.200000 -3.021816
4.355032 11.250000 -2.884207
4.355032 11.300000 -2.746598
4.355032 11.350000 -2.612207
4.355032 11.400000 -2.477815
4.355032 11.450000 -2.343424
4.355032 11.500000 -2.209032
4.355032 11.550000 -2.078426
4.355032 11.600000 -1.947821
4.355032 11.650000 -1.817215
4.355032 11.700000 -1.686609
4.355032 11.750000 -1.560331
4.355032 11.800000 -1.434052
4.355032 11.850000 -1.307774
4.355032 11.900000 -1.181495
4.355032 11.950000 -1.060118
4.355032 12.000000 -0.938741
4.355032 12.050000 -0.817364
4.355032 12.100000 -0.695986
4.355032 12.150000 -0.580884
4.355032 12.200000 -0.465782
4.355032 12.250000 -0.350679
4.355032 12.300000 -0.235577
4.355032 12.350000 -0.132851
4.355032 12.400000 -0.030125
4.355032 12.450000 0.072601
4.355032 12.500000 0.175327
4.355032 12.550000 0.242387
4.355032 12.600000 0.309447
4.355032 12.650000 0.376507
4.355032 12.700000 0.443567
4.355032 12.750000 0.435322
4.355032 12.800000 0.427077
4.355032 12.850000 0.418832
4.355032 12.900000 0.410587
4.355032 12.950000 0.327782
4.355032 13.000000 0.244977
4.355032 13.050000 0.162172
4.355032 13.100000 0.079367
4.355032 13.150000 -0.050518
4.355032 13.200000 -0.180404
4.355032 13.250000 -0.310289
4.327312 8.000000 nan
4.327312 8.050000 nan
4.327312 8.100000 nan
4.327312 8.150000 nan
4.327312 8.200000 nan
4.327312 8.250000 nan
4.327312 8.300000 nan
4.327312 8.350000 nan
4.327312 8.400000 nan
4.327312 8.450000 nan
4.327312 8.500000 nan
4.327312 8.550000 nan
4.327312 8.600000 nan
4.327312 8.650000 nan
4.327312 8.700000 nan
4.327312 8.750000 nan
4.327312 8.800000 nan
4.327312 8.850000 nan
4.327312 8.900000 -10.250798
4.327312 8.950000 -10.048658
4.327312 9.000000 -9.846518
4.327312 9.050000 -9.644378
4.327312 9.100000 -9.442238
4.327312 9.150000 -9.265512
4.327312 9.200000 -9.088785
4.327312 9.250000 -8.912059
4.327312 9.300000 -8.735333
4.327312 9.350000 -8.569871
4.327312 9.400000 -8.404409
4.327312 9.450000 -8.238947
4.327312 9.500000 -8.073486
4.327312 9.550000 -7.914473
4.327312 9.600000 -7.755461
4.327312 9.650000 -7.596449
4.327312 9.700000 -7.437437
4.327312 9.750000 -7.282699
4.327312 9.800000 -7.127962
4.327312 9.850000 -6.973224
4.327312 9.900000 -6.818486
4.327312 9.950000 -6.666838
4.327312 10.000000 -6.515190
4.327312 10.050000 -6.363542
4.327312 10.100000 -6.211894
4.327312 10.150000 -6.062682
4.327312 10.200000 -5.913470
4.327312 10.250000 -5.764258
4.327312 10.300000 -5.615046
4.327312 10.350000 -5.467937
4.327312 10.400000 -5.320828
4.327312 10.450000 -5.173719
4.327312 10.500000 -5.026611
4.327312 10.550000 -4.881488
4.327312 10.600000 -4.736366
4.327312 10.650000 -4.591244
4.327312 10.700000 -4.446122
4.327312 10.750000 -4.303066
4.327312 10.800000 -4.160011
4.327312 10.850000 -4.016956
4.327312 10.900000 -3.873901
4.327312 10.950000 -3.733161
4.327312 11.000000 -3.592420
4.327312 11.050000 -3.451680
4.327312 11.100000 -3.310940
4.327312 11.150000 -3.172915
4.327312 11.200000 -3.034889
4.327312 11.250000 -2.896864
4.327312 11.300000 -2.758839
4.327312 11.350000 -2.624046
4.327312 11.400000 -2.489253
4.327312 11.450000 -2.354460
4.327312 11.500000 -2.219667
4.327312 11.550000 -2.088676
4.327312 11.600000 -1.957685
4.327312 11.650000 -1.826694
4.327312 11.700000 -1.695703
4.327312 11.750000 -1.569064
4.327312 11.800000 -1.442424
4.327312 11.850000 -1.315784
4.327312 11.900000 -1.189144
4.327312 11.950000 -1.067451
4.327312 12.000000 -0.945758
4.327312 12.050000 -0.824065
4.327312 12.100000 -0.702372
4.327312 12.150000 -0.587076
4.327312 12.200000 -0.471780
4.327312 12.250000 -0.356484
4.327312 12.300000 -0.241188
4.327312 12.350000 -0.138678
4.327312 12.400000 -0.036167
4.327312 12.450000 0.066344
4.327312 12.500000 0.168854
4.327312 12.550000 0.234659
4.327312 12.600000 0.300465
4.327312 12.650000 0.366270
4.327312 12.700000 0.432075
4.327312 12.750000 0.422086
4.327312 12.800000 0.412098
4.327312 12.850000 0.402109
4.327312 12.900000 0.392120
4.327312 12.950000 0.308747
4.327312 13.000000 0.225374
4.327312 13.050000 0.142001
4.327312 13.100000 0.058628
4.327312 13.150000 -0.070665
4.327312 13.200000 -0.199958
4.327312 13.250000 -0.329251
4.300019 8.000000 nan
4.300019 8.050000 nan
4.300019 8.100000 nan
4.300019 8.150000 nan
4.300019 8.200000 nan
4.300019 8.250000 nan
4.300019 8.300000 nan
4.300019 8.350000 nan
4.300019 8.400000 nan
4.300019 8.450000 nan
4.300019 8.500000 nan
4.300019 8.550000 nan
4.300019 8.600000 nan
4.300019 8.650000 nan
4.300019 8.700000 nan
4.300019 8.750000 nan
4.300019 8.800000 nan
4.300019 8.850000 nan
4.300019 8.900000 -10.386190
4.300019 8.950000 -10.166173
4.300019 9.000000 -9.946157
4.300019 9.050000 -9.726141
4.300019 9.100000 -9.506124
4.300019 9.150000 -9.324422
4.300019 9.200000 -9.142719
4.300019 9.250000 -8.961016
4.300019 9.300000 -8.779314
4.300019 9.350000 -8.611450
4.300019 9.400000 -8.443585
4.300019 9.450000 -8.275721
4.300019 9.500000 -8.107857
4.300019 9.550000 -7.947399
4.300019 9.600000 -7.786942
4.300019 9.650000 -7.626484
4.300019 9.700000 -7.466026
4.300019 9.750000 -7.310301
4.300019 9.800000 -7.154576
4.300019 9.850000 -6.998852
4.300019 9.900000 -6.843127
4.300019 9.950000 -6.690742
4.300019 10.000000 -6.538357
4.300019 10.050000 -6.385973
4.300019 10.100000 -6.233588
4.300019 10.150000 -6.083787
4.300019 10.200000 -5.933985
4.300019 10.250000 -5.784184
4.300019 10.300000 -5.634383
4.300019 10.350000 -5.486776
4.300019 10.400000 -5.339170
4.300019 10.450000 -5.191563
4.300019 10.500000 -5.043956
4.300019 10.550000 -4.898393
4.300019 10.600000 -4.752830
4.300019 10.650000 -4.607267
4.300019 10.700000 -4.461704
4.300019 10.750000 -4.318243
4.300019 10.800000 -4.174782
4.300019 10.850000 -4.031322
4.300019 10.900000 -3.887861
4.300019 10.950000 -3.746737
4.300019 11.000000 -3.605613
4.300019 11.050000 -3.464488
4.300019 11.100000 -3.323364
4.300019 11.150000 -3.184968
4.300019 11.200000 -3.046572
4.300019 11.250000 -2.908177
4.300019 11.300000 -2.769781
4.300019 11.350000 -2.634628
4.300019 11.400000 -2.499474
4.300019 11.450000 -2.364321
4.300019 11.500000 -2.229168
4.300019 11.550000 -2.097829
4.300019 11.600000 -1.966489
4.300019 11.650000 -1.835150
4.300019 11.700000 -1.703811
4.300019 11.750000 -1.576843
4.300019 11.800000 -1.449874
4.300019 11.850000 -1.322906
4.300019 11.900000 -1.195938
4.300019 11.950000 -1.073960
4.300019 12.000000 -0.951983
4.300019 12.050000 -0.830005
4.300019 12.100000 -0.708028
4.300019 12.150000 -0.592579
4.300019 12.200000 -0.477130
4.300019 12.250000 -0.361681
4.300019 12.300000 -0.246232
4.300019 12.350000 -0.144017
4.300019 12.400000 -0.041801
4.300019 12.450000 0.060414
4.300019 12.500000 0.162629
4.300019 12.550000 0.227078
4.300019 12.600000 0.291527
4.300019 12.650000 0.355976
4.300019 12.700000 0.420425
4.300019 12.750000 0.408753
4.300019 12.800000 0.397080
4.300019 12.850000 0.385407
4.300019 12.900000 0.373735
4.300019 12.950000 0.289883
4.300019 13.000000 0.206031
4.300019 13.050000 0.122179
4.300019 13.100000 0.038327
4.300019 13.150000 -0.090351
4.300019 13.200000 -0.219029
4.300019 13.250000 -0.347707
4.272725 8.000000 nan
4.272725 8.050000 nan
4.272725 8.100000 nan
4.272725 8.150000 nan
4.272725 8.200000 nan
4.272725 8.250000 nan
4.272725 8.300000 nan
4.272725 8.350000 nan
4.272725 8.400000 nan
4.272725 8.450000 nan
4.272725 8.500000 nan
4.272725 8.550000 nan
4.272725 8.600000 nan
4.272725 8.650000 nan
4.272725 8.700000 nan
4.272725 8.750000 nan
4.272725 8.800000 nan
4.272725 8.850000 nan
4.272725 8.900000 -10.521581
4.272725 8.950000 -10.283688
4.272725 9.000000 -10.045796
4.272725 9.050000 -9.807903
4.272725 9.100000 -9.570010
4.272725 9.150000 -9.383331
4.272725 9.200000 -9.196652
4.272725 9.250000 -9.009974
4.272725 9.300000 -8.823295
4.272725 9.350000 -8.653028
4.272725 9.400000 -8.482762
4.272725 9.450000 -8.312495
4.272725 9.500000 -8.142229
4.272725 9.550000 -7.980325
4.272725 9.600000 -7.818422
4.272725 9.650000 -7.656518
4.272725 9.700000 -7.494615
4.272725 9.750000 -7.337903
4.272725 9.800000 -7.181191
4.272725 9.850000 -7.024480
4.272725 9.900000 -6.867768
4.272725 9.950000 -6.714646
4.272725 10.000000 -6.561525
4.272725 10.050000 -6.408403
4.272725 10.100000 -6.255282
4.272725 10.150000 -6.104891
4.272725 10.200000 -5.954501
4.272725 10.250000 -5.804111
4.272725 10.300000 -5.653720
4.272725 10.350000 -5.505616
4.272725 10.400000 -5.357511
4.272725 10.450000 -5.209407
4.272725 10.500000 -5.061302
4.272725 10.550000 -4.915298
4.272725 10.600000 -4.769294
4.272725 10.650000 -4.623290
4.272725 10.700000 -4.477286
4.272725 10.750000 -4.333420
4.272725 10.800000 -4.189554
4.272725 10.850000 -4.045687
4.272725 10.900000 -3.901821
4.272725 10.950000 -3.760313
4.272725 11.000000 -3.618805
4.272725 11.050000 -3.477297
4.272725 11.100000 -3.335788
4.272725 11.150000 -3.197022
4.272725 11.200000 -3.058256
4.272725 11.250000 -2.919489
4.272725 11.300000 -2.780723
4.272725 11.350000 -2.645209
4.272725 11.400000 -2.509696
4.272725 11.450000 -2.374183
4.272725 11.500000 -2.238669
4.272725 11.550000 -2.106981
4.272725 11.600000 -1.975294
4.272725 11.650000 -1.843606
4.272725 11.700000 -1.711918
4.272725 11.750000 -1.584621
4.272725 11.800000 -1.457324
4.272725 11.850000 -1.330028
4.272725 11.900000 -1.202731
4.272725 11.950000 -1.080469
4.272725 12.000000 -0.958207
4.272725 12.050000 -0.835945
4.272725 12.100000 -0.713683
4.272725 12.150000 -0.598081
4.272725 12.200000 -0.482479
4.272725 12.250000 -0.366877
4.272725 12.300000 -0.251275
4.272725 12.350000 -0.149356
4.272725 12.400000 -0.047436
4.272725 12.450000 0.054484
4.272725 12.500000 0.156404
4.272725 12.550000 0.219497
4.272725 12.600000 0.282590
4.272725 12.650000 0.345683
4.272725 12.700000 0.408776
4.272725 12.750000 0.395419
4.272725 12.800000 0.382062
4.272725 12.850000 0.368706
4.272725 12.900000 0.355349
4.272725 12.950000 0.271018
4.272725 13.000000 0.186687
4.272725 13.050000 0.102356
4.272725 13.100000 0.018026
4.272725 13.150000 -0.110037
4.272725 13.200000 -0.238100
4.272725 13.250000 -0.366163
4.272725 13.300000 -0.494225
4.245431 8.000000 nan
4.245431 8.050000 nan
4.245431 8.100000 nan
4.245431 8.150000 nan
4.245431 8.200000 nan
4.245431 8.250000 nan
4.245431 8.300000 nan
4.245431 8.350000 nan
4.245431 8.400000 nan
4.245431 8.450000 nan
4.245431 8.500000 nan
4.245431 8.550000 nan
4.245431 8.600000 nan
4.245431 8.650000 nan
4.245431 8.700000 nan
4.245431 8.750000 nan
4.245431 8.800000 nan
4.245431 8.850000 nan
4.245431 8.900000 -10.656973
4.245431 8.950000 -10.401204
4.245431 9.000000 -10.145435
4.245431 9.050000 -9.889665
4.245431 9.100000 -9.633896
4.245431 9.150000 -9.442241
4.245431 9.200000 -9.250586
4.245431 9.250000 -9.058931
4.245431 9.300000 -8.867276
4.245431 9.350000 -8.694607
4.245431 9.400000 -8.521938
4.245431 9.450000 -8.349270
4.245431 9.500000 -8.176601
4.245431 9.550000 -8.013251
4.245431 9.600000 -7.849902
4.245431 9.650000 -7.686553
4.245431 9.700000 -7.523203
4.245431 9.750000 -7.365505
4.245431 9.800000 -7.207806
4.245431 9.850000 -7.050108
4.245431 9.900000 -6.892409
4.245431 9.950000 -6.738551
4.245431 10.000000 -6.584692
4.245431 10.050000 -6.430834
4.245431 10.100000 -6.276975
4.245431 10.150000 -6.125996
4.245431 10.200000 -5.975016
4.245431 10.250000 -5.824037
4.245431 10.300000 -5.673058
4.245431 10.350000 -5.524455
4.245431 10.400000 -5.375853
4.245431 10.450000 -5.227251
4.245431 10.500000 -5.078648
4.245431 10.550000 -4.932203
4.245431 10.600000 -4.785758
4.245431 10.650000 -4.639313
4.245431 10.700000 -4.492868
4.245431 10.750000 -4.348596
4.245431 10.800000 -4.204325
4.245431 10.850000 -4.060053
4.245431 10.900000 -3.915781
4.245431 10.950000 -3.773889
4.245431 11.000000 -3.631997
4.245431 11.050000 -3.490105
4.245431 11.100000 -3.348213
4.245431 11.150000 -3.209076
4.245431 11.200000 -3.069939
4.245431 11.250000 -2.930802
4.245431 11.300000 -2.791665
4.245431 11.350000 -2.655791
4.245431 11.400000 -2.519918
4.245431 11.450000 -2.384044
4.245431 11.500000 -2.248170
4.245431 11.550000 -2.116134
4.245431 11.600000 -1.984098
4.245431 11.650000 -1.852062
4.245431 11.700000 -1.720026
4.245431 11.750000 -1.592400
4.245431 11.800000 -1.464775
4.245431 11.850000 -1.337149
4.245431 11.900000 -1.209524
4.245431 11.950000 -1.086978
4.245431 12.000000 -0.964431
4.245431 12.050000 -0.841885
4.245431 12.100000 -0.719339
4.245431 12.150000 -0.603584
4.245431 12.200000 -0.487829
4.245431 12.250000 -0.372074
4.245431 12.300000 -0.256319
4.245431 12.350000 -0.154694
4.245431 12.400000 -0.053070
4.245431 12.450000 0.048555
4.245431 12.500000 0.150179
4.245431 12.550000 0.211916
4.245431 12.600000 0.273653
4.245431 12.650000 0.335390
4.245431 12.700000 0.397127
4.245431 12.750000 0.382086
4.245431 12.800000 0.367045
4.245431 12.850000 0.352004
4.245431 12.900000 0.336963
4.245431 12.950000 0.252153
4.245431 13.000000 0.167344
4.245431 13.050000 0.082534
4.245431 13.100000 -0.002276
4.245431 13.150000 -0.129723
4.245431 13.200000 -0.257171
4.245431 13.250000 -0.384619
4.245431 13.300000 -0.512066
4.218557 8.000000 nan
4.218557 8.050000 nan
4.218557 8.100000 nan
4.218557 8.150000 nan
4.218557 8.200000 nan
4.218557 8.250000 nan
4.218557 8.300000 nan
4.218557 8.350000 nan
4.218557 8.400000 nan
4.218557 8.450000 nan
4.218557 8.500000 nan
4.218557 8.550000 nan
4.218557 8.600000 nan
4.218557 8.650000 nan
4.218557 8.700000 nan
4.218557 8.750000 nan
4.218557 8.800000 nan
4.218557 8.850000 nan
4.218557 8.900000 -10.712894
4.218557 8.950000 -10.449325
4.218557 9.000000 -10.185757
4.218557 9.050000 -9.922188
4.218557 9.100000 -9.658619
4.218557 9.150000 -9.465539
4.218557 9.200000 -9.272459
4.218557 9.250000 -9.079379
4.218557 9.300000 -8.886299
4.218557 9.350000 -8.712992
4.218557 9.400000 -8.539685
4.218557 9.450000 -8.366379
4.218557 9.500000 -8.193072
4.218557 9.550000 -8.029331
4.218557 9.600000 -7.865591
4.218557 9.650000 -7.701850
4.218557 9.700000 -7.538110
4.218557 9.750000 -7.380122
4.218557 9.800000 -7.222135
4.218557 9.850000 -7.064148
4.218557 9.900000 -6.906160
4.218557 9.950000 -6.752062
4.218557 10.000000 -6.597963
4.218557 10.050000 -6.443864
4.218557 10.100000 -6.289765
4.218557 10.150000 -6.138567
4.218557 10.200000 -5.987369
4.218557 10.250000 -5.836171
4.218557 10.300000 -5.684973
4.218557 10.350000 -5.536161
4.218557 10.400000 -5.387348
4.218557 10.450000 -5.238536
4.218557 10.500000 -5.089723
4.218557 10.550000 -4.943068
4.218557 10.600000 -4.796413
4.218557 10.650000 -4.649758
4.218557 10.700000 -4.503103
4.218557 10.750000 -4.358617
4.218557 10.800000 -4.214131
4.218557 10.850000 -4.069645
4.218557 10.900000 -3.925159
4.218557 10.950000 -3.783046
4.218557 11.000000 -3.640933
4.218557 11.050000 -3.498820
4.218557 11.100000 -3.356707
4.218557 11.150000 -3.217342
4.218557 11.200000 -3.077977
4.218557 11.250000 -2.938613
4.218557 11.300000 -2.799248
4.218557 11.350000 -2.663142
4.218557 11.400000 -2.527035
4.218557 11.450000 -2.390928
4.218557 11.500000 -2.254822
4.218557 11.550000 -2.122552
4.218557 11.600000 -1.990282
4.218557 11.650000 -1.858012
4.218557 11.700000 -1.725742
4.218557 11.750000 -1.597891
4.218557 11.800000 -1.470041
4.218557 11.850000 -1.342190
4.218557 11.900000 -1.214339
4.218557 11.950000 -1.091603
4.218557 12.000000 -0.968866
4.218557 12.050000 -0.846129
4.218557 12.100000 -0.723393
4.218557 12.150000 -0.607580
4.218557 12.200000 -0.491768
4.218557 12.250000 -0.375956
4.218557 12.300000 -0.260143
4.218557 12.350000 -0.158941
4.218557 12.400000 -0.057739
4.218557 12.450000 0.043462
4.218557 12.500000 0.144664
4.218557 12.550000 0.204918
4.218557 12.600000 0.265172
4.218557 12.650000 0.325425
4.218557 12.700000 0.385679
4.218557 12.750000 0.369016
4.218557 12.800000 0.352354
4.218557 12.850000 0.335691
4.218557 12.900000 0.319029
4.218557 12.950000 0.233905
4.218557 13.000000 0.148780
4.218557 13.050000 0.063656
4.218557 13.100000 -0.021468
4.218557 13.150000 -0.148037
4.218557 13.200000 -0.274605
4.218557 13.250000 -0.401174
4.218557 13.300000 -0.527743
4.191683 8.000000 nan
4.191683 8.050000 nan
4.191683 8.100000 nan
4.191683 8.150000 nan
4.191683 8.200000 nan
4.191683 8.250000 nan
4.191683 8.300000 nan
4.191683 8.350000 nan
4.191683 8.400000 nan
4.191683 8.450000 nan
4.191683 8.500000 nan
4.191683 8.550000 nan
4.191683 8.600000 nan
4.191683 8.650000 nan
4.191683 8.700000 nan
4.191683 8.750000 nan
4.191683 8.800000 nan
4.191683 8.850000 nan
4.191683 8.900000 -10.768815
4.191683 8.950000 -10.497447
4.191683 9.000000 -10.226079
4.191683 9.050000 -9.954711
4.191683 9.100000 -9.683342
4.191683 9.150000 -9.488837
4.191683 9.200000 -9.294332
4.191683 9.250000 -9.099827
4.191683 9.300000 -8.905322
4.191683 9.350000 -8.731377
4.191683 9.400000 -8.557433
4.191683 9.450000 -8.383488
4.191683 9.500000 -8.209543
4.191683 9.550000 -8.045411
4.191683 9.600000 -7.881279
4.191683 9.650000 -7.717148
4.191683 9.700000 -7.553016
4.191683 9.750000 -7.394740
4.191683 9.800000 -7.236464
4.191683 9.850000 -7.078188
4.191683 9.900000 -6.919912
4.191683 9.950000 -6.765572
4.191683 10.000000 -6.611233
4.191683 10.050000 -6.456893
4.191683 10.100000 -6.302554
4.191683 10.150000 -6.151138
4.191683 10.200000 -5.999722
4.191683 10.250000 -5.848305
4.191683 10.300000 -5.696889
4.191683 10.350000 -5.547866
4.191683 10.400000 -5.398843
4.191683 10.450000 -5.249821
4.191683 10.500000 -5.100798
4.191683 10.550000 -4.953933
4.191683 10.600000 -4.807068
4.191683 10.650000 -4.660203
4.191683 10.700000 -4.513338
4.191683 10.750000 -4.368638
4.191683 10.800000 -4.223938
4.191683 10.850000 -4.079237
4.191683 10.900000 -3.934537
4.191683 10.950000 -3.792203
4.191683 11.000000 -3.649869
4.191683 11.050000 -3.507535
4.191683 11.100000 -3.365201
4.191683 11.150000 -3.225609
4.191683 11.200000 -3.086016
4.191683 11.250000 -2.946424
4.191683 11.300000 -2.806831
4.191683 11.350000 -2.670492
4.191683 11.400000 -2.534152
4.191683 11.450000 -2.397813
4.191683 11.500000 -2.261473
4.191683 11.550000 -2.128970
4.191683 11.600000 -1.996466
4.191683 11.650000 -1.863962
4.191683 11.700000 -1.731459
4.191683 11.750000 -1.603383
4.191683 11.800000 -1.475307
4.191683 11.850000 -1.347230
4.191683 11.900000 -1.219154
4.191683 11.950000 -1.096228
4.191683 12.000000 -0.973301
4.191683 12.050000 -0.850374
4.191683 12.100000 -0.727447
4.191683 12.150000 -0.611577
4.191683 12.200000 -0.495707
4.191683 12.250000 -0.379837
4.191683 12.300000 -0.263968
4.191683 12.350000 -0.163188
4.191683 12.400000 -0.062409
4.191683 12.450000 0.038370
4.191683 12.500000 0.139150
4.191683 12.550000 0.197920
4.191683 12.600000 0.256690
4.191683 12.650000 0.315461
4.191683 12.700000 0.374231
4.191683 12.750000 0.355947
4.191683 12.800000 0.337663
4.191683 12.850000 0.319379
4.191683 12.900000 0.301095
4.191683 12.950000 0.215656
4.191683 13.000000 0.130217
4.191683 13.050000 0.044779
4.191683 13.100000 -0.040660
4.191683 13.150000 -0.166350
4.191683 13.200000 -0.292040
4.191683 13.250000 -0.417730
4.191683 13.300000 -0.543419
4.164809 8.000000 nan
4.164809 8.050000 nan
4.164809 8.100000 nan
4.164809 8.150000 nan
4.164809 8.200000 nan
4.164809 8.250000 nan
4.164809 8.300000 nan
4.164809 8.350000 nan
4.164809 8.400000 nan
4.164809 8.450000 nan
4.164809 8.500000 nan
4.164809 8.550000 nan
4.164809 8.600000 nan
4.164809 8.650000 nan
4.164809 8.700000 nan
4.164809 8.750000 nan
4.164809 8.800000 nan
4.164809 8.850000 nan
4.164809 8.900000 nan
4.164809 8.950000 nan
4.164809 9.000000 nan
