#Average black hole accretion rate (BHAR) as a function of halo peak mass (Mpeak) and redshift (z) from Trinity.
#Ref: Zhang et al. (2021)
#z log10(Mpeak)[Msun] log10(BHAR)[Msun]
6.529297 10.600000 -5.643199
6.529297 10.650000 -5.454538
6.529297 10.700000 -5.265878
6.529297 10.750000 -5.079661
6.529297 10.800000 -4.893444
6.529297 10.850000 -4.707227
6.529297 10.900000 -4.521010
6.529297 10.950000 -4.337867
6.529297 11.000000 -4.154724
6.529297 11.050000 -3.971581
6.529297 11.100000 -3.788437
6.529297 11.150000 -3.609076
6.529297 11.200000 -3.429714
6.529297 11.250000 -3.250353
6.529297 11.300000 -3.070991
6.529297 11.350000 -2.896136
6.529297 11.400000 -2.721281
6.529297 11.450000 -2.546426
6.529297 11.500000 -2.371571
6.529297 11.550000 -2.201882
6.529297 11.600000 -2.032193
6.529297 11.650000 -1.862503
6.529297 11.700000 -1.692814
6.529297 11.750000 -1.528813
6.529297 11.800000 -1.364813
6.529297 11.850000 -1.200812
6.529297 11.900000 -1.036811
6.529297 11.950000 -0.878914
6.529297 12.000000 -0.721017
6.529297 12.050000 -0.563120
6.529297 12.100000 -0.405224
6.529297 12.150000 -0.254022
6.529297 12.200000 -0.102821
6.529297 12.250000 0.048380
6.529297 12.300000 0.199581
6.529297 12.350000 0.342147
6.529297 12.400000 0.484713
6.529297 12.450000 0.627279
6.490323 8.000000 -15.762005
6.490323 8.050000 -15.562630
6.490323 8.100000 -15.363256
6.490323 8.150000 -15.164489
6.490323 8.200000 -14.965721
6.490323 8.250000 -14.766954
6.490323 8.300000 -14.568186
6.490323 8.350000 -14.370086
6.490323 8.400000 -14.171985
6.490323 8.450000 -13.973885
6.490323 8.500000 -13.775785
6.490323 8.550000 -13.578374
6.490323 8.600000 -13.380962
6.490323 8.650000 -13.183551
6.490323 8.700000 -12.986140
6.490323 8.750000 -12.789377
6.490323 8.800000 -12.592613
6.490323 8.850000 -12.395850
6.490323 8.900000 -12.199087
6.490323 8.950000 -12.002902
6.490323 9.000000 -11.806717
6.490323 9.050000 -11.610532
6.490323 9.100000 -11.414346
6.490323 9.150000 -11.218717
6.490323 9.200000 -11.023088
6.490323 9.250000 -10.827458
6.490323 9.300000 -10.631829
6.490323 9.350000 -10.436811
6.490323 9.400000 -10.241792
6.490323 9.450000 -10.046774
6.490323 9.500000 -9.851755
6.490323 9.550000 -9.657433
6.490323 9.600000 -9.463112
6.490323 9.650000 -9.268790
6.490323 9.700000 -9.074468
6.490323 9.750000 -8.880942
6.490323 9.800000 -8.687416
6.490323 9.850000 -8.493890
6.490323 9.900000 -8.300364
6.490323 9.950000 -8.107795
6.490323 10.000000 -7.915226
6.490323 10.050000 -7.722658
6.490323 10.100000 -7.530089
6.490323 10.150000 -7.338703
6.490323 10.200000 -7.147318
6.490323 10.250000 -6.955932
6.490323 10.300000 -6.764547
6.490323 10.350000 -6.574655
6.490323 10.400000 -6.384763
6.490323 10.450000 -6.194871
6.490323 10.500000 -6.004979
6.490323 10.550000 -5.816993
6.490323 10.600000 -5.629007
6.490323 10.650000 -5.441020
6.490323 10.700000 -5.253034
6.490323 10.750000 -5.067475
6.490323 10.800000 -4.881915
6.490323 10.850000 -4.696355
6.490323 10.900000 -4.510796
6.490323 10.950000 -4.328290
6.490323 11.000000 -4.145784
6.490323 11.050000 -3.963278
6.490323 11.100000 -3.780772
6.490323 11.150000 -3.602024
6.490323 11.200000 -3.423276
6.490323 11.250000 -3.244528
6.490323 11.300000 -3.065780
6.490323 11.350000 -2.891512
6.490323 11.400000 -2.717244
6.490323 11.450000 -2.542976
6.490323 11.500000 -2.368708
6.490323 11.550000 -2.199579
6.490323 11.600000 -2.030449
6.490323 11.650000 -1.861319
6.490323 11.700000 -1.692189
6.490323 11.750000 -1.528723
6.490323 11.800000 -1.365256
6.490323 11.850000 -1.201789
6.490323 11.900000 -1.038322
6.490323 11.950000 -0.880944
6.490323 12.000000 -0.723566
6.490323 12.050000 -0.566188
6.490323 12.100000 -0.408810
6.490323 12.150000 -0.258145
6.490323 12.200000 -0.107479
6.490323 12.250000 0.043186
6.490323 12.300000 0.193852
6.490323 12.350000 0.335791
6.490323 12.400000 0.477731
6.490323 12.450000 0.619670
6.451947 8.000000 -15.715417
6.451947 8.050000 -15.516751
6.451947 8.100000 -15.318084
6.451947 8.150000 -15.120030
6.451947 8.200000 -14.921975
6.451947 8.250000 -14.723921
6.451947 8.300000 -14.525867
6.451947 8.350000 -14.328486
6.451947 8.400000 -14.131106
6.451947 8.450000 -13.933725
6.451947 8.500000 -13.736344
6.451947 8.550000 -13.539658
6.451947 8.600000 -13.342972
6.451947 8.650000 -13.146286
6.451947 8.700000 -12.949599
6.451947 8.750000 -12.753565
6.451947 8.800000 -12.557531
6.451947 8.850000 -12.361497
6.451947 8.900000 -12.165462
6.451947 8.950000 -11.970008
6.451947 9.000000 -11.774554
6.451947 9.050000 -11.579100
6.451947 9.100000 -11.383646
6.451947 9.150000 -11.188748
6.451947 9.200000 -10.993850
6.451947 9.250000 -10.798952
6.451947 9.300000 -10.604054
6.451947 9.350000 -10.409765
6.451947 9.400000 -10.215476
6.451947 9.450000 -10.021187
6.451947 9.500000 -9.826898
6.451947 9.550000 -9.633302
6.451947 9.600000 -9.439706
6.451947 9.650000 -9.246110
6.451947 9.700000 -9.052515
6.451947 9.750000 -8.859709
6.451947 9.800000 -8.666902
6.451947 9.850000 -8.474096
6.451947 9.900000 -8.281290
6.451947 9.950000 -8.089432
6.451947 10.000000 -7.897575
6.451947 10.050000 -7.705717
6.451947 10.100000 -7.513859
6.451947 10.150000 -7.323172
6.451947 10.200000 -7.132485
6.451947 10.250000 -6.941798
6.451947 10.300000 -6.751111
6.451947 10.350000 -6.561901
6.451947 10.400000 -6.372691
6.451947 10.450000 -6.183481
6.451947 10.500000 -5.994270
6.451947 10.550000 -5.806945
6.451947 10.600000 -5.619619
6.451947 10.650000 -5.432293
6.451947 10.700000 -5.244967
6.451947 10.750000 -5.060041
6.451947 10.800000 -4.875115
6.451947 10.850000 -4.690189
6.451947 10.900000 -4.505263
6.451947 10.950000 -4.323358
6.451947 11.000000 -4.141453
6.451947 11.050000 -3.959548
6.451947 11.100000 -3.777643
6.451947 11.150000 -3.599459
6.451947 11.200000 -3.421274
6.451947 11.250000 -3.243090
6.451947 11.300000 -3.064905
6.451947 11.350000 -2.891160
6.451947 11.400000 -2.717415
6.451947 11.450000 -2.543670
6.451947 11.500000 -2.369924
6.451947 11.550000 -2.201276
6.451947 11.600000 -2.032627
6.451947 11.650000 -1.863978
6.451947 11.700000 -1.695330
6.451947 11.750000 -1.532307
6.451947 11.800000 -1.369285
6.451947 11.850000 -1.206263
6.451947 11.900000 -1.043240
6.451947 11.950000 -0.886284
6.451947 12.000000 -0.729329
6.451947 12.050000 -0.572373
6.451947 12.100000 -0.415417
6.451947 12.150000 -0.265191
6.451947 12.200000 -0.114965
6.451947 12.250000 0.035261
6.451947 12.300000 0.185487
6.451947 12.350000 0.326889
6.451947 12.400000 0.468291
6.451947 12.450000 0.609692
6.413572 8.000000 -15.668830
6.413572 8.050000 -15.470871
6.413572 8.100000 -15.272911
6.413572 8.150000 -15.075570
6.413572 8.200000 -14.878230
6.413572 8.250000 -14.680889
6.413572 8.300000 -14.483548
6.413572 8.350000 -14.286887
6.413572 8.400000 -14.090226
6.413572 8.450000 -13.893565
6.413572 8.500000 -13.696904
6.413572 8.550000 -13.500943
6.413572 8.600000 -13.304981
6.413572 8.650000 -13.109020
6.413572 8.700000 -12.913059
6.413572 8.750000 -12.717754
6.413572 8.800000 -12.522448
6.413572 8.850000 -12.327143
6.413572 8.900000 -12.131838
6.413572 8.950000 -11.937115
6.413572 9.000000 -11.742392
6.413572 9.050000 -11.547669
6.413572 9.100000 -11.352946
6.413572 9.150000 -11.158779
6.413572 9.200000 -10.964612
6.413572 9.250000 -10.770445
6.413572 9.300000 -10.576278
6.413572 9.350000 -10.382719
6.413572 9.400000 -10.189160
6.413572 9.450000 -9.995600
6.413572 9.500000 -9.802041
6.413572 9.550000 -9.609171
6.413572 9.600000 -9.416301
6.413572 9.650000 -9.223431
6.413572 9.700000 -9.030561
6.413572 9.750000 -8.838475
6.413572 9.800000 -8.646389
6.413572 9.850000 -8.454303
6.413572 9.900000 -8.262217
6.413572 9.950000 -8.071070
6.413572 10.000000 -7.879923
6.413572 10.050000 -7.688776
6.413572 10.100000 -7.497629
6.413572 10.150000 -7.307641
6.413572 10.200000 -7.117652
6.413572 10.250000 -6.927663
6.413572 10.300000 -6.737674
6.413572 10.350000 -6.549146
6.413572 10.400000 -6.360618
6.413572 10.450000 -6.172090
6.413572 10.500000 -5.983562
6.413572 10.550000 -5.796896
6.413572 10.600000 -5.610231
6.413572 10.650000 -5.423565
6.413572 10.700000 -5.236900
6.413572 10.750000 -5.052607
6.413572 10.800000 -4.868315
6.413572 10.850000 -4.684022
6.413572 10.900000 -4.499729
6.413572 10.950000 -4.318426
6.413572 11.000000 -4.137122
6.413572 11.050000 -3.955818
6.413572 11.100000 -3.774514
6.413572 11.150000 -3.596894
6.413572 11.200000 -3.419273
6.413572 11.250000 -3.241652
6.413572 11.300000 -3.064031
6.413572 11.350000 -2.890809
6.413572 11.400000 -2.717586
6.413572 11.450000 -2.544363
6.413572 11.500000 -2.371140
6.413572 11.550000 -2.202973
6.413572 11.600000 -2.034805
6.413572 11.650000 -1.866638
6.413572 11.700000 -1.698470
6.413572 11.750000 -1.535892
6.413572 11.800000 -1.373314
6.413572 11.850000 -1.210736
6.413572 11.900000 -1.048158
6.413572 11.950000 -0.891625
6.413572 12.000000 -0.735091
6.413572 12.050000 -0.578557
6.413572 12.100000 -0.422024
6.413572 12.150000 -0.272237
6.413572 12.200000 -0.122451
6.413572 12.250000 0.027335
6.413572 12.300000 0.177122
6.413572 12.350000 0.317986
6.413572 12.400000 0.458850
6.413572 12.450000 0.599714
6.375197 8.000000 -15.622243
6.375197 8.050000 -15.424991
6.375197 8.100000 -15.227738
6.375197 8.150000 -15.031111
6.375197 8.200000 -14.834484
6.375197 8.250000 -14.637857
6.375197 8.300000 -14.441230
6.375197 8.350000 -14.245288
6.375197 8.400000 -14.049346
6.375197 8.450000 -13.853405
6.375197 8.500000 -13.657463
6.375197 8.550000 -13.462227
6.375197 8.600000 -13.266991
6.375197 8.650000 -13.071755
6.375197 8.700000 -12.876518
6.375197 8.750000 -12.681942
6.375197 8.800000 -12.487366
6.375197 8.850000 -12.292789
6.375197 8.900000 -12.098213
6.375197 8.950000 -11.904221
6.375197 9.000000 -11.710229
6.375197 9.050000 -11.516238
6.375197 9.100000 -11.322246
6.375197 9.150000 -11.128810
6.375197 9.200000 -10.935374
6.375197 9.250000 -10.741939
6.375197 9.300000 -10.548503
6.375197 9.350000 -10.355673
6.375197 9.400000 -10.162843
6.375197 9.450000 -9.970014
6.375197 9.500000 -9.777184
6.375197 9.550000 -9.585040
6.375197 9.600000 -9.392896
6.375197 9.650000 -9.200752
6.375197 9.700000 -9.008608
6.375197 9.750000 -8.817242
6.375197 9.800000 -8.625875
6.375197 9.850000 -8.434509
6.375197 9.900000 -8.243143
6.375197 9.950000 -8.052707
6.375197 10.000000 -7.862271
6.375197 10.050000 -7.671835
6.375197 10.100000 -7.481400
6.375197 10.150000 -7.292109
6.375197 10.200000 -7.102819
6.375197 10.250000 -6.913528
6.375197 10.300000 -6.724238
6.375197 10.350000 -6.536392
6.375197 10.400000 -6.348545
6.375197 10.450000 -6.160699
6.375197 10.500000 -5.972853
6.375197 10.550000 -5.786848
6.375197 10.600000 -5.600843
6.375197 10.650000 -5.414837
6.375197 10.700000 -5.228832
6.375197 10.750000 -5.045173
6.375197 10.800000 -4.861514
6.375197 10.850000 -4.677855
6.375197 10.900000 -4.494196
6.375197 10.950000 -4.313494
6.375197 11.000000 -4.132791
6.375197 11.050000 -3.952088
6.375197 11.100000 -3.771386
6.375197 11.150000 -3.594329
6.375197 11.200000 -3.417271
6.375197 11.250000 -3.240214
6.375197 11.300000 -3.063157
6.375197 11.350000 -2.890457
6.375197 11.400000 -2.717757
6.375197 11.450000 -2.545056
6.375197 11.500000 -2.372356
6.375197 11.550000 -2.204670
6.375197 11.600000 -2.036983
6.375197 11.650000 -1.869297
6.375197 11.700000 -1.701610
6.375197 11.750000 -1.539477
6.375197 11.800000 -1.377343
6.375197 11.850000 -1.215210
6.375197 11.900000 -1.053076
6.375197 11.950000 -0.896965
6.375197 12.000000 -0.740853
6.375197 12.050000 -0.584742
6.375197 12.100000 -0.428631
6.375197 12.150000 -0.279284
6.375197 12.200000 -0.129937
6.375197 12.250000 0.019410
6.375197 12.300000 0.168757
6.375197 12.350000 0.309083
6.375197 12.400000 0.449410
6.375197 12.450000 0.589736
6.375197 12.500000 0.730063
6.337411 8.000000 -15.579302
6.337411 8.050000 -15.382740
6.337411 8.100000 -15.186178
6.337411 8.150000 -14.990248
6.337411 8.200000 -14.794318
6.337411 8.250000 -14.598388
6.337411 8.300000 -14.402458
6.337411 8.350000 -14.207220
6.337411 8.400000 -14.011981
6.337411 8.450000 -13.816743
6.337411 8.500000 -13.621505
6.337411 8.550000 -13.426978
6.337411 8.600000 -13.232450
6.337411 8.650000 -13.037923
6.337411 8.700000 -12.843396
6.337411 8.750000 -12.649532
6.337411 8.800000 -12.455669
6.337411 8.850000 -12.261805
6.337411 8.900000 -12.067941
6.337411 8.950000 -11.874664
6.337411 9.000000 -11.681386
6.337411 9.050000 -11.488108
6.337411 9.100000 -11.294831
6.337411 9.150000 -11.102108
6.337411 9.200000 -10.909386
6.337411 9.250000 -10.716664
6.337411 9.300000 -10.523941
6.337411 9.350000 -10.331822
6.337411 9.400000 -10.139702
6.337411 9.450000 -9.947582
6.337411 9.500000 -9.755462
6.337411 9.550000 -9.564023
6.337411 9.600000 -9.372584
6.337411 9.650000 -9.181144
6.337411 9.700000 -8.989705
6.337411 9.750000 -8.799035
6.337411 9.800000 -8.608365
6.337411 9.850000 -8.417695
6.337411 9.900000 -8.227025
6.337411 9.950000 -8.037274
6.337411 10.000000 -7.847522
6.337411 10.050000 -7.657771
6.337411 10.100000 -7.468019
6.337411 10.150000 -7.279397
6.337411 10.200000 -7.090775
6.337411 10.250000 -6.902153
6.337411 10.300000 -6.713532
6.337411 10.350000 -6.526333
6.337411 10.400000 -6.339135
6.337411 10.450000 -6.151936
6.337411 10.500000 -5.964738
6.337411 10.550000 -5.779355
6.337411 10.600000 -5.593972
6.337411 10.650000 -5.408589
6.337411 10.700000 -5.223206
6.337411 10.750000 -5.040137
6.337411 10.800000 -4.857069
6.337411 10.850000 -4.674000
6.337411 10.900000 -4.490931
6.337411 10.950000 -4.310782
6.337411 11.000000 -4.130632
6.337411 11.050000 -3.950483
6.337411 11.100000 -3.770333
6.337411 11.150000 -3.593787
6.337411 11.200000 -3.417241
6.337411 11.250000 -3.240694
6.337411 11.300000 -3.064148
6.337411 11.350000 -2.891914
6.337411 11.400000 -2.719680
6.337411 11.450000 -2.547446
6.337411 11.500000 -2.375212
6.337411 11.550000 -2.207948
6.337411 11.600000 -2.040684
6.337411 11.650000 -1.873420
6.337411 11.700000 -1.706157
6.337411 11.750000 -1.544409
6.337411 11.800000 -1.382661
6.337411 11.850000 -1.220913
6.337411 11.900000 -1.059165
6.337411 11.950000 -0.903420
6.337411 12.000000 -0.747674
6.337411 12.050000 -0.591929
6.337411 12.100000 -0.436183
6.337411 12.150000 -0.287226
6.337411 12.200000 -0.138270
6.337411 12.250000 0.010687
6.337411 12.300000 0.159644
6.337411 12.350000 0.299470
6.337411 12.400000 0.439295
6.337411 12.450000 0.579121
6.337411 12.500000 0.718946
6.299626 8.000000 -15.536361
6.299626 8.050000 -15.340489
6.299626 8.100000 -15.144617
6.299626 8.150000 -14.949384
6.299626 8.200000 -14.754151
6.299626 8.250000 -14.558919
6.299626 8.300000 -14.363686
6.299626 8.350000 -14.169151
6.299626 8.400000 -13.974616
6.299626 8.450000 -13.780081
6.299626 8.500000 -13.585547
6.299626 8.550000 -13.391728
6.299626 8.600000 -13.197910
6.299626 8.650000 -13.004091
6.299626 8.700000 -12.810273
6.299626 8.750000 -12.617122
6.299626 8.800000 -12.423971
6.299626 8.850000 -12.230820
6.299626 8.900000 -12.037670
6.299626 8.950000 -11.845106
6.299626 9.000000 -11.652543
6.299626 9.050000 -11.459979
6.299626 9.100000 -11.267416
6.299626 9.150000 -11.075407
6.299626 9.200000 -10.883398
6.299626 9.250000 -10.691388
6.299626 9.300000 -10.499379
6.299626 9.350000 -10.307970
6.299626 9.400000 -10.116560
6.299626 9.450000 -9.925150
6.299626 9.500000 -9.733741
6.299626 9.550000 -9.543006
6.299626 9.600000 -9.352271
6.299626 9.650000 -9.161537
6.299626 9.700000 -8.970802
6.299626 9.750000 -8.780828
6.299626 9.800000 -8.590855
6.299626 9.850000 -8.400881
6.299626 9.900000 -8.210907
6.299626 9.950000 -8.021840
6.299626 10.000000 -7.832773
6.299626 10.050000 -7.643706
6.299626 10.100000 -7.454639
6.299626 10.150000 -7.266685
6.299626 10.200000 -7.078732
6.299626 10.250000 -6.890778
6.299626 10.300000 -6.702825
6.299626 10.350000 -6.516275
6.299626 10.400000 -6.329724
6.299626 10.450000 -6.143174
6.299626 10.500000 -5.956623
6.299626 10.550000 -5.771862
6.299626 10.600000 -5.587101
6.299626 10.650000 -5.402340
6.299626 10.700000 -5.217579
6.299626 10.750000 -5.035101
6.299626 10.800000 -4.852623
6.299626 10.850000 -4.670145
6.299626 10.900000 -4.487666
6.299626 10.950000 -4.308070
6.299626 11.000000 -4.128473
6.299626 11.050000 -3.948877
6.299626 11.100000 -3.769280
6.299626 11.150000 -3.593245
6.299626 11.200000 -3.417210
6.299626 11.250000 -3.241175
6.299626 11.300000 -3.065139
6.299626 11.350000 -2.893372
6.299626 11.400000 -2.721604
6.299626 11.450000 -2.549836
6.299626 11.500000 -2.378069
6.299626 11.550000 -2.211227
6.299626 11.600000 -2.044386
6.299626 11.650000 -1.877544
6.299626 11.700000 -1.710703
6.299626 11.750000 -1.549340
6.299626 11.800000 -1.387978
6.299626 11.850000 -1.226616
6.299626 11.900000 -1.065254
6.299626 11.950000 -0.909874
6.299626 12.000000 -0.754495
6.299626 12.050000 -0.599115
6.299626 12.100000 -0.443736
6.299626 12.150000 -0.295169
6.299626 12.200000 -0.146602
6.299626 12.250000 0.001964
6.299626 12.300000 0.150531
6.299626 12.350000 0.289856
6.299626 12.400000 0.429180
6.299626 12.450000 0.568505
6.299626 12.500000 0.707830
6.261840 8.000000 -15.493419
6.261840 8.050000 -15.298238
6.261840 8.100000 -15.103057
6.261840 8.150000 -14.908521
6.261840 8.200000 -14.713985
6.261840 8.250000 -14.519449
6.261840 8.300000 -14.324914
6.261840 8.350000 -14.131082
6.261840 8.400000 -13.937251
6.261840 8.450000 -13.743420
6.261840 8.500000 -13.549588
6.261840 8.550000 -13.356479
6.261840 8.600000 -13.163369
6.261840 8.650000 -12.970260
6.261840 8.700000 -12.777150
6.261840 8.750000 -12.584712
6.261840 8.800000 -12.392274
6.261840 8.850000 -12.199836
6.261840 8.900000 -12.007398
6.261840 8.950000 -11.815549
6.261840 9.000000 -11.623699
6.261840 9.050000 -11.431850
6.261840 9.100000 -11.240001
6.261840 9.150000 -11.048705
6.261840 9.200000 -10.857409
6.261840 9.250000 -10.666113
6.261840 9.300000 -10.474817
6.261840 9.350000 -10.284118
6.261840 9.400000 -10.093418
6.261840 9.450000 -9.902719
6.261840 9.500000 -9.712019
6.261840 9.550000 -9.521989
6.261840 9.600000 -9.331959
6.261840 9.650000 -9.141929
6.261840 9.700000 -8.951899
6.261840 9.750000 -8.762622
6.261840 9.800000 -8.573344
6.261840 9.850000 -8.384067
6.261840 9.900000 -8.194790
6.261840 9.950000 -8.006407
6.261840 10.000000 -7.818024
6.261840 10.050000 -7.629641
6.261840 10.100000 -7.441258
6.261840 10.150000 -7.253973
6.261840 10.200000 -7.066688
6.261840 10.250000 -6.879403
6.261840 10.300000 -6.692119
6.261840 10.350000 -6.506216
6.261840 10.400000 -6.320314
6.261840 10.450000 -6.134411
6.261840 10.500000 -5.948509
6.261840 10.550000 -5.764370
6.261840 10.600000 -5.580231
6.261840 10.650000 -5.396092
6.261840 10.700000 -5.211953
6.261840 10.750000 -5.030065
6.261840 10.800000 -4.848177
6.261840 10.850000 -4.666289
6.261840 10.900000 -4.484401
6.261840 10.950000 -4.305358
6.261840 11.000000 -4.126314
6.261840 11.050000 -3.947271
6.261840 11.100000 -3.768228
6.261840 11.150000 -3.592703
6.261840 11.200000 -3.417179
6.261840 11.250000 -3.241655
6.261840 11.300000 -3.066130
6.261840 11.350000 -2.894829
6.261840 11.400000 -2.723528
6.261840 11.450000 -2.552226
6.261840 11.500000 -2.380925
6.261840 11.550000 -2.214506
6.261840 11.600000 -2.048087
6.261840 11.650000 -1.881668
6.261840 11.700000 -1.715249
6.261840 11.750000 -1.554272
6.261840 11.800000 -1.393296
6.261840 11.850000 -1.232319
6.261840 11.900000 -1.071342
6.261840 11.950000 -0.916329
6.261840 12.000000 -0.761315
6.261840 12.050000 -0.606302
6.261840 12.100000 -0.451288
6.261840 12.150000 -0.303112
6.261840 12.200000 -0.154935
6.261840 12.250000 -0.006758
6.261840 12.300000 0.141418
6.261840 12.350000 0.280242
6.261840 12.400000 0.419066
6.261840 12.450000 0.557889
6.261840 12.500000 0.696713
6.224635 8.000000 -15.453866
6.224635 8.050000 -15.259361
6.224635 8.100000 -15.064855
6.224635 8.150000 -14.871002
6.224635 8.200000 -14.677149
6.224635 8.250000 -14.483296
6.224635 8.300000 -14.289443
6.224635 8.350000 -14.096300
6.224635 8.400000 -13.903158
6.224635 8.450000 -13.710016
6.224635 8.500000 -13.516873
6.224635 8.550000 -13.324458
6.224635 8.600000 -13.132043
6.224635 8.650000 -12.939628
6.224635 8.700000 -12.747213
6.224635 8.750000 -12.555473
6.224635 8.800000 -12.363733
6.224635 8.850000 -12.171993
6.224635 8.900000 -11.980253
6.224635 8.950000 -11.789102
6.224635 9.000000 -11.597952
6.224635 9.050000 -11.406801
6.224635 9.100000 -11.215651
6.224635 9.150000 -11.025051
6.224635 9.200000 -10.834452
6.224635 9.250000 -10.643852
6.224635 9.300000 -10.453253
6.224635 9.350000 -10.263245
6.224635 9.400000 -10.073238
6.224635 9.450000 -9.883230
6.224635 9.500000 -9.693222
6.224635 9.550000 -9.503876
6.224635 9.600000 -9.314530
6.224635 9.650000 -9.125184
6.224635 9.700000 -8.935839
6.224635 9.750000 -8.747235
6.224635 9.800000 -8.558631
6.224635 9.850000 -8.370026
6.224635 9.900000 -8.181422
6.224635 9.950000 -7.993698
6.224635 10.000000 -7.805973
6.224635 10.050000 -7.618249
6.224635 10.100000 -7.430524
6.224635 10.150000 -7.243878
6.224635 10.200000 -7.057232
6.224635 10.250000 -6.870587
6.224635 10.300000 -6.683941
6.224635 10.350000 -6.498653
6.224635 10.400000 -6.313365
6.224635 10.450000 -6.128077
6.224635 10.500000 -5.942789
6.224635 10.550000 -5.759234
6.224635 10.600000 -5.575679
6.224635 10.650000 -5.392124
6.224635 10.700000 -5.208569
6.224635 10.750000 -5.027228
6.224635 10.800000 -4.845888
6.224635 10.850000 -4.664548
6.224635 10.900000 -4.483208
6.224635 10.950000 -4.304670
6.224635 11.000000 -4.126132
6.224635 11.050000 -3.947595
6.224635 11.100000 -3.769057
6.224635 11.150000 -3.593992
6.224635 11.200000 -3.418927
6.224635 11.250000 -3.243862
6.224635 11.300000 -3.068797
6.224635 11.350000 -2.897907
6.224635 11.400000 -2.727017
6.224635 11.450000 -2.556127
6.224635 11.500000 -2.385237
6.224635 11.550000 -2.219184
6.224635 11.600000 -2.053131
6.224635 11.650000 -1.887078
6.224635 11.700000 -1.721025
6.224635 11.750000 -1.560378
6.224635 11.800000 -1.399730
6.224635 11.850000 -1.239083
6.224635 11.900000 -1.078436
6.224635 11.950000 -0.923735
6.224635 12.000000 -0.769034
6.224635 12.050000 -0.614333
6.224635 12.100000 -0.459632
6.224635 12.150000 -0.311800
6.224635 12.200000 -0.163967
6.224635 12.250000 -0.016134
6.224635 12.300000 0.131698
6.224635 12.350000 0.270054
6.224635 12.400000 0.408410
6.224635 12.450000 0.546766
6.224635 12.500000 0.685122
6.224635 12.550000 0.806692
6.187430 8.000000 -15.414314
6.187430 8.050000 -15.220484
6.187430 8.100000 -15.026654
6.187430 8.150000 -14.833483
6.187430 8.200000 -14.640313
6.187430 8.250000 -14.447142
6.187430 8.300000 -14.253972
6.187430 8.350000 -14.061519
6.187430 8.400000 -13.869065
6.187430 8.450000 -13.676612
6.187430 8.500000 -13.484159
6.187430 8.550000 -13.292438
6.187430 8.600000 -13.100718
6.187430 8.650000 -12.908997
6.187430 8.700000 -12.717277
6.187430 8.750000 -12.526235
6.187430 8.800000 -12.335192
6.187430 8.850000 -12.144150
6.187430 8.900000 -11.953108
6.187430 8.950000 -11.762656
6.187430 9.000000 -11.572204
6.187430 9.050000 -11.381752
6.187430 9.100000 -11.191300
6.187430 9.150000 -11.001397
6.187430 9.200000 -10.811495
6.187430 9.250000 -10.621592
6.187430 9.300000 -10.431689
6.187430 9.350000 -10.242373
6.187430 9.400000 -10.053057
6.187430 9.450000 -9.863741
6.187430 9.500000 -9.674425
6.187430 9.550000 -9.485763
6.187430 9.600000 -9.297101
6.187430 9.650000 -9.108440
6.187430 9.700000 -8.919778
6.187430 9.750000 -8.731847
6.187430 9.800000 -8.543917
6.187430 9.850000 -8.355986
6.187430 9.900000 -8.168055
6.187430 9.950000 -7.980989
6.187430 10.000000 -7.793923
6.187430 10.050000 -7.606857
6.187430 10.100000 -7.419790
6.187430 10.150000 -7.233783
6.187430 10.200000 -7.047777
6.187430 10.250000 -6.861770
6.187430 10.300000 -6.675763
6.187430 10.350000 -6.491089
6.187430 10.400000 -6.306416
6.187430 10.450000 -6.121742
6.187430 10.500000 -5.937068
6.187430 10.550000 -5.754097
6.187430 10.600000 -5.571126
6.187430 10.650000 -5.388155
6.187430 10.700000 -5.205184
6.187430 10.750000 -5.024392
6.187430 10.800000 -4.843599
6.187430 10.850000 -4.662807
6.187430 10.900000 -4.482014
6.187430 10.950000 -4.303982
6.187430 11.000000 -4.125950
6.187430 11.050000 -3.947918
6.187430 11.100000 -3.769886
6.187430 11.150000 -3.595281
6.187430 11.200000 -3.420675
6.187430 11.250000 -3.246070
6.187430 11.300000 -3.071464
6.187430 11.350000 -2.900986
6.187430 11.400000 -2.730507
6.187430 11.450000 -2.560029
6.187430 11.500000 -2.389550
6.187430 11.550000 -2.223863
6.187430 11.600000 -2.058176
6.187430 11.650000 -1.892489
6.187430 11.700000 -1.726801
6.187430 11.750000 -1.566483
6.187430 11.800000 -1.406165
6.187430 11.850000 -1.245847
6.187430 11.900000 -1.085529
6.187430 11.950000 -0.931141
6.187430 12.000000 -0.776753
6.187430 12.050000 -0.622365
6.187430 12.100000 -0.467977
6.187430 12.150000 -0.320488
6.187430 12.200000 -0.172999
6.187430 12.250000 -0.025511
6.187430 12.300000 0.121978
6.187430 12.350000 0.259866
6.187430 12.400000 0.397754
6.187430 12.450000 0.535642
6.187430 12.500000 0.673530
6.187430 12.550000 0.794360
6.150226 8.000000 -15.374761
6.150226 8.050000 -15.181607
6.150226 8.100000 -14.988453
6.150226 8.150000 -14.795965
6.150226 8.200000 -14.603477
6.150226 8.250000 -14.410989
6.150226 8.300000 -14.218501
6.150226 8.350000 -14.026737
6.150226 8.400000 -13.834972
6.150226 8.450000 -13.643208
6.150226 8.500000 -13.451444
6.150226 8.550000 -13.260418
6.150226 8.600000 -13.069392
6.150226 8.650000 -12.878366
6.150226 8.700000 -12.687340
6.150226 8.750000 -12.496996
