#Average black hole accretion rate (BHAR) as a function of halo peak mass (Mpeak) and redshift (z) from Trinity,
#with the "instant mergers" assumption.
#Ref: Zhang et al. (2021)
#z log10(Mpeak)[Msun] log10(BHAR)[Msun]
1.258911 11.800000 -1.894905
1.258911 11.850000 -1.772719
1.258911 11.900000 -1.679041
1.258911 11.950000 -1.585363
1.258911 12.000000 -1.520519
1.258911 12.050000 -1.455675
1.258911 12.100000 -1.416245
1.258911 12.150000 -1.376815
1.258911 12.200000 -1.357747
1.258911 12.250000 -1.338680
1.258911 12.300000 -1.335330
1.258911 12.350000 -1.331981
1.258911 12.400000 -1.341172
1.258911 12.450000 -1.350363
1.258911 12.500000 -1.370578
1.258911 12.550000 -1.390792
1.258911 12.600000 -1.422025
1.258911 12.650000 -1.453258
1.258911 12.700000 -1.497781
1.258911 12.750000 -1.542305
1.258911 12.800000 -1.606427
1.258911 12.850000 -1.670550
1.258911 12.900000 -1.773154
1.258911 12.950000 -1.875759
1.258911 13.000000 -2.112237
1.258911 13.050000 -2.348715
1.258911 13.100000 -5.966090
1.258911 13.150000 -9.583464
1.258911 13.200000 -9.578293
1.258911 13.250000 -9.573122
1.258911 13.300000 -9.554940
1.258911 13.350000 -9.536757
1.258911 13.400000 -9.506886
1.258911 13.450000 -9.477016
1.258911 13.500000 -9.438062
1.258911 13.550000 -9.399109
1.258911 13.600000 -9.354112
1.258911 13.650000 -9.309115
1.258911 13.700000 -9.260435
1.258911 13.750000 -9.211755
1.258911 13.800000 -9.161207
1.258911 13.850000 -9.110659
1.258911 13.900000 -9.059357
1.258911 13.950000 -9.008055
1.258911 14.000000 -8.956614
1.258911 14.050000 -8.905173
1.258911 14.100000 -8.854020
1.258911 14.150000 -8.802868
1.258911 14.200000 -8.752130
1.258911 14.250000 -8.701391
1.258911 14.300000 -8.651182
1.258911 14.350000 -8.600973
1.258911 14.400000 -8.551306
1.258911 14.450000 -8.501639
1.258911 14.500000 -8.452465
1.258911 14.550000 -8.403291
1.258911 14.600000 -8.354612
1.258911 14.650000 -8.305934
1.258911 14.700000 -8.257648
1.258911 14.750000 -8.209362
1.251465 8.000000 -12.257979
1.251465 8.050000 -12.140061
1.251465 8.100000 -12.023061
1.251465 8.150000 -11.906061
1.251465 8.200000 -11.789855
1.251465 8.250000 -11.673649
1.251465 8.300000 -11.558195
1.251465 8.350000 -11.442742
1.251465 8.400000 -11.328042
1.251465 8.450000 -11.213343
1.251465 8.500000 -11.099400
1.251465 8.550000 -10.985457
1.251465 8.600000 -10.872263
1.251465 8.650000 -10.759069
1.251465 8.700000 -10.646600
1.251465 8.750000 -10.534132
1.251465 8.800000 -10.422327
1.251465 8.850000 -10.310522
1.251465 8.900000 -10.199298
1.251465 8.950000 -10.088074
1.251465 9.000000 -9.977315
1.251465 9.050000 -9.866557
1.251465 9.100000 -9.756125
1.251465 9.150000 -9.645692
1.251465 9.200000 -9.535432
1.251465 9.250000 -9.425172
1.251465 9.300000 -9.314896
1.251465 9.350000 -9.204619
1.251465 9.400000 -9.094121
1.251465 9.450000 -8.983622
1.251465 9.500000 -8.872645
1.251465 9.550000 -8.761667
1.251465 9.600000 -8.649878
1.251465 9.650000 -8.538089
1.251465 9.700000 -8.425065
1.251465 9.750000 -8.312041
1.251465 9.800000 -8.197215
1.251465 9.850000 -8.082389
1.251465 9.900000 -7.965072
1.251465 9.950000 -7.847755
1.251465 10.000000 -7.727114
1.251465 10.050000 -7.606473
1.251465 10.100000 -7.481545
1.251465 10.150000 -7.356616
1.251465 10.200000 -7.226369
1.251465 10.250000 -7.096122
1.251465 10.300000 -6.959515
1.251465 10.350000 -6.822908
1.251465 10.400000 -6.679062
1.251465 10.450000 -6.535217
1.251465 10.500000 -6.383537
1.251465 10.550000 -6.231858
1.251465 10.600000 -6.072145
1.251465 10.650000 -5.912432
1.251465 10.700000 -5.744951
1.251465 10.750000 -5.577470
1.251465 10.800000 -5.402890
1.251465 10.850000 -5.228311
1.251465 10.900000 -5.047679
1.251465 10.950000 -4.867047
1.251465 11.000000 -4.681708
1.251465 11.050000 -4.496368
1.251465 11.100000 -4.307901
1.251465 11.150000 -4.119434
1.251465 11.200000 -3.929725
1.251465 11.250000 -3.740016
1.251465 11.300000 -3.551324
1.251465 11.350000 -3.362631
1.251465 11.400000 -3.177817
1.251465 11.450000 -2.993002
1.251465 11.500000 -2.815819
1.251465 11.550000 -2.638636
1.251465 11.600000 -2.473974
1.251465 11.650000 -2.309312
1.251465 11.700000 -2.163148
1.251465 11.750000 -2.016983
1.251465 11.800000 -1.895344
1.251465 11.850000 -1.773705
1.251465 11.900000 -1.680644
1.251465 11.950000 -1.587584
1.251465 12.000000 -1.523327
1.251465 12.050000 -1.459070
1.251465 12.100000 -1.420126
1.251465 12.150000 -1.381183
1.251465 12.200000 -1.362489
1.251465 12.250000 -1.343795
1.251465 12.300000 -1.340731
1.251465 12.350000 -1.337666
1.251465 12.400000 -1.347090
1.251465 12.450000 -1.356513
1.251465 12.500000 -1.376946
1.251465 12.550000 -1.397378
1.251465 12.600000 -1.428856
1.251465 12.650000 -1.460333
1.251465 12.700000 -1.505201
1.251465 12.750000 -1.550069
1.251465 12.800000 -1.614807
1.251465 12.850000 -1.679545
1.251465 12.900000 -1.783669
1.251465 12.950000 -1.887793
1.251465 13.000000 -2.133179
1.251465 13.050000 -2.378565
1.251465 13.100000 -5.982964
1.251465 13.150000 -9.587362
1.251465 13.200000 -9.581779
1.251465 13.250000 -9.576196
1.251465 13.300000 -9.557659
1.251465 13.350000 -9.539121
1.251465 13.400000 -9.508997
1.251465 13.450000 -9.478873
1.251465 13.500000 -9.439777
1.251465 13.550000 -9.400681
1.251465 13.600000 -9.355631
1.251465 13.650000 -9.310581
1.251465 13.700000 -9.261910
1.251465 13.750000 -9.213239
1.251465 13.800000 -9.162738
1.251465 13.850000 -9.112236
1.251465 13.900000 -9.061001
1.251465 13.950000 -9.009767
1.251465 14.000000 -8.958403
1.251465 14.050000 -8.907039
1.251465 14.100000 -8.855968
1.251465 14.150000 -8.804896
1.251465 14.200000 -8.754240
1.251465 14.250000 -8.703584
1.251465 14.300000 -8.653457
1.251465 14.350000 -8.603329
1.251465 14.400000 -8.553741
1.251465 14.450000 -8.504153
1.251465 14.500000 -8.455057
1.251465 14.550000 -8.405961
1.251465 14.600000 -8.357359
1.251465 14.650000 -8.308758
1.251465 14.700000 -8.260548
1.251465 14.750000 -8.212339
1.244019 8.000000 -12.258971
1.244019 8.050000 -12.141111
1.244019 8.100000 -12.024171
1.244019 8.150000 -11.907230
1.244019 8.200000 -11.791084
1.244019 8.250000 -11.674937
1.244019 8.300000 -11.559543
1.244019 8.350000 -11.444150
1.244019 8.400000 -11.329511
1.244019 8.450000 -11.214871
1.244019 8.500000 -11.100989
1.244019 8.550000 -10.987107
1.244019 8.600000 -10.873974
1.244019 8.650000 -10.760841
1.244019 8.700000 -10.648435
1.244019 8.750000 -10.536028
1.244019 8.800000 -10.424285
1.244019 8.850000 -10.312541
1.244019 8.900000 -10.201379
1.244019 8.950000 -10.090216
1.244019 9.000000 -9.979519
1.244019 9.050000 -9.868822
1.244019 9.100000 -9.758450
1.244019 9.150000 -9.648079
1.244019 9.200000 -9.537879
1.244019 9.250000 -9.427678
1.244019 9.300000 -9.317460
1.244019 9.350000 -9.207242
1.244019 9.400000 -9.096798
1.244019 9.450000 -8.986354
1.244019 9.500000 -8.875426
1.244019 9.550000 -8.764499
1.244019 9.600000 -8.652752
1.244019 9.650000 -8.541006
1.244019 9.700000 -8.428014
1.244019 9.750000 -8.315023
1.244019 9.800000 -8.200214
1.244019 9.850000 -8.085406
1.244019 9.900000 -7.968086
1.244019 9.950000 -7.850766
1.244019 10.000000 -7.730095
1.244019 10.050000 -7.609425
1.244019 10.100000 -7.484433
1.244019 10.150000 -7.359442
1.244019 10.200000 -7.229093
1.244019 10.250000 -7.098744
1.244019 10.300000 -6.961993
1.244019 10.350000 -6.825243
1.244019 10.400000 -6.681213
1.244019 10.450000 -6.537184
1.244019 10.500000 -6.385287
1.244019 10.550000 -6.233389
1.244019 10.600000 -6.073435
1.244019 10.650000 -5.913481
1.244019 10.700000 -5.745748
1.244019 10.750000 -5.578014
1.244019 10.800000 -5.403185
1.244019 10.850000 -5.228356
1.244019 10.900000 -5.047488
1.244019 10.950000 -4.866621
1.244019 11.000000 -4.681069
1.244019 11.050000 -4.495518
1.244019 11.100000 -4.306872
1.244019 11.150000 -4.118226
1.244019 11.200000 -3.928383
1.244019 11.250000 -3.738539
1.244019 11.300000 -3.549770
1.244019 11.350000 -3.361001
1.244019 11.400000 -3.176188
1.244019 11.450000 -2.991375
1.244019 11.500000 -2.814300
1.244019 11.550000 -2.637225
1.244019 11.600000 -2.472809
1.244019 11.650000 -2.308393
1.244019 11.700000 -2.162634
1.244019 11.750000 -2.016874
1.244019 11.800000 -1.895783
1.244019 11.850000 -1.774691
1.244019 11.900000 -1.682248
1.244019 11.950000 -1.589804
1.244019 12.000000 -1.526134
1.244019 12.050000 -1.462464
1.244019 12.100000 -1.424007
1.244019 12.150000 -1.385551
1.244019 12.200000 -1.367230
1.244019 12.250000 -1.348910
1.244019 12.300000 -1.346131
1.244019 12.350000 -1.343351
1.244019 12.400000 -1.353007
1.244019 12.450000 -1.362663
1.244019 12.500000 -1.383314
1.244019 12.550000 -1.403964
1.244019 12.600000 -1.435686
1.244019 12.650000 -1.467408
1.244019 12.700000 -1.512621
1.244019 12.750000 -1.557834
1.244019 12.800000 -1.623187
1.244019 12.850000 -1.688541
1.244019 12.900000 -1.794183
1.244019 12.950000 -1.899826
1.244019 13.000000 -2.154121
1.244019 13.050000 -2.408415
1.244019 13.100000 -5.999838
1.244019 13.150000 -9.591260
1.244019 13.200000 -9.585266
1.244019 13.250000 -9.579271
1.244019 13.300000 -9.560378
1.244019 13.350000 -9.541485
1.244019 13.400000 -9.511108
1.244019 13.450000 -9.480731
1.244019 13.500000 -9.441492
1.244019 13.550000 -9.402254
1.244019 13.600000 -9.357150
1.244019 13.650000 -9.312047
1.244019 13.700000 -9.263385
1.244019 13.750000 -9.214723
1.244019 13.800000 -9.164268
1.244019 13.850000 -9.113813
1.244019 13.900000 -9.062646
1.244019 13.950000 -9.011478
1.244019 14.000000 -8.960192
1.244019 14.050000 -8.908906
1.244019 14.100000 -8.857915
1.244019 14.150000 -8.806925
1.244019 14.200000 -8.756351
1.244019 14.250000 -8.705777
1.244019 14.300000 -8.655731
1.244019 14.350000 -8.605684
1.244019 14.400000 -8.556176
1.244019 14.450000 -8.506668
1.244019 14.500000 -8.457649
1.244019 14.550000 -8.408631
1.244019 14.600000 -8.360106
1.244019 14.650000 -8.311581
1.244019 14.700000 -8.263448
1.244019 14.750000 -8.215315
1.236574 8.000000 -12.259963
1.236574 8.050000 -12.142162
1.236574 8.100000 -12.025281
1.236574 8.150000 -11.908399
1.236574 8.200000 -11.792312
1.236574 8.250000 -11.676225
1.236574 8.300000 -11.560892
1.236574 8.350000 -11.445558
1.236574 8.400000 -11.330979
1.236574 8.450000 -11.216400
1.236574 8.500000 -11.102579
1.236574 8.550000 -10.988758
1.236574 8.600000 -10.875686
1.236574 8.650000 -10.762614
1.236574 8.700000 -10.650269
1.236574 8.750000 -10.537924
1.236574 8.800000 -10.426242
1.236574 8.850000 -10.314560
1.236574 8.900000 -10.203459
1.236574 8.950000 -10.092358
1.236574 9.000000 -9.981722
1.236574 9.050000 -9.871087
1.236574 9.100000 -9.760776
1.236574 9.150000 -9.650466
1.236574 9.200000 -9.540325
1.236574 9.250000 -9.430185
1.236574 9.300000 -9.320024
1.236574 9.350000 -9.209864
1.236574 9.400000 -9.099475
1.236574 9.450000 -8.989086
1.236574 9.500000 -8.878208
1.236574 9.550000 -8.767331
1.236574 9.600000 -8.655627
1.236574 9.650000 -8.543923
1.236574 9.700000 -8.430964
1.236574 9.750000 -8.318004
1.236574 9.800000 -8.203213
1.236574 9.850000 -8.088422
1.236574 9.900000 -7.971099
1.236574 9.950000 -7.853777
1.236574 10.000000 -7.733076
1.236574 10.050000 -7.612376
1.236574 10.100000 -7.487322
1.236574 10.150000 -7.362267
1.236574 10.200000 -7.231816
1.236574 10.250000 -7.101366
1.236574 10.300000 -6.964472
1.236574 10.350000 -6.827578
1.236574 10.400000 -6.683364
1.236574 10.450000 -6.539151
1.236574 10.500000 -6.387036
1.236574 10.550000 -6.234921
1.236574 10.600000 -6.074725
1.236574 10.650000 -5.914530
1.236574 10.700000 -5.746544
1.236574 10.750000 -5.578559
1.236574 10.800000 -5.403480
1.236574 10.850000 -5.228401
1.236574 10.900000 -5.047298
1.236574 10.950000 -4.866194
1.236574 11.000000 -4.680431
1.236574 11.050000 -4.494668
1.236574 11.100000 -4.305843
1.236574 11.150000 -4.117018
1.236574 11.200000 -3.927040
1.236574 11.250000 -3.737062
1.236574 11.300000 -3.548216
1.236574 11.350000 -3.359371
1.236574 11.400000 -3.174560
1.236574 11.450000 -2.989749
1.236574 11.500000 -2.812781
1.236574 11.550000 -2.635814
1.236574 11.600000 -2.471644
1.236574 11.650000 -2.307473
1.236574 11.700000 -2.162119
1.236574 11.750000 -2.016766
1.236574 11.800000 -1.896221
1.236574 11.850000 -1.775677
1.236574 11.900000 -1.683851
1.236574 11.950000 -1.592025
1.236574 12.000000 -1.528942
1.236574 12.050000 -1.465858
1.236574 12.100000 -1.427889
1.236574 12.150000 -1.389919
1.236574 12.200000 -1.371972
1.236574 12.250000 -1.354025
1.236574 12.300000 -1.351531
1.236574 12.350000 -1.349036
1.236574 12.400000 -1.358925
1.236574 12.450000 -1.368813
1.236574 12.500000 -1.389681
1.236574 12.550000 -1.410549
1.236574 12.600000 -1.442517
1.236574 12.650000 -1.474484
1.236574 12.700000 -1.520041
1.236574 12.750000 -1.565599
1.236574 12.800000 -1.631567
1.236574 12.850000 -1.697536
1.236574 12.900000 -1.804698
1.236574 12.950000 -1.911859
1.236574 13.000000 -2.175062
1.236574 13.050000 -2.438265
1.236574 13.100000 -6.016712
1.236574 13.150000 -9.595159
1.236574 13.200000 -9.588752
1.236574 13.250000 -9.582345
1.236574 13.300000 -9.563097
1.236574 13.350000 -9.543848
1.236574 13.400000 -9.513219
1.236574 13.450000 -9.482589
1.236574 13.500000 -9.443207
1.236574 13.550000 -9.403826
1.236574 13.600000 -9.358669
1.236574 13.650000 -9.313513
1.236574 13.700000 -9.264860
1.236574 13.750000 -9.216207
1.236574 13.800000 -9.165799
1.236574 13.850000 -9.115390
1.236574 13.900000 -9.064290
1.236574 13.950000 -9.013190
1.236574 14.000000 -8.961981
1.236574 14.050000 -8.910772
1.236574 14.100000 -8.859863
1.236574 14.150000 -8.808954
1.236574 14.200000 -8.758462
1.236574 14.250000 -8.707970
1.236574 14.300000 -8.658005
1.236574 14.350000 -8.608039
1.236574 14.400000 -8.558611
1.236574 14.450000 -8.509182
1.236574 14.500000 -8.460241
1.236574 14.550000 -8.411301
1.236574 14.600000 -8.362853
1.236574 14.650000 -8.314405
1.236574 14.700000 -8.266348
1.236574 14.750000 -8.218291
1.229202 8.000000 -12.261163
1.229202 8.050000 -12.143419
1.229202 8.100000 -12.026596
1.229202 8.150000 -11.909772
1.229202 8.200000 -11.793743
1.229202 8.250000 -11.677714
1.229202 8.300000 -11.562440
1.229202 8.350000 -11.447165
1.229202 8.400000 -11.332645
1.229202 8.450000 -11.218126
1.229202 8.500000 -11.104364
1.229202 8.550000 -10.990602
1.229202 8.600000 -10.877590
1.229202 8.650000 -10.764578
1.229202 8.700000 -10.652293
1.229202 8.750000 -10.540008
1.229202 8.800000 -10.428387
1.229202 8.850000 -10.316765
1.229202 8.900000 -10.205725
1.229202 8.950000 -10.094684
1.229202 9.000000 -9.984108
1.229202 9.050000 -9.873533
1.229202 9.100000 -9.763282
1.229202 9.150000 -9.653031
1.229202 9.200000 -9.542948
1.229202 9.250000 -9.432866
1.229202 9.300000 -9.322762
1.229202 9.350000 -9.212658
1.229202 9.400000 -9.102322
1.229202 9.450000 -8.991986
1.229202 9.500000 -8.881156
1.229202 9.550000 -8.770327
1.229202 9.600000 -8.658663
1.229202 9.650000 -8.547000
1.229202 9.700000 -8.434070
1.229202 9.750000 -8.321140
1.229202 9.800000 -8.206363
1.229202 9.850000 -8.091585
1.229202 9.900000 -7.974255
1.229202 9.950000 -7.856924
1.229202 10.000000 -7.736188
1.229202 10.050000 -7.615453
1.229202 10.100000 -7.490328
1.229202 10.150000 -7.365203
1.229202 10.200000 -7.234643
1.229202 10.250000 -7.104082
1.229202 10.300000 -6.967036
1.229202 10.350000 -6.829990
1.229202 10.400000 -6.685585
1.229202 10.450000 -6.541179
1.229202 10.500000 -6.388838
1.229202 10.550000 -6.236498
1.229202 10.600000 -6.076055
1.229202 10.650000 -5.915612
1.229202 10.700000 -5.747371
1.229202 10.750000 -5.579130
1.229202 10.800000 -5.403801
1.229202 10.850000 -5.228471
1.229202 10.900000 -5.047132
1.229202 10.950000 -4.865793
1.229202 11.000000 -4.679821
1.229202 11.050000 -4.493848
1.229202 11.100000 -4.304848
1.229202 11.150000 -4.115849
1.229202 11.200000 -3.925742
1.229202 11.250000 -3.735635
1.229202 11.300000 -3.546719
1.229202 11.350000 -3.357804
1.229202 11.400000 -3.173003
1.229202 11.450000 -2.988203
1.229202 11.500000 -2.811353
1.229202 11.550000 -2.634504
1.229202 11.600000 -2.470591
1.229202 11.650000 -2.306677
1.229202 11.700000 -2.161738
1.229202 11.750000 -2.016799
1.229202 11.800000 -1.896806
1.229202 11.850000 -1.776814
1.229202 11.900000 -1.685601
1.229202 11.950000 -1.594387
1.229202 12.000000 -1.531880
1.229202 12.050000 -1.469372
1.229202 12.100000 -1.431875
1.229202 12.150000 -1.394379
1.229202 12.200000 -1.376794
1.229202 12.250000 -1.359209
1.229202 12.300000 -1.356991
1.229202 12.350000 -1.354773
1.229202 12.400000 -1.364889
1.229202 12.450000 -1.375005
1.229202 12.500000 -1.396089
1.229202 12.550000 -1.417173
1.229202 12.600000 -1.449388
1.229202 12.650000 -1.481603
1.229202 12.700000 -1.527516
1.229202 12.750000 -1.573429
1.229202 12.800000 -1.640048
1.229202 12.850000 -1.706667
1.229202 12.900000 -1.815493
1.229202 12.950000 -1.924319
1.229202 13.000000 -2.199022
1.229202 13.050000 -2.473725
1.229202 13.100000 -6.036357
1.229202 13.150000 -9.598990
1.229202 13.200000 -9.592178
1.229202 13.250000 -9.585365
1.229202 13.300000 -9.565772
1.229202 13.350000 -9.546179
1.229202 13.400000 -9.515307
1.229202 13.450000 -9.484435
1.229202 13.500000 -9.444918
1.229202 13.550000 -9.405401
1.229202 13.600000 -9.360196
1.229202 13.650000 -9.314991
1.229202 13.700000 -9.266349
1.229202 13.750000 -9.217706
1.229202 13.800000 -9.167344
1.229202 13.850000 -9.116982
1.229202 13.900000 -9.065948
1.229202 13.950000 -9.014914
1.229202 14.000000 -8.963780
1.229202 14.050000 -8.912647
1.229202 14.100000 -8.861818
1.229202 14.150000 -8.810988
1.229202 14.200000 -8.760577
1.229202 14.250000 -8.710165
1.229202 14.300000 -8.660279
1.229202 14.350000 -8.610393
1.229202 14.400000 -8.561043
1.229202 14.450000 -8.511692
1.229202 14.500000 -8.462828
1.229202 14.550000 -8.413964
1.229202 14.600000 -8.365590
1.229202 14.650000 -8.317217
1.229202 14.700000 -8.269238
1.229202 14.750000 -8.221258
1.221830 8.000000 -12.262363
1.221830 8.050000 -12.144677
1.221830 8.100000 -12.027911
1.221830 8.150000 -11.911145
1.221830 8.200000 -11.795174
1.221830 8.250000 -11.679204
1.221830 8.300000 -11.563988
1.221830 8.350000 -11.448772
1.221830 8.400000 -11.334311
1.221830 8.450000 -11.219851
1.221830 8.500000 -11.106149
1.221830 8.550000 -10.992446
1.221830 8.600000 -10.879494
1.221830 8.650000 -10.766542
1.221830 8.700000 -10.654317
1.221830 8.750000 -10.542092
1.221830 8.800000 -10.430531
1.221830 8.850000 -10.318970
1.221830 8.900000 -10.207990
1.221830 8.950000 -10.097009
1.221830 9.000000 -9.986494
1.221830 9.050000 -9.875979
1.221830 9.100000 -9.765787
1.221830 9.150000 -9.655596
1.221830 9.200000 -9.545572
1.221830 9.250000 -9.435548
1.221830 9.300000 -9.325500
1.221830 9.350000 -9.215452
1.221830 9.400000 -9.105169
1.221830 9.450000 -8.994886
1.221830 9.500000 -8.884105
1.221830 9.550000 -8.773323
1.221830 9.600000 -8.661700
1.221830 9.650000 -8.550077
1.221830 9.700000 -8.437177
1.221830 9.750000 -8.324276
1.221830 9.800000 -8.209512
1.221830 9.850000 -8.094748
1.221830 9.900000 -7.977410
1.221830 9.950000 -7.860072
1.221830 10.000000 -7.739300
1.221830 10.050000 -7.618529
1.221830 10.100000 -7.493334
1.221830 10.150000 -7.368139
1.221830 10.200000 -7.237469
1.221830 10.250000 -7.106799
1.221830 10.300000 -6.969601
1.221830 10.350000 -6.832403
1.221830 10.400000 -6.687805
1.221830 10.450000 -6.543207
1.221830 10.500000 -6.390641
1.221830 10.550000 -6.238075
1.221830 10.600000 -6.077385
1.221830 10.650000 -5.916695
1.221830 10.700000 -5.748198
1.221830 10.750000 -5.579702
1.221830 10.800000 -5.404121
1.221830 10.850000 -5.228540
1.221830 10.900000 -5.046966
1.221830 10.950000 -4.865392
1.221830 11.000000 -4.679210
1.221830 11.050000 -4.493028
1.221830 11.100000 -4.303854
1.221830 11.150000 -4.114680
1.221830 11.200000 -3.924444
1.221830 11.250000 -3.734207
1.221830 11.300000 -3.545222
1.221830 11.350000 -3.356237
1.221830 11.400000 -3.171447
1.221830 11.450000 -2.986657
1.221830 11.500000 -2.809925
1.221830 11.550000 -2.633194
1.221830 11.600000 -2.469538
1.221830 11.650000 -2.305881
1.221830 11.700000 -2.161357
1.221830 11.750000 -2.016832
1.221830 11.800000 -1.897391
1.221830 11.850000 -1.777951
1.221830 11.900000 -1.687350
1.221830 11.950000 -1.596750
1.221830 12.000000 -1.534818
1.221830 12.050000 -1.472886
1.221830 12.100000 -1.435862
1.221830 12.150000 -1.398839
1.221830 12.200000 -1.381616
1.221830 12.250000 -1.364393
1.221830 12.300000 -1.362451
1.221830 12.350000 -1.360509
1.221830 12.400000 -1.370853
1.221830 12.450000 -1.381197
1.221830 12.500000 -1.402497
1.221830 12.550000 -1.423797
1.221830 12.600000 -1.456259
1.221830 12.650000 -1.488722
1.221830 12.700000 -1.534991
1.221830 12.750000 -1.581260
1.221830 12.800000 -1.648529
1.221830 12.850000 -1.715799
1.221830 12.900000 -1.826288
1.221830 12.950000 -1.936778
1.221830 13.000000 -2.222981
1.221830 13.050000 -2.509185
1.221830 13.100000 -6.056003
1.221830 13.150000 -9.602821
1.221830 13.200000 -9.595603
1.221830 13.250000 -9.588386
1.221830 13.300000 -9.568447
1.221830 13.350000 -9.548509
1.221830 13.400000 -9.517395
1.221830 13.450000 -9.486281
1.221830 13.500000 -9.446629
1.221830 13.550000 -9.406977
1.221830 13.600000 -9.361723
1.221830 13.650000 -9.316470
1.221830 13.700000 -9.267837
1.221830 13.750000 -9.219205
1.221830 13.800000 -9.168889
1.221830 13.850000 -9.118573
1.221830 13.900000 -9.067605
1.221830 13.950000 -9.016637
1.221830 14.000000 -8.965579
1.221830 14.050000 -8.914522
1.221830 14.100000 -8.863772
1.221830 14.150000 -8.813023
1.221830 14.200000 -8.762691
1.221830 14.250000 -8.712360
1.221830 14.300000 -8.662554
1.221830 14.350000 -8.612747
1.221830 14.400000 -8.563475
1.221830 14.450000 -8.514202
1.221830 14.500000 -8.465414
1.221830 14.550000 -8.416626
1.221830 14.600000 -8.368328
1.221830 14.650000 -8.320030
1.221830 14.700000 -8.272127
1.221830 14.750000 -8.224224
1.214458 8.000000 -12.263563
1.214458 8.050000 -12.145934
1.214458 8.100000 -12.029226
1.214458 8.150000 -11.912518
1.214458 8.200000 -11.796605
1.214458 8.250000 -11.680693
1.214458 8.300000 -11.565536
1.214458 8.350000 -11.450378
1.214458 8.400000 -11.335977
1.214458 8.450000 -11.221576
1.214458 8.500000 -11.107933
1.214458 8.550000 -10.994291
1.214458 8.600000 -10.881399
1.214458 8.650000 -10.768507
1.214458 8.700000 -10.656342
1.214458 8.750000 -10.544177
1.214458 8.800000 -10.432676
1.214458 8.850000 -10.321176
1.214458 8.900000 -10.210255
1.214458 8.950000 -10.099335
1.214458 9.000000 -9.988880
1.214458 9.050000 -9.878425
1.214458 9.100000 -9.768293
1.214458 9.150000 -9.658160
1.214458 9.200000 -9.548195
1.214458 9.250000 -9.438229
1.214458 9.300000 -9.328238
1.214458 9.350000 -9.218246
1.214458 9.400000 -9.108016
1.214458 9.450000 -8.997787
1.214458 9.500000 -8.887053
1.214458 9.550000 -8.776319
1.214458 9.600000 -8.664737
1.214458 9.650000 -8.553154
1.214458 9.700000 -8.440283
1.214458 9.750000 -8.327412
1.214458 9.800000 -8.212662
1.214458 9.850000 -8.097911
1.214458 9.900000 -7.980565
1.214458 9.950000 -7.863219
1.214458 10.000000 -7.742412
1.214458 10.050000 -7.621605
1.214458 10.100000 -7.496340
1.214458 10.150000 -7.371076
1.214458 10.200000 -7.240296
1.214458 10.250000 -7.109516
1.214458 10.300000 -6.972165
1.214458 10.350000 -6.834815
1.214458 10.400000 -6.690025
1.214458 10.450000 -6.545235
1.214458 10.500000 -6.392443
1.214458 10.550000 -6.239652
1.214458 10.600000 -6.078715
1.214458 10.650000 -5.917777
1.214458 10.700000 -5.749025
1.214458 10.750000 -5.580273
1.214458 10.800000 -5.404441
1.214458 10.850000 -5.228609
1.214458 10.900000 -5.046800
1.214458 10.950000 -4.864991
1.214458 11.000000 -4.678599
1.214458 11.050000 -4.492208
1.214458 11.100000 -4.302859
1.214458 11.150000 -4.113511
1.214458 11.200000 -3.923145
1.214458 11.250000 -3.732780
1.214458 11.300000 -3.543725
1.214458 11.350000 -3.354671
1.214458 11.400000 -3.169891
1.214458 11.450000 -2.985111
1.214458 11.500000 -2.808497
1.214458 11.550000 -2.631884
1.214458 11.600000 -2.468484
1.214458 11.650000 -2.305085
1.214458 11.700000 -2.160975
1.214458 11.750000 -2.016866
1.214458 11.800000 -1.897976
1.214458 11.850000 -1.779087
1.214458 11.900000 -1.689100
1.214458 11.950000 -1.599112
1.214458 12.000000 -1.537756
1.214458 12.050000 -1.476400
1.214458 12.100000 -1.439849
1.214458 12.150000 -1.403299
1.214458 12.200000 -1.386438
1.214458 12.250000 -1.369576
1.214458 12.300000 -1.367911
1.214458 12.350000 -1.366246
1.214458 12.400000 -1.376817
1.214458 12.450000 -1.387388
1.214458 12.500000 -1.408905
1.214458 12.550000 -1.430421
1.214458 12.600000 -1.463131
1.214458 12.650000 -1.495841
1.214458 12.700000 -1.542466
1.214458 12.750000 -1.589091
1.214458 12.800000 -1.657010
1.214458 12.850000 -1.724930
1.214458 12.900000 -1.837084
1.214458 12.950000 -1.949237
1.214458 13.000000 -2.246941
1.214458 13.050000 -2.544645
1.214458 13.100000 -6.075648
1.214458 13.150000 -9.606652
1.214458 13.200000 -9.599029
1.214458 13.250000 -9.591406
1.214458 13.300000 -9.571122
1.214458 13.350000 -9.550839
1.214458 13.400000 -9.519483
1.214458 13.450000 -9.488127
1.214458 13.500000 -9.448339
1.214458 13.550000 -9.408552
1.214458 13.600000 -9.363250
1.214458 13.650000 -9.317948
1.214458 13.700000 -9.269326
1.214458 13.750000 -9.220704
1.214458 13.800000 -9.170435
1.214458 13.850000 -9.120165
1.214458 13.900000 -9.069263
1.214458 13.950000 -9.018361
1.214458 14.000000 -8.967379
1.214458 14.050000 -8.916397
1.214458 14.100000 -8.865727
1.214458 14.150000 -8.815057
1.214458 14.200000 -8.764806
1.214458 14.250000 -8.714555
1.214458 14.300000 -8.664828
1.214458 14.350000 -8.615101
